09/03/24 10:03:18 Training initiated with the following parameters:
Model Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 32), ('leak', 0.99), ('drop', 0.01), ('stochastic', True))
Encoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 32), ('leak', 0.99), ('drop', 0.01))
Decoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 32), ('leak', 0.99), ('drop', 0.01))

09/03/24 10:03:18 Train Loader Image Data Size: (28, 28)
09/03/24 10:03:19 (0m 00s) | [1/2] Batch 0 (0.726s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.979 | Loss: 9.70 | Abs. Loss: 9.70
09/03/24 10:03:22 (0m 03s) | [1/2] Batch 46 (0.005s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 0.71 | Abs. Loss: 86.15
09/03/24 10:03:22 (0m 03s) | [1/2] Batch 47 (0.004s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 0.71 | Abs. Loss: 86.85
09/03/24 10:03:22 (0m 03s) | [1/2] Batch 48 (0.005s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 0.71 | Abs. Loss: 87.56
09/03/24 10:03:22 (0m 03s) | [1/2] Batch 49 (0.005s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 0.71 | Abs. Loss: 88.27
09/03/24 10:03:22 (0m 03s) | [1/2] Batch 50 (0.004s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 0.70 | Abs. Loss: 88.97
09/03/24 10:03:22 (0m 03s) | [1/2] Batch 51 (0.004s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 0.70 | Abs. Loss: 89.68
09/03/24 10:03:22 (0m 03s) | [1/2] Batch 52 (0.004s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 0.70 | Abs. Loss: 90.38
09/03/24 10:03:22 (0m 03s) | [1/2] Batch 53 (0.004s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 0.70 | Abs. Loss: 91.08
09/03/24 10:03:22 (0m 03s) | [1/2] Batch 54 (0.005s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 0.70 | Abs. Loss: 91.78
09/03/24 10:03:22 (0m 03s) | [1/2] Batch 55 (0.004s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 0.70 | Abs. Loss: 92.48
09/03/24 10:03:22 (0m 03s) | [1/2] Batch 56 (0.004s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 0.70 | Abs. Loss: 93.18
09/03/24 10:03:22 (0m 03s) | [1/2] Batch 57 (0.004s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 0.70 | Abs. Loss: 93.88
09/03/24 10:03:22 (0m 03s) | [1/2] Batch 58 (0.005s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 0.70 | Abs. Loss: 94.58
09/03/24 10:03:22 (0m 03s) | [1/2] Batch 59 (0.004s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 0.70 | Abs. Loss: 95.28
09/03/24 10:03:22 (0m 03s) | [1/2] Batch 60 (0.005s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 0.70 | Abs. Loss: 95.98
09/03/24 10:03:22 (0m 03s) | [1/2] Batch 61 (0.004s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 0.70 | Abs. Loss: 96.68
09/03/24 10:03:22 (0m 03s) | [1/2] Batch 62 (0.005s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 0.70 | Abs. Loss: 97.38
09/03/24 10:03:22 (0m 03s) | [1/2] Batch 63 (0.004s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 0.70 | Abs. Loss: 98.08
09/03/24 10:03:22 (0m 03s) | [1/2] Batch 64 (0.005s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 0.70 | Abs. Loss: 98.78
09/03/24 10:03:22 (0m 03s) | [1/2] Batch 65 (0.004s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 0.70 | Abs. Loss: 99.47
09/03/24 10:03:22 (0m 03s) | [1/2] Batch 66 (0.004s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 0.70 | Abs. Loss: 100.17
09/03/24 10:03:22 (0m 03s) | [1/2] Batch 67 (0.004s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 0.70 | Abs. Loss: 100.87
09/03/24 10:03:22 (0m 03s) | [1/2] Batch 68 (0.004s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 0.70 | Abs. Loss: 101.57
09/03/24 10:03:22 (0m 03s) | [1/2] Batch 69 (0.004s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 0.70 | Abs. Loss: 102.26
09/03/24 10:03:22 (0m 03s) | [1/2] Batch 70 (0.004s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 0.70 | Abs. Loss: 102.96
09/03/24 10:03:22 (0m 03s) | [1/2] Batch 71 (0.004s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 0.70 | Abs. Loss: 103.66
09/03/24 10:03:22 (0m 03s) | [1/2] Batch 72 (0.004s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 0.70 | Abs. Loss: 104.35
09/03/24 10:03:22 (0m 03s) | [1/2] Batch 73 (0.004s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 0.70 | Abs. Loss: 105.05
09/03/24 10:03:22 (0m 03s) | [1/2] Batch 74 (0.004s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 0.70 | Abs. Loss: 105.75
09/03/24 10:03:22 (0m 04s) | [1/2] Batch 75 (0.004s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 0.70 | Abs. Loss: 106.44
09/03/24 10:03:23 (0m 04s) | [1/2] Batch 76 (0.004s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 0.70 | Abs. Loss: 107.14
09/03/24 10:03:23 (0m 04s) | [1/2] Batch 77 (0.004s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 0.70 | Abs. Loss: 107.83
09/03/24 10:03:23 (0m 04s) | [1/2] Batch 78 (0.005s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 0.70 | Abs. Loss: 108.53
09/03/24 10:03:23 (0m 04s) | [1/2] Batch 79 (0.004s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 0.70 | Abs. Loss: 109.23
09/03/24 10:03:23 (0m 04s) | [1/2] Batch 80 (0.004s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 0.70 | Abs. Loss: 109.92
09/03/24 10:03:23 (0m 04s) | [1/2] Batch 81 (0.004s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 0.70 | Abs. Loss: 110.62
09/03/24 10:03:23 (0m 04s) | [1/2] Batch 82 (0.005s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 0.70 | Abs. Loss: 111.31
09/03/24 10:03:23 (0m 04s) | [1/2] Batch 83 (0.004s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 0.70 | Abs. Loss: 112.01
09/03/24 10:03:23 (0m 04s) | [1/2] Batch 84 (0.004s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 0.70 | Abs. Loss: 112.71
09/03/24 10:03:23 (0m 04s) | [1/2] Batch 85 (0.004s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 0.70 | Abs. Loss: 113.40
09/03/24 10:03:23 (0m 04s) | [1/2] Batch 86 (0.004s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 0.70 | Abs. Loss: 114.10
09/03/24 10:03:23 (0m 04s) | [1/2] Batch 87 (0.004s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 0.70 | Abs. Loss: 114.79
09/03/24 10:03:23 (0m 04s) | [1/2] Batch 88 (0.005s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 115.49
09/03/24 10:03:23 (0m 04s) | [1/2] Batch 89 (0.004s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 0.70 | Abs. Loss: 116.18
09/03/24 10:03:23 (0m 04s) | [1/2] Batch 90 (0.005s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 0.70 | Abs. Loss: 116.88
09/03/24 10:03:23 (0m 04s) | [1/2] Batch 91 (0.006s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 0.70 | Abs. Loss: 117.57
09/03/24 10:03:23 (0m 04s) | [1/2] Batch 92 (0.004s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 0.70 | Abs. Loss: 118.27
09/03/24 10:03:23 (0m 04s) | [1/2] Batch 93 (0.004s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 0.70 | Abs. Loss: 118.96
09/03/24 10:03:23 (0m 04s) | [1/2] Batch 94 (0.004s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 119.66
09/03/24 10:03:23 (0m 04s) | [1/2] Batch 95 (0.004s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 120.35
09/03/24 10:03:23 (0m 04s) | [1/2] Batch 96 (0.004s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 0.70 | Abs. Loss: 121.05
09/03/24 10:03:23 (0m 04s) | [1/2] Batch 97 (0.004s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 0.70 | Abs. Loss: 121.74
09/03/24 10:03:23 (0m 04s) | [1/2] Batch 98 (0.004s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 122.44
09/03/24 10:03:23 (0m 04s) | [1/2] Batch 99 (0.004s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 123.13
09/03/24 10:03:23 (0m 04s) | [1/2] Batch 100 (0.005s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 123.83
09/03/24 10:03:23 (0m 04s) | [1/2] Batch 101 (0.005s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 0.70 | Abs. Loss: 124.52
09/03/24 10:03:23 (0m 04s) | [1/2] Batch 102 (0.004s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 125.22
09/03/24 10:03:23 (0m 04s) | [1/2] Batch 103 (0.004s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 125.91
09/03/24 10:03:23 (0m 04s) | [1/2] Batch 104 (0.004s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 0.70 | Abs. Loss: 126.61
09/03/24 10:03:23 (0m 05s) | [1/2] Batch 105 (0.005s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 127.30
09/03/24 10:03:24 (0m 05s) | [1/2] Batch 106 (0.004s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 128.00
09/03/24 10:03:24 (0m 05s) | [1/2] Batch 107 (0.005s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 128.69
09/03/24 10:03:24 (0m 05s) | [1/2] Batch 108 (0.004s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 129.38
09/03/24 10:03:24 (0m 05s) | [1/2] Batch 109 (0.005s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 130.08
09/03/24 10:03:24 (0m 05s) | [1/2] Batch 110 (0.004s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 130.77
09/03/24 10:03:24 (0m 05s) | [1/2] Batch 111 (0.005s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 0.70 | Abs. Loss: 131.47
09/03/24 10:03:24 (0m 05s) | [1/2] Batch 112 (0.004s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 132.16
09/03/24 10:03:24 (0m 05s) | [1/2] Batch 113 (0.005s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 132.86
09/03/24 10:03:24 (0m 05s) | [1/2] Batch 114 (0.004s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 133.55
09/03/24 10:03:24 (0m 05s) | [1/2] Batch 115 (0.005s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 134.25
09/03/24 10:03:24 (0m 05s) | [1/2] Batch 116 (0.004s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 134.94
09/03/24 10:03:24 (0m 05s) | [1/2] Batch 117 (0.004s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 135.64
09/03/24 10:03:24 (0m 05s) | [1/2] Batch 118 (0.005s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 136.33
09/03/24 10:03:24 (0m 05s) | [1/2] Batch 119 (0.004s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 137.03
09/03/24 10:03:24 (0m 05s) | [1/2] Batch 120 (0.005s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 137.72
09/03/24 10:03:24 (0m 05s) | [1/2] Batch 121 (0.004s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 138.41
09/03/24 10:03:24 (0m 05s) | [1/2] Batch 122 (0.004s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 139.11
09/03/24 10:03:24 (0m 05s) | [1/2] Batch 123 (0.004s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 139.80
09/03/24 10:03:24 (0m 05s) | [1/2] Batch 124 (0.004s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 140.50
09/03/24 10:03:24 (0m 05s) | [1/2] Batch 125 (0.004s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 141.19
09/03/24 10:03:24 (0m 05s) | [1/2] Batch 126 (0.004s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 141.89
09/03/24 10:03:24 (0m 05s) | [1/2] Batch 127 (0.005s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 142.58
09/03/24 10:03:24 (0m 05s) | [1/2] Batch 128 (0.004s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 143.28
09/03/24 10:03:24 (0m 05s) | [1/2] Batch 129 (0.004s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 143.97
09/03/24 10:03:24 (0m 05s) | [1/2] Batch 130 (0.004s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 144.66
09/03/24 10:03:24 (0m 05s) | [1/2] Batch 131 (0.004s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 145.36
09/03/24 10:03:24 (0m 05s) | [1/2] Batch 132 (0.005s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 146.05
09/03/24 10:03:24 (0m 05s) | [1/2] Batch 133 (0.004s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 146.75
09/03/24 10:03:24 (0m 05s) | [1/2] Batch 134 (0.004s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 147.44
09/03/24 10:03:24 (0m 06s) | [1/2] Batch 135 (0.004s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 148.13
09/03/24 10:03:25 (0m 06s) | [1/2] Batch 136 (0.005s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 148.83
09/03/24 10:03:25 (0m 06s) | [1/2] Batch 137 (0.004s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 149.52
09/03/24 10:03:25 (0m 06s) | [1/2] Batch 138 (0.005s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 150.22
09/03/24 10:03:25 (0m 06s) | [1/2] Batch 139 (0.004s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 150.91
09/03/24 10:03:25 (0m 06s) | [1/2] Batch 140 (0.004s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 151.61
09/03/24 10:03:25 (0m 06s) | [1/2] Batch 141 (0.004s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 152.30
09/03/24 10:03:25 (0m 06s) | [1/2] Batch 142 (0.004s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 152.99
09/03/24 10:03:25 (0m 06s) | [1/2] Batch 143 (0.004s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 153.69
09/03/24 10:03:25 (0m 06s) | [1/2] Batch 144 (0.004s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 154.38
09/03/24 10:03:25 (0m 06s) | [1/2] Batch 145 (0.005s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 155.08
