09/09/24 19:51:23 Training initiated with the following parameters:
Model Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 32), ('leak', 0.99), ('drop', 0.01), ('stochastic', False))
Encoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 32), ('leak', 0.99), ('drop', 0.01))
Decoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 32), ('leak', 0.99), ('drop', 0.01))

09/09/24 19:51:23 Train Loader Image Data Size: (28, 28)
09/09/24 19:51:25 (0m 01s) | [1/150] Batch 0 (0.744s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.964 | Loss: 0.96 | Abs. Loss: 0.96
09/09/24 19:51:29 (0m 06s) | [1/150] Batch 11 (0.005s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.946 | Loss: 0.95 | Abs. Loss: 11.50
09/09/24 19:51:30 (0m 06s) | [1/150] Batch 12 (0.004s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.939 | Loss: 0.94 | Abs. Loss: 12.44
09/09/24 19:51:30 (0m 07s) | [1/150] Batch 13 (0.021s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.929 | Loss: 0.93 | Abs. Loss: 13.37
09/09/24 19:51:31 (0m 07s) | [1/150] Batch 14 (0.021s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.914 | Loss: 0.91 | Abs. Loss: 14.29
09/09/24 19:51:31 (0m 08s) | [1/150] Batch 15 (0.022s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.896 | Loss: 0.90 | Abs. Loss: 15.18
09/09/24 19:51:32 (0m 08s) | [1/150] Batch 16 (0.050s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.870 | Loss: 0.87 | Abs. Loss: 16.05
09/09/24 19:51:32 (0m 08s) | [1/150] Batch 17 (0.021s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.834 | Loss: 0.83 | Abs. Loss: 16.89
09/09/24 19:51:33 (0m 09s) | [1/150] Batch 18 (0.021s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.802 | Loss: 0.80 | Abs. Loss: 17.69
09/09/24 19:51:33 (0m 09s) | [1/150] Batch 19 (0.021s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.767 | Loss: 0.77 | Abs. Loss: 18.46
09/09/24 19:51:33 (0m 10s) | [1/150] Batch 20 (0.020s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.736 | Loss: 0.74 | Abs. Loss: 19.19
09/09/24 19:51:34 (0m 10s) | [1/150] Batch 21 (0.021s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.714 | Loss: 0.71 | Abs. Loss: 19.91
09/09/24 19:51:34 (0m 10s) | [1/150] Batch 22 (0.020s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.711 | Loss: 0.71 | Abs. Loss: 20.62
09/09/24 19:51:34 (0m 11s) | [1/150] Batch 23 (0.049s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.705 | Loss: 0.70 | Abs. Loss: 21.32
09/09/24 19:51:35 (0m 11s) | [1/150] Batch 24 (0.051s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.702 | Loss: 0.70 | Abs. Loss: 22.02
09/09/24 19:51:35 (0m 12s) | [1/150] Batch 25 (0.021s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.698 | Loss: 0.70 | Abs. Loss: 22.72
09/09/24 19:51:36 (0m 12s) | [1/150] Batch 26 (0.021s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.695 | Loss: 0.69 | Abs. Loss: 23.42
09/09/24 19:51:36 (0m 12s) | [1/150] Batch 27 (0.020s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.694 | Loss: 0.69 | Abs. Loss: 24.11
09/09/24 19:51:37 (0m 13s) | [1/150] Batch 28 (0.021s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.694 | Loss: 0.69 | Abs. Loss: 24.81
09/09/24 19:51:37 (0m 13s) | [1/150] Batch 29 (0.022s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 25.50
09/09/24 19:51:37 (0m 13s) | [1/150] Batch 30 (0.021s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 26.19
09/09/24 19:51:38 (0m 14s) | [1/150] Batch 31 (0.020s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 26.89
09/09/24 19:51:38 (0m 14s) | [1/150] Batch 32 (0.021s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 27.58
09/09/24 19:51:38 (0m 14s) | [1/150] Batch 33 (0.021s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 28.27
09/09/24 19:51:39 (0m 15s) | [1/150] Batch 34 (0.021s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 28.96
09/09/24 19:51:39 (0m 15s) | [1/150] Batch 35 (0.050s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 29.66
09/09/24 19:51:39 (0m 16s) | [1/150] Batch 36 (0.020s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 30.35
09/09/24 19:51:40 (0m 16s) | [1/150] Batch 37 (0.021s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 31.04
09/09/24 19:51:40 (0m 16s) | [1/150] Batch 38 (0.020s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 31.74
09/09/24 19:51:41 (0m 17s) | [1/150] Batch 39 (0.021s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 32.43
09/09/24 19:51:41 (0m 17s) | [1/150] Batch 40 (0.021s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 33.12
09/09/24 19:51:41 (0m 17s) | [1/150] Batch 41 (0.050s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 33.82
09/09/24 19:51:42 (0m 18s) | [1/150] Batch 42 (0.050s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 34.51
09/09/24 19:51:42 (0m 18s) | [1/150] Batch 43 (0.020s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 35.20
09/09/24 19:51:42 (0m 19s) | [1/150] Batch 44 (0.021s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 35.90
09/09/24 19:51:43 (0m 19s) | [1/150] Batch 45 (0.021s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 36.59
09/09/24 19:51:43 (0m 19s) | [1/150] Batch 46 (0.021s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 37.28
09/09/24 19:51:44 (0m 20s) | [1/150] Batch 47 (0.020s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 37.98
09/09/24 19:51:44 (0m 20s) | [1/150] Batch 48 (0.021s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 38.67
09/09/24 19:51:44 (0m 21s) | [1/150] Batch 49 (0.021s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 39.36
09/09/24 19:51:45 (0m 21s) | [1/150] Batch 50 (0.021s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 40.06
09/09/24 19:51:45 (0m 21s) | [1/150] Batch 51 (0.031s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 40.75
09/09/24 19:51:46 (0m 22s) | [1/150] Batch 52 (0.006s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 41.44
09/09/24 19:51:46 (0m 22s) | [1/150] Batch 53 (0.006s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 42.13
09/09/24 19:51:46 (0m 23s) | [1/150] Batch 54 (0.006s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 42.83
09/09/24 19:51:47 (0m 23s) | [1/150] Batch 55 (0.006s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 43.52
09/09/24 19:51:47 (0m 23s) | [1/150] Batch 56 (0.021s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 44.21
09/09/24 19:51:48 (0m 24s) | [1/150] Batch 57 (0.021s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 44.91
09/09/24 19:51:48 (0m 24s) | [1/150] Batch 58 (0.051s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 45.60
09/09/24 19:51:49 (0m 25s) | [1/150] Batch 59 (0.051s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 46.29
09/09/24 19:51:49 (0m 25s) | [1/150] Batch 60 (0.020s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 46.99
09/09/24 19:51:49 (0m 25s) | [1/150] Batch 61 (0.027s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 47.68
09/09/24 19:51:50 (0m 26s) | [1/150] Batch 62 (0.010s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 48.37
09/09/24 19:51:50 (0m 26s) | [1/150] Batch 63 (0.007s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 49.07
09/09/24 19:51:50 (0m 27s) | [1/150] Batch 64 (0.007s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 49.76
09/09/24 19:51:51 (0m 27s) | [1/150] Batch 65 (0.006s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 50.45
09/09/24 19:51:51 (0m 27s) | [1/150] Batch 66 (0.007s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 51.15
09/09/24 19:51:52 (0m 28s) | [1/150] Batch 67 (0.022s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 51.84
09/09/24 19:51:52 (0m 28s) | [1/150] Batch 68 (0.050s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 52.53
09/09/24 19:51:52 (0m 29s) | [1/150] Batch 69 (0.005s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 53.23
09/09/24 19:51:53 (0m 29s) | [1/150] Batch 70 (0.005s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 53.92
09/09/24 19:51:53 (0m 29s) | [1/150] Batch 71 (0.005s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 54.61
09/09/24 19:51:53 (0m 30s) | [1/150] Batch 72 (0.005s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 55.30
09/09/24 19:51:54 (0m 30s) | [1/150] Batch 73 (0.005s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 56.00
09/09/24 19:51:54 (0m 30s) | [1/150] Batch 74 (0.021s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 56.69
09/09/24 19:51:55 (0m 31s) | [1/150] Batch 75 (0.051s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 57.38
09/09/24 19:51:56 (0m 32s) | [1/150] Batch 76 (0.050s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 58.08
09/09/24 19:51:56 (0m 32s) | [1/150] Batch 77 (0.005s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 58.77
09/09/24 19:51:56 (0m 33s) | [1/150] Batch 78 (0.005s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 59.46
09/09/24 19:51:57 (0m 33s) | [1/150] Batch 79 (0.005s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 60.16
09/09/24 19:51:57 (0m 33s) | [1/150] Batch 80 (0.004s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 60.85
09/09/24 19:51:58 (0m 34s) | [1/150] Batch 81 (0.011s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 61.54
09/09/24 19:51:58 (0m 34s) | [1/150] Batch 82 (0.011s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 62.24
09/09/24 19:51:59 (0m 35s) | [1/150] Batch 83 (0.012s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 62.93
09/09/24 19:51:59 (0m 35s) | [1/150] Batch 84 (0.023s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 63.62
09/09/24 19:51:59 (0m 36s) | [1/150] Batch 85 (0.023s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 64.32
09/09/24 19:52:00 (0m 36s) | [1/150] Batch 86 (0.023s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 65.01
09/09/24 19:52:00 (0m 36s) | [1/150] Batch 87 (0.022s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 65.70
09/09/24 19:52:01 (0m 37s) | [1/150] Batch 88 (0.022s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 66.39
09/09/24 19:52:01 (0m 37s) | [1/150] Batch 89 (0.022s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 67.09
09/09/24 19:52:01 (0m 38s) | [1/150] Batch 90 (0.051s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 67.78
09/09/24 19:52:02 (0m 38s) | [1/150] Batch 91 (0.050s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 68.47
09/09/24 19:52:02 (0m 38s) | [1/150] Batch 92 (0.021s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 69.17
09/09/24 19:52:02 (0m 39s) | [1/150] Batch 93 (0.020s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 69.86
09/09/24 19:52:03 (0m 39s) | [1/150] Batch 94 (0.020s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 70.55
09/09/24 19:52:03 (0m 39s) | [1/150] Batch 95 (0.020s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 71.25
09/09/24 19:52:04 (0m 40s) | [1/150] Batch 96 (0.020s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 71.94
09/09/24 19:52:04 (0m 40s) | [1/150] Batch 97 (0.049s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 72.63
09/09/24 19:52:05 (0m 41s) | [1/150] Batch 98 (0.006s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 73.33
09/09/24 19:52:05 (0m 41s) | [1/150] Batch 99 (0.006s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 74.02
09/09/24 19:52:06 (0m 42s) | [1/150] Batch 100 (0.006s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 74.71
09/09/24 19:52:06 (0m 42s) | [1/150] Batch 101 (0.007s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 75.41
09/09/24 19:52:06 (0m 43s) | [1/150] Batch 102 (0.050s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 76.10
09/09/24 19:52:07 (0m 43s) | [1/150] Batch 103 (0.020s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 76.79
09/09/24 19:52:07 (0m 43s) | [1/150] Batch 104 (0.020s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 77.49
09/09/24 19:52:08 (0m 44s) | [1/150] Batch 105 (0.020s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 78.18
09/09/24 19:52:08 (0m 44s) | [1/150] Batch 106 (0.020s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 78.87
09/09/24 19:52:08 (0m 44s) | [1/150] Batch 107 (0.021s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 79.56
09/09/24 19:52:09 (0m 45s) | [1/150] Batch 108 (0.050s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 80.26
09/09/24 19:52:09 (0m 45s) | [1/150] Batch 109 (0.020s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 80.95
09/09/24 19:52:10 (0m 46s) | [1/150] Batch 110 (0.021s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 81.64
09/09/24 19:52:10 (0m 46s) | [1/150] Batch 111 (0.021s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 82.34
09/09/24 19:52:10 (0m 47s) | [1/150] Batch 112 (0.020s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 83.03
09/09/24 19:52:11 (0m 47s) | [1/150] Batch 113 (0.021s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 83.72
09/09/24 19:52:11 (0m 47s) | [1/150] Batch 114 (0.050s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 84.42
09/09/24 19:52:12 (0m 48s) | [1/150] Batch 115 (0.020s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 85.11
09/09/24 19:52:12 (0m 48s) | [1/150] Batch 116 (0.020s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 85.80
09/09/24 19:52:12 (0m 49s) | [1/150] Batch 117 (0.020s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 86.50
09/09/24 19:52:13 (0m 49s) | [1/150] Batch 118 (0.020s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 87.19
09/09/24 19:52:13 (0m 49s) | [1/150] Batch 119 (0.050s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 87.88
09/09/24 19:52:14 (0m 50s) | [1/150] Batch 120 (0.020s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 88.58
09/09/24 19:52:14 (0m 50s) | [1/150] Batch 121 (0.021s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 89.27
09/09/24 19:52:14 (0m 51s) | [1/150] Batch 122 (0.020s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 89.96
09/09/24 19:52:15 (0m 51s) | [1/150] Batch 123 (0.020s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 90.66
09/09/24 19:52:15 (0m 52s) | [1/150] Batch 124 (0.049s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 91.35
09/09/24 19:52:16 (0m 52s) | [1/150] Batch 125 (0.020s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 92.04
09/09/24 19:52:16 (0m 52s) | [1/150] Batch 126 (0.021s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 92.73
09/09/24 19:52:17 (0m 53s) | [1/150] Batch 127 (0.021s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 93.43
09/09/24 19:52:17 (0m 53s) | [1/150] Batch 128 (0.021s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 94.12
09/09/24 19:52:17 (0m 54s) | [1/150] Batch 129 (0.051s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 94.81
09/09/24 19:52:18 (0m 54s) | [1/150] Batch 130 (0.021s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 95.51
09/09/24 19:52:18 (0m 54s) | [1/150] Batch 131 (0.021s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 96.20
09/09/24 19:52:19 (0m 55s) | [1/150] Batch 132 (0.021s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 96.89
09/09/24 19:52:19 (0m 55s) | [1/150] Batch 133 (0.020s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 97.59
09/09/24 19:52:19 (0m 55s) | [1/150] Batch 134 (0.021s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 98.28
09/09/24 19:52:20 (0m 56s) | [1/150] Batch 135 (0.050s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 98.97
09/09/24 19:52:20 (0m 56s) | [1/150] Batch 136 (0.049s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 99.67
09/09/24 19:52:20 (0m 57s) | [1/150] Batch 137 (0.050s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 100.36
09/09/24 19:52:21 (0m 57s) | [1/150] Batch 138 (0.021s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 101.05
09/09/24 19:52:21 (0m 58s) | [1/150] Batch 139 (0.020s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 101.75
09/09/24 19:52:22 (0m 58s) | [1/150] Batch 140 (0.020s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 102.44
09/09/24 19:52:22 (0m 58s) | [1/150] Batch 141 (0.020s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 103.13
09/09/24 19:52:23 (0m 59s) | [1/150] Batch 142 (0.050s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 103.82
09/09/24 19:52:23 (0m 59s) | [1/150] Batch 143 (0.021s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 104.52
