07/27/24 13:21:26 Training initiated with the following parameters:
Model Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 32), ('leak', 0.99), ('drop', 0.01), ('stochastic', True))
Encoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 32), ('leak', 0.99), ('drop', 0.01))
Decoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 32), ('leak', 0.99), ('drop', 0.01))

07/27/24 13:21:27 (0m 00s) | [1/15] Batch 0 (0.672s) | LR: 0.001 | KLW: 0, Rec. Loss: 55166.375 | Loss: 55166.38 | Abs. Loss: 55166.38
07/27/24 13:21:28 (0m 01s) | [1/15] Batch 20 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 23504.930 | Loss: 23504.93 | Abs. Loss: 706739.68
07/27/24 13:21:28 (0m 01s) | [1/15] Batch 21 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 24193.617 | Loss: 24193.62 | Abs. Loss: 730933.30
07/27/24 13:21:28 (0m 01s) | [1/15] Batch 22 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 24162.895 | Loss: 24162.89 | Abs. Loss: 755096.19
07/27/24 13:21:28 (0m 01s) | [1/15] Batch 23 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 23406.014 | Loss: 23406.01 | Abs. Loss: 778502.21
07/27/24 13:21:28 (0m 01s) | [1/15] Batch 24 (0.004s) | LR: 0.001 | KLW: 0, Rec. Loss: 22217.820 | Loss: 22217.82 | Abs. Loss: 800720.03
07/27/24 13:21:28 (0m 01s) | [1/15] Batch 25 (0.004s) | LR: 0.001 | KLW: 0, Rec. Loss: 22024.703 | Loss: 22024.70 | Abs. Loss: 822744.73
07/27/24 13:21:28 (0m 01s) | [1/15] Batch 26 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 23808.027 | Loss: 23808.03 | Abs. Loss: 846552.76
07/27/24 13:21:28 (0m 01s) | [1/15] Batch 27 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 21486.631 | Loss: 21486.63 | Abs. Loss: 868039.39
07/27/24 13:21:28 (0m 01s) | [1/15] Batch 28 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 21814.119 | Loss: 21814.12 | Abs. Loss: 889853.51
07/27/24 13:21:28 (0m 01s) | [1/15] Batch 29 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 22186.363 | Loss: 22186.36 | Abs. Loss: 912039.87
07/27/24 13:21:28 (0m 01s) | [1/15] Batch 30 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 21074.738 | Loss: 21074.74 | Abs. Loss: 933114.61
07/27/24 13:21:28 (0m 01s) | [1/15] Batch 31 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 21294.418 | Loss: 21294.42 | Abs. Loss: 954409.03
07/27/24 13:21:28 (0m 01s) | [1/15] Batch 32 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 21596.062 | Loss: 21596.06 | Abs. Loss: 976005.09
07/27/24 13:21:28 (0m 01s) | [1/15] Batch 33 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 20707.082 | Loss: 20707.08 | Abs. Loss: 996712.17
07/27/24 13:21:28 (0m 01s) | [1/15] Batch 34 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 21333.270 | Loss: 21333.27 | Abs. Loss: 1018045.44
07/27/24 13:21:28 (0m 01s) | [1/15] Batch 35 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 20025.504 | Loss: 20025.50 | Abs. Loss: 1038070.94
07/27/24 13:21:28 (0m 01s) | [1/15] Batch 36 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 20854.109 | Loss: 20854.11 | Abs. Loss: 1058925.05
07/27/24 13:21:28 (0m 01s) | [1/15] Batch 37 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 20416.232 | Loss: 20416.23 | Abs. Loss: 1079341.29
07/27/24 13:21:28 (0m 02s) | [1/15] Batch 38 (0.004s) | LR: 0.001 | KLW: 0, Rec. Loss: 20349.730 | Loss: 20349.73 | Abs. Loss: 1099691.02
07/27/24 13:21:28 (0m 02s) | [1/15] Batch 39 (0.004s) | LR: 0.001 | KLW: 0, Rec. Loss: 20549.910 | Loss: 20549.91 | Abs. Loss: 1120240.93
07/27/24 13:21:28 (0m 02s) | [1/15] Batch 40 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 20845.281 | Loss: 20845.28 | Abs. Loss: 1141086.21
07/27/24 13:21:28 (0m 02s) | [1/15] Batch 41 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 20211.344 | Loss: 20211.34 | Abs. Loss: 1161297.55
07/27/24 13:21:28 (0m 02s) | [1/15] Batch 42 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 20542.250 | Loss: 20542.25 | Abs. Loss: 1181839.80
07/27/24 13:21:28 (0m 02s) | [1/15] Batch 43 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 20345.299 | Loss: 20345.30 | Abs. Loss: 1202185.10
07/27/24 13:21:28 (0m 02s) | [1/15] Batch 44 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 20405.340 | Loss: 20405.34 | Abs. Loss: 1222590.44
07/27/24 13:21:28 (0m 02s) | [1/15] Batch 45 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 19266.570 | Loss: 19266.57 | Abs. Loss: 1241857.01
07/27/24 13:21:28 (0m 02s) | [1/15] Batch 46 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 19889.695 | Loss: 19889.70 | Abs. Loss: 1261746.71
07/27/24 13:21:28 (0m 02s) | [1/15] Batch 47 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 18759.434 | Loss: 18759.43 | Abs. Loss: 1280506.14
07/27/24 13:21:28 (0m 02s) | [1/15] Batch 48 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 19961.727 | Loss: 19961.73 | Abs. Loss: 1300467.87
07/27/24 13:21:28 (0m 02s) | [1/15] Batch 49 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 19907.902 | Loss: 19907.90 | Abs. Loss: 1320375.77
07/27/24 13:21:28 (0m 02s) | [1/15] Batch 50 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 20310.148 | Loss: 20310.15 | Abs. Loss: 1340685.92
07/27/24 13:21:28 (0m 02s) | [1/15] Batch 51 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 19737.789 | Loss: 19737.79 | Abs. Loss: 1360423.71
07/27/24 13:21:28 (0m 02s) | [1/15] Batch 52 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 19042.965 | Loss: 19042.96 | Abs. Loss: 1379466.67
07/27/24 13:21:28 (0m 02s) | [1/15] Batch 53 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 19704.582 | Loss: 19704.58 | Abs. Loss: 1399171.25
07/27/24 13:21:28 (0m 02s) | [1/15] Batch 54 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 20276.396 | Loss: 20276.40 | Abs. Loss: 1419447.65
07/27/24 13:21:28 (0m 02s) | [1/15] Batch 55 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 19769.004 | Loss: 19769.00 | Abs. Loss: 1439216.65
07/27/24 13:21:28 (0m 02s) | [1/15] Batch 56 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 18419.586 | Loss: 18419.59 | Abs. Loss: 1457636.24
07/27/24 13:21:28 (0m 02s) | [1/15] Batch 57 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 19178.379 | Loss: 19178.38 | Abs. Loss: 1476814.62
07/27/24 13:21:28 (0m 02s) | [1/15] Batch 58 (0.004s) | LR: 0.001 | KLW: 0, Rec. Loss: 19044.240 | Loss: 19044.24 | Abs. Loss: 1495858.86
07/27/24 13:21:28 (0m 02s) | [1/15] Batch 59 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 19797.305 | Loss: 19797.30 | Abs. Loss: 1515656.16
07/27/24 13:21:28 (0m 02s) | [1/15] Batch 60 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 19752.439 | Loss: 19752.44 | Abs. Loss: 1535408.60
07/27/24 13:21:28 (0m 02s) | [1/15] Batch 61 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 19886.633 | Loss: 19886.63 | Abs. Loss: 1555295.23
07/27/24 13:21:28 (0m 02s) | [1/15] Batch 62 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 18416.654 | Loss: 18416.65 | Abs. Loss: 1573711.89
07/27/24 13:21:28 (0m 02s) | [1/15] Batch 63 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 18794.926 | Loss: 18794.93 | Abs. Loss: 1592506.81
07/27/24 13:21:28 (0m 02s) | [1/15] Batch 64 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 18890.824 | Loss: 18890.82 | Abs. Loss: 1611397.64
07/27/24 13:21:28 (0m 02s) | [1/15] Batch 65 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 18762.715 | Loss: 18762.71 | Abs. Loss: 1630160.35
07/27/24 13:21:28 (0m 02s) | [1/15] Batch 66 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 19052.605 | Loss: 19052.61 | Abs. Loss: 1649212.96
07/27/24 13:21:28 (0m 02s) | [1/15] Batch 67 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 19312.594 | Loss: 19312.59 | Abs. Loss: 1668525.55
07/27/24 13:21:29 (0m 02s) | [1/15] Batch 68 (0.004s) | LR: 0.001 | KLW: 0, Rec. Loss: 19021.623 | Loss: 19021.62 | Abs. Loss: 1687547.18
07/27/24 13:21:29 (0m 02s) | [1/15] Batch 69 (0.004s) | LR: 0.001 | KLW: 0, Rec. Loss: 18913.559 | Loss: 18913.56 | Abs. Loss: 1706460.73
07/27/24 13:21:29 (0m 02s) | [1/15] Batch 70 (0.004s) | LR: 0.001 | KLW: 0, Rec. Loss: 18704.627 | Loss: 18704.63 | Abs. Loss: 1725165.36
07/27/24 13:21:29 (0m 02s) | [1/15] Batch 71 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 18795.029 | Loss: 18795.03 | Abs. Loss: 1743960.39
07/27/24 13:21:29 (0m 02s) | [1/15] Batch 72 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 19314.383 | Loss: 19314.38 | Abs. Loss: 1763274.77
07/27/24 13:21:29 (0m 02s) | [1/15] Batch 73 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 19107.977 | Loss: 19107.98 | Abs. Loss: 1782382.75
07/27/24 13:21:29 (0m 02s) | [1/15] Batch 74 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 18679.646 | Loss: 18679.65 | Abs. Loss: 1801062.40
07/27/24 13:21:29 (0m 02s) | [1/15] Batch 75 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 18957.867 | Loss: 18957.87 | Abs. Loss: 1820020.26
07/27/24 13:21:29 (0m 02s) | [1/15] Batch 76 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 19817.189 | Loss: 19817.19 | Abs. Loss: 1839837.45
07/27/24 13:21:29 (0m 02s) | [1/15] Batch 77 (0.004s) | LR: 0.001 | KLW: 0, Rec. Loss: 18613.594 | Loss: 18613.59 | Abs. Loss: 1858451.05
07/27/24 13:21:29 (0m 02s) | [1/15] Batch 78 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 18711.246 | Loss: 18711.25 | Abs. Loss: 1877162.29
07/27/24 13:21:29 (0m 02s) | [1/15] Batch 79 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 18951.605 | Loss: 18951.61 | Abs. Loss: 1896113.90
07/27/24 13:21:29 (0m 02s) | [1/15] Batch 80 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 17939.336 | Loss: 17939.34 | Abs. Loss: 1914053.23
07/27/24 13:21:29 (0m 02s) | [1/15] Batch 81 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 18254.346 | Loss: 18254.35 | Abs. Loss: 1932307.58
07/27/24 13:21:29 (0m 02s) | [1/15] Batch 82 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 19006.131 | Loss: 19006.13 | Abs. Loss: 1951313.71
07/27/24 13:21:29 (0m 02s) | [1/15] Batch 83 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 19392.686 | Loss: 19392.69 | Abs. Loss: 1970706.40
07/27/24 13:21:29 (0m 02s) | [1/15] Batch 84 (0.004s) | LR: 0.001 | KLW: 0, Rec. Loss: 19025.383 | Loss: 19025.38 | Abs. Loss: 1989731.78
07/27/24 13:21:29 (0m 02s) | [1/15] Batch 85 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 18353.307 | Loss: 18353.31 | Abs. Loss: 2008085.09
07/27/24 13:21:29 (0m 02s) | [1/15] Batch 86 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 17627.404 | Loss: 17627.40 | Abs. Loss: 2025712.49
07/27/24 13:21:29 (0m 02s) | [1/15] Batch 87 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 18435.555 | Loss: 18435.55 | Abs. Loss: 2044148.04
07/27/24 13:21:29 (0m 02s) | [1/15] Batch 88 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 18512.320 | Loss: 18512.32 | Abs. Loss: 2062660.37
07/27/24 13:21:29 (0m 02s) | [1/15] Batch 89 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 18734.633 | Loss: 18734.63 | Abs. Loss: 2081395.00
07/27/24 13:21:29 (0m 02s) | [1/15] Batch 90 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 18244.197 | Loss: 18244.20 | Abs. Loss: 2099639.20
07/27/24 13:21:29 (0m 02s) | [1/15] Batch 91 (0.004s) | LR: 0.001 | KLW: 0, Rec. Loss: 18007.256 | Loss: 18007.26 | Abs. Loss: 2117646.45
07/27/24 13:21:29 (0m 02s) | [1/15] Batch 92 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 18264.242 | Loss: 18264.24 | Abs. Loss: 2135910.69
07/27/24 13:21:29 (0m 02s) | [1/15] Batch 93 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 19066.264 | Loss: 19066.26 | Abs. Loss: 2154976.96
07/27/24 13:21:29 (0m 02s) | [1/15] Batch 94 (0.004s) | LR: 0.001 | KLW: 0, Rec. Loss: 18351.137 | Loss: 18351.14 | Abs. Loss: 2173328.09
07/27/24 13:21:29 (0m 02s) | [1/15] Batch 95 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 17051.664 | Loss: 17051.66 | Abs. Loss: 2190379.76
07/27/24 13:21:29 (0m 02s) | [1/15] Batch 96 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 18337.996 | Loss: 18338.00 | Abs. Loss: 2208717.75
07/27/24 13:21:29 (0m 02s) | [1/15] Batch 97 (0.004s) | LR: 0.001 | KLW: 0, Rec. Loss: 18550.553 | Loss: 18550.55 | Abs. Loss: 2227268.31
07/27/24 13:21:29 (0m 03s) | [1/15] Batch 98 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 17386.566 | Loss: 17386.57 | Abs. Loss: 2244654.87
07/27/24 13:21:29 (0m 03s) | [1/15] Batch 99 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 17792.562 | Loss: 17792.56 | Abs. Loss: 2262447.44
07/27/24 13:21:29 (0m 03s) | [1/15] Batch 100 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 17896.875 | Loss: 17896.88 | Abs. Loss: 2280344.31
07/27/24 13:21:29 (0m 03s) | [1/15] Batch 101 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 17940.527 | Loss: 17940.53 | Abs. Loss: 2298284.84
07/27/24 13:21:29 (0m 03s) | [1/15] Batch 102 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 17965.586 | Loss: 17965.59 | Abs. Loss: 2316250.42
07/27/24 13:21:29 (0m 03s) | [1/15] Batch 103 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 17452.031 | Loss: 17452.03 | Abs. Loss: 2333702.46
07/27/24 13:21:29 (0m 03s) | [1/15] Batch 104 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 17080.051 | Loss: 17080.05 | Abs. Loss: 2350782.51
07/27/24 13:21:29 (0m 03s) | [1/15] Batch 105 (0.004s) | LR: 0.001 | KLW: 0, Rec. Loss: 17752.934 | Loss: 17752.93 | Abs. Loss: 2368535.44
07/27/24 13:21:29 (0m 03s) | [1/15] Batch 106 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 18023.666 | Loss: 18023.67 | Abs. Loss: 2386559.11
07/27/24 13:21:29 (0m 03s) | [1/15] Batch 107 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 17248.012 | Loss: 17248.01 | Abs. Loss: 2403807.12
07/27/24 13:21:29 (0m 03s) | [1/15] Batch 108 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 18188.545 | Loss: 18188.54 | Abs. Loss: 2421995.66
07/27/24 13:21:29 (0m 03s) | [1/15] Batch 109 (0.004s) | LR: 0.001 | KLW: 0, Rec. Loss: 17327.234 | Loss: 17327.23 | Abs. Loss: 2439322.90
07/27/24 13:21:29 (0m 03s) | [1/15] Batch 110 (0.004s) | LR: 0.001 | KLW: 0, Rec. Loss: 17664.098 | Loss: 17664.10 | Abs. Loss: 2456986.99
07/27/24 13:21:29 (0m 03s) | [1/15] Batch 111 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 15903.411 | Loss: 15903.41 | Abs. Loss: 2472890.41
07/27/24 13:21:29 (0m 03s) | [1/15] Batch 112 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 17420.436 | Loss: 17420.44 | Abs. Loss: 2490310.84
07/27/24 13:21:29 (0m 03s) | [1/15] Batch 113 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 17233.059 | Loss: 17233.06 | Abs. Loss: 2507543.90
07/27/24 13:21:29 (0m 03s) | [1/15] Batch 114 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 16728.787 | Loss: 16728.79 | Abs. Loss: 2524272.69
07/27/24 13:21:29 (0m 03s) | [1/15] Batch 115 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 16795.871 | Loss: 16795.87 | Abs. Loss: 2541068.56
07/27/24 13:21:29 (0m 03s) | [1/15] Batch 116 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 17140.293 | Loss: 17140.29 | Abs. Loss: 2558208.85
07/27/24 13:21:29 (0m 03s) | [1/15] Batch 117 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 16784.273 | Loss: 16784.27 | Abs. Loss: 2574993.12
07/27/24 13:21:29 (0m 03s) | [1/15] Batch 118 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 16064.680 | Loss: 16064.68 | Abs. Loss: 2591057.80
07/27/24 13:21:29 (0m 03s) | [1/15] Batch 119 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 16649.281 | Loss: 16649.28 | Abs. Loss: 2607707.08
07/27/24 13:21:29 (0m 03s) | [1/15] Batch 120 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 16270.146 | Loss: 16270.15 | Abs. Loss: 2623977.23
07/27/24 13:21:29 (0m 03s) | [1/15] Batch 121 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 16559.818 | Loss: 16559.82 | Abs. Loss: 2640537.05
07/27/24 13:21:29 (0m 03s) | [1/15] Batch 122 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 17669.629 | Loss: 17669.63 | Abs. Loss: 2658206.68
07/27/24 13:21:29 (0m 03s) | [1/15] Batch 123 (0.004s) | LR: 0.001 | KLW: 0, Rec. Loss: 16800.129 | Loss: 16800.13 | Abs. Loss: 2675006.81
07/27/24 13:21:29 (0m 03s) | [1/15] Batch 124 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 17084.990 | Loss: 17084.99 | Abs. Loss: 2692091.80
07/27/24 13:21:29 (0m 03s) | [1/15] Batch 125 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 17114.609 | Loss: 17114.61 | Abs. Loss: 2709206.41
07/27/24 13:21:29 (0m 03s) | [1/15] Batch 126 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 16354.433 | Loss: 16354.43 | Abs. Loss: 2725560.84
07/27/24 13:21:29 (0m 03s) | [1/15] Batch 127 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 16308.707 | Loss: 16308.71 | Abs. Loss: 2741869.55
07/27/24 13:21:30 (0m 03s) | [1/15] Batch 128 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 16331.135 | Loss: 16331.13 | Abs. Loss: 2758200.68
07/27/24 13:21:30 (0m 03s) | [1/15] Batch 129 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 16393.818 | Loss: 16393.82 | Abs. Loss: 2774594.50
07/27/24 13:21:30 (0m 03s) | [1/15] Batch 130 (0.004s) | LR: 0.001 | KLW: 0, Rec. Loss: 16102.451 | Loss: 16102.45 | Abs. Loss: 2790696.95
07/27/24 13:21:30 (0m 03s) | [1/15] Batch 131 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 16022.920 | Loss: 16022.92 | Abs. Loss: 2806719.87
07/27/24 13:21:30 (0m 03s) | [1/15] Batch 132 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 15380.800 | Loss: 15380.80 | Abs. Loss: 2822100.67
07/27/24 13:21:30 (0m 03s) | [1/15] Batch 133 (0.004s) | LR: 0.001 | KLW: 0, Rec. Loss: 16147.555 | Loss: 16147.55 | Abs. Loss: 2838248.22
07/27/24 13:21:30 (0m 03s) | [1/15] Batch 134 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 16423.035 | Loss: 16423.04 | Abs. Loss: 2854671.26
07/27/24 13:21:30 (0m 03s) | [1/15] Batch 135 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 16225.986 | Loss: 16225.99 | Abs. Loss: 2870897.25
07/27/24 13:21:30 (0m 03s) | [1/15] Batch 136 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 16335.670 | Loss: 16335.67 | Abs. Loss: 2887232.92
07/27/24 13:21:30 (0m 03s) | [1/15] Batch 137 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 16758.230 | Loss: 16758.23 | Abs. Loss: 2903991.15
07/27/24 13:21:30 (0m 03s) | [1/15] Batch 138 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 16186.746 | Loss: 16186.75 | Abs. Loss: 2920177.89
07/27/24 13:21:30 (0m 03s) | [1/15] Batch 139 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 16147.961 | Loss: 16147.96 | Abs. Loss: 2936325.85
07/27/24 13:21:30 (0m 03s) | [1/15] Batch 140 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 16516.256 | Loss: 16516.26 | Abs. Loss: 2952842.11
