09/09/24 21:14:18 Training initiated with the following parameters:
Model Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 32), ('leak', 0.99), ('drop', 0.01), ('stochastic', True))
Encoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 32), ('leak', 0.99), ('drop', 0.01))
Decoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 32), ('leak', 0.99), ('drop', 0.01))

09/09/24 21:14:18 Train Loader Image Data Size: (28, 28)
09/09/24 21:14:19 (0m 00s) | [1/15] Batch 0 (0.679s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.975 | Loss: 0.97 | Abs. Loss: 0.97
09/09/24 21:14:20 (0m 01s) | [1/15] Batch 18 (0.005s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.855 | Loss: 0.85 | Abs. Loss: 18.04
09/09/24 21:14:20 (0m 02s) | [1/15] Batch 19 (0.004s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.823 | Loss: 0.82 | Abs. Loss: 18.87
09/09/24 21:14:20 (0m 02s) | [1/15] Batch 20 (0.004s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.786 | Loss: 0.79 | Abs. Loss: 19.65
09/09/24 21:14:20 (0m 02s) | [1/15] Batch 21 (0.005s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.755 | Loss: 0.76 | Abs. Loss: 20.41
09/09/24 21:14:20 (0m 02s) | [1/15] Batch 22 (0.005s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.723 | Loss: 0.72 | Abs. Loss: 21.13
09/09/24 21:14:20 (0m 02s) | [1/15] Batch 23 (0.004s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.714 | Loss: 0.71 | Abs. Loss: 21.85
09/09/24 21:14:21 (0m 02s) | [1/15] Batch 24 (0.004s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.700 | Loss: 0.70 | Abs. Loss: 22.55
09/09/24 21:14:21 (0m 02s) | [1/15] Batch 25 (0.005s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.698 | Loss: 0.70 | Abs. Loss: 23.24
09/09/24 21:14:21 (0m 02s) | [1/15] Batch 26 (0.005s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.696 | Loss: 0.70 | Abs. Loss: 23.94
09/09/24 21:14:21 (0m 02s) | [1/15] Batch 27 (0.004s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.694 | Loss: 0.69 | Abs. Loss: 24.63
09/09/24 21:14:21 (0m 02s) | [1/15] Batch 28 (0.004s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 25.33
09/09/24 21:14:21 (0m 02s) | [1/15] Batch 29 (0.004s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 26.02
09/09/24 21:14:21 (0m 02s) | [1/15] Batch 30 (0.004s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 26.71
09/09/24 21:14:21 (0m 02s) | [1/15] Batch 31 (0.005s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 27.41
09/09/24 21:14:21 (0m 02s) | [1/15] Batch 32 (0.005s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 28.10
09/09/24 21:14:21 (0m 02s) | [1/15] Batch 33 (0.004s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 28.79
09/09/24 21:14:21 (0m 02s) | [1/15] Batch 34 (0.005s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 29.49
09/09/24 21:14:21 (0m 02s) | [1/15] Batch 35 (0.005s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 30.18
09/09/24 21:14:21 (0m 02s) | [1/15] Batch 36 (0.005s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 30.87
09/09/24 21:14:21 (0m 02s) | [1/15] Batch 37 (0.004s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 31.57
09/09/24 21:14:21 (0m 02s) | [1/15] Batch 38 (0.004s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 32.26
09/09/24 21:14:21 (0m 02s) | [1/15] Batch 39 (0.004s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 32.95
09/09/24 21:14:21 (0m 02s) | [1/15] Batch 40 (0.005s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 33.65
09/09/24 21:14:21 (0m 02s) | [1/15] Batch 41 (0.005s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 34.34
09/09/24 21:14:21 (0m 02s) | [1/15] Batch 42 (0.004s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 35.03
09/09/24 21:14:21 (0m 02s) | [1/15] Batch 43 (0.005s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 35.73
09/09/24 21:14:21 (0m 02s) | [1/15] Batch 44 (0.004s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 36.42
09/09/24 21:14:21 (0m 02s) | [1/15] Batch 45 (0.005s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 37.11
09/09/24 21:14:21 (0m 02s) | [1/15] Batch 46 (0.004s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 37.80
09/09/24 21:14:21 (0m 02s) | [1/15] Batch 47 (0.005s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 38.50
09/09/24 21:14:21 (0m 02s) | [1/15] Batch 48 (0.005s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 39.19
09/09/24 21:14:21 (0m 03s) | [1/15] Batch 49 (0.004s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 39.88
09/09/24 21:14:21 (0m 03s) | [1/15] Batch 50 (0.004s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 40.58
09/09/24 21:14:21 (0m 03s) | [1/15] Batch 51 (0.005s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 41.27
09/09/24 21:14:21 (0m 03s) | [1/15] Batch 52 (0.004s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 41.96
09/09/24 21:14:21 (0m 03s) | [1/15] Batch 53 (0.004s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 42.66
09/09/24 21:14:22 (0m 03s) | [1/15] Batch 54 (0.004s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 43.35
09/09/24 21:14:22 (0m 03s) | [1/15] Batch 55 (0.005s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 44.04
09/09/24 21:14:22 (0m 03s) | [1/15] Batch 56 (0.004s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 44.74
09/09/24 21:14:22 (0m 03s) | [1/15] Batch 57 (0.005s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 45.43
09/09/24 21:14:22 (0m 03s) | [1/15] Batch 58 (0.004s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 46.12
09/09/24 21:14:22 (0m 03s) | [1/15] Batch 59 (0.004s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 46.82
09/09/24 21:14:22 (0m 03s) | [1/15] Batch 60 (0.004s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 47.51
09/09/24 21:14:22 (0m 03s) | [1/15] Batch 61 (0.005s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 48.20
09/09/24 21:14:22 (0m 03s) | [1/15] Batch 62 (0.005s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 48.89
09/09/24 21:14:22 (0m 03s) | [1/15] Batch 63 (0.004s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 49.59
09/09/24 21:14:22 (0m 03s) | [1/15] Batch 64 (0.005s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 50.28
09/09/24 21:14:22 (0m 03s) | [1/15] Batch 65 (0.005s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 50.97
09/09/24 21:14:22 (0m 03s) | [1/15] Batch 66 (0.004s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 51.67
09/09/24 21:14:22 (0m 03s) | [1/15] Batch 67 (0.004s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 52.36
09/09/24 21:14:22 (0m 03s) | [1/15] Batch 68 (0.004s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 53.05
09/09/24 21:14:22 (0m 03s) | [1/15] Batch 69 (0.005s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 53.75
09/09/24 21:14:22 (0m 03s) | [1/15] Batch 70 (0.005s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 54.44
09/09/24 21:14:22 (0m 03s) | [1/15] Batch 71 (0.004s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 55.13
09/09/24 21:14:22 (0m 03s) | [1/15] Batch 72 (0.004s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 55.83
09/09/24 21:14:22 (0m 03s) | [1/15] Batch 73 (0.004s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 56.52
09/09/24 21:14:22 (0m 03s) | [1/15] Batch 74 (0.004s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 57.21
09/09/24 21:14:22 (0m 03s) | [1/15] Batch 75 (0.004s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 57.91
09/09/24 21:14:22 (0m 03s) | [1/15] Batch 76 (0.005s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 58.60
09/09/24 21:14:22 (0m 03s) | [1/15] Batch 77 (0.004s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 59.29
09/09/24 21:14:22 (0m 04s) | [1/15] Batch 78 (0.004s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 59.99
09/09/24 21:14:22 (0m 04s) | [1/15] Batch 79 (0.004s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 60.68
09/09/24 21:14:22 (0m 04s) | [1/15] Batch 80 (0.005s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 61.37
09/09/24 21:14:22 (0m 04s) | [1/15] Batch 81 (0.004s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 62.06
09/09/24 21:14:22 (0m 04s) | [1/15] Batch 82 (0.004s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 62.76
09/09/24 21:14:22 (0m 04s) | [1/15] Batch 83 (0.004s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 63.45
09/09/24 21:14:23 (0m 04s) | [1/15] Batch 84 (0.004s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 64.14
09/09/24 21:14:23 (0m 04s) | [1/15] Batch 85 (0.005s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 64.84
09/09/24 21:14:23 (0m 04s) | [1/15] Batch 86 (0.005s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 65.53
09/09/24 21:14:23 (0m 04s) | [1/15] Batch 87 (0.005s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 66.22
09/09/24 21:14:23 (0m 04s) | [1/15] Batch 88 (0.004s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 66.92
09/09/24 21:14:23 (0m 04s) | [1/15] Batch 89 (0.004s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 67.61
09/09/24 21:14:23 (0m 04s) | [1/15] Batch 90 (0.004s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 68.30
09/09/24 21:14:23 (0m 04s) | [1/15] Batch 91 (0.005s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 69.00
09/09/24 21:14:23 (0m 04s) | [1/15] Batch 92 (0.004s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 69.69
09/09/24 21:14:23 (0m 04s) | [1/15] Batch 93 (0.005s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 70.38
09/09/24 21:14:23 (0m 04s) | [1/15] Batch 94 (0.005s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 71.08
09/09/24 21:14:23 (0m 04s) | [1/15] Batch 95 (0.004s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 71.77
09/09/24 21:14:23 (0m 04s) | [1/15] Batch 96 (0.004s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 72.46
09/09/24 21:14:23 (0m 04s) | [1/15] Batch 97 (0.005s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 73.16
09/09/24 21:14:23 (0m 04s) | [1/15] Batch 98 (0.004s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 73.85
09/09/24 21:14:23 (0m 04s) | [1/15] Batch 99 (0.004s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 74.54
09/09/24 21:14:23 (0m 04s) | [1/15] Batch 100 (0.004s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 75.23
09/09/24 21:14:23 (0m 04s) | [1/15] Batch 101 (0.005s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 75.93
09/09/24 21:14:23 (0m 04s) | [1/15] Batch 102 (0.005s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 76.62
09/09/24 21:14:23 (0m 04s) | [1/15] Batch 103 (0.005s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 77.31
09/09/24 21:14:23 (0m 04s) | [1/15] Batch 104 (0.004s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 78.01
09/09/24 21:14:23 (0m 04s) | [1/15] Batch 105 (0.004s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 78.70
09/09/24 21:14:23 (0m 04s) | [1/15] Batch 106 (0.005s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 79.39
09/09/24 21:14:23 (0m 04s) | [1/15] Batch 107 (0.004s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 80.09
09/09/24 21:14:23 (0m 05s) | [1/15] Batch 108 (0.005s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 80.78
09/09/24 21:14:23 (0m 05s) | [1/15] Batch 109 (0.004s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 81.47
09/09/24 21:14:23 (0m 05s) | [1/15] Batch 110 (0.004s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 82.17
09/09/24 21:14:23 (0m 05s) | [1/15] Batch 111 (0.004s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 82.86
09/09/24 21:14:23 (0m 05s) | [1/15] Batch 112 (0.005s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 83.55
09/09/24 21:14:23 (0m 05s) | [1/15] Batch 113 (0.005s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 84.25
09/09/24 21:14:24 (0m 05s) | [1/15] Batch 114 (0.004s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 84.94
09/09/24 21:14:24 (0m 05s) | [1/15] Batch 115 (0.004s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 85.63
09/09/24 21:14:24 (0m 05s) | [1/15] Batch 116 (0.004s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 86.32
09/09/24 21:14:24 (0m 05s) | [1/15] Batch 117 (0.004s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 87.02
09/09/24 21:14:24 (0m 05s) | [1/15] Batch 118 (0.005s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 87.71
09/09/24 21:14:24 (0m 05s) | [1/15] Batch 119 (0.004s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 88.40
09/09/24 21:14:24 (0m 05s) | [1/15] Batch 120 (0.005s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 89.10
09/09/24 21:14:24 (0m 05s) | [1/15] Batch 121 (0.004s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 89.79
09/09/24 21:14:24 (0m 05s) | [1/15] Batch 122 (0.004s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 90.48
09/09/24 21:14:24 (0m 05s) | [1/15] Batch 123 (0.005s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 91.18
09/09/24 21:14:24 (0m 05s) | [1/15] Batch 124 (0.004s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 91.87
09/09/24 21:14:24 (0m 05s) | [1/15] Batch 125 (0.004s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 92.56
09/09/24 21:14:24 (0m 05s) | [1/15] Batch 126 (0.004s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 93.26
09/09/24 21:14:24 (0m 05s) | [1/15] Batch 127 (0.005s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 93.95
09/09/24 21:14:24 (0m 05s) | [1/15] Batch 128 (0.004s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 94.64
09/09/24 21:14:24 (0m 05s) | [1/15] Batch 129 (0.004s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 95.34
09/09/24 21:14:24 (0m 05s) | [1/15] Batch 130 (0.005s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 96.03
09/09/24 21:14:24 (0m 05s) | [1/15] Batch 131 (0.004s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 96.72
09/09/24 21:14:24 (0m 05s) | [1/15] Batch 132 (0.005s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 97.42
09/09/24 21:14:24 (0m 05s) | [1/15] Batch 133 (0.004s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 98.11
09/09/24 21:14:24 (0m 05s) | [1/15] Batch 134 (0.005s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 98.80
09/09/24 21:14:24 (0m 05s) | [1/15] Batch 135 (0.004s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 99.49
09/09/24 21:14:24 (0m 05s) | [1/15] Batch 136 (0.004s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 100.19
09/09/24 21:14:24 (0m 05s) | [1/15] Batch 137 (0.005s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 100.88
09/09/24 21:14:24 (0m 06s) | [1/15] Batch 138 (0.004s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 101.57
09/09/24 21:14:24 (0m 06s) | [1/15] Batch 139 (0.004s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 102.27
09/09/24 21:14:24 (0m 06s) | [1/15] Batch 140 (0.005s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 102.96
09/09/24 21:14:24 (0m 06s) | [1/15] Batch 141 (0.004s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 103.65
09/09/24 21:14:24 (0m 06s) | [1/15] Batch 142 (0.005s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 104.35
09/09/24 21:14:24 (0m 06s) | [1/15] Batch 143 (0.004s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 105.04
