09/26/24 12:54:30 Training initiated with the following parameters:
Model Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('stride', 2), ('padding', 12), ('latent_dim', 32), ('leak', 0.99), ('drop', 0.01), ('stochastic', True))
Encoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('stride', 2), ('padding', 12), ('latent_dim', 32), ('leak', 0.99), ('drop', 0.01))
Decoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('stride', 2), ('padding', 12), ('latent_dim', 32), ('leak', 0.99), ('drop', 0.01))

09/26/24 12:54:30 Train Loader Image Data Size: (28, 28)
09/26/24 12:54:31 (0m 01s) | [1/10000] Batch 0 (0.813s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.065, Rec. Loss: 0.23686865 | Total Loss: 0.23686865
09/26/24 12:54:42 (0m 12s) | [1/10000] Batch 26 (0.053s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.114, Rec. Loss: 0.23675418 | Total Loss: 0.23675418
09/26/24 12:54:43 (0m 12s) | [1/10000] Batch 27 (0.022s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.119, Rec. Loss: 0.23673908 | Total Loss: 0.23673908
09/26/24 12:54:43 (0m 13s) | [1/10000] Batch 28 (0.021s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.151, Rec. Loss: 0.23659152 | Total Loss: 0.23659152
09/26/24 12:54:43 (0m 13s) | [1/10000] Batch 29 (0.022s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.137, Rec. Loss: 0.23667042 | Total Loss: 0.23667042
09/26/24 12:54:44 (0m 13s) | [1/10000] Batch 30 (0.021s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.151, Rec. Loss: 0.23663270 | Total Loss: 0.23663270
09/26/24 12:54:44 (0m 14s) | [1/10000] Batch 31 (0.023s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.180, Rec. Loss: 0.23647889 | Total Loss: 0.23647889
09/26/24 12:54:45 (0m 14s) | [1/10000] Batch 32 (0.021s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.143, Rec. Loss: 0.23666629 | Total Loss: 0.23666629
09/26/24 12:54:45 (0m 15s) | [1/10000] Batch 33 (0.037s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.172, Rec. Loss: 0.23654576 | Total Loss: 0.23654576
09/26/24 12:54:46 (0m 15s) | [1/10000] Batch 34 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.180, Rec. Loss: 0.23651305 | Total Loss: 0.23651305
09/26/24 12:54:46 (0m 16s) | [1/10000] Batch 35 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.186, Rec. Loss: 0.23652747 | Total Loss: 0.23652747
09/26/24 12:54:46 (0m 16s) | [1/10000] Batch 36 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.204, Rec. Loss: 0.23643725 | Total Loss: 0.23643725
09/26/24 12:54:47 (0m 17s) | [1/10000] Batch 37 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.171, Rec. Loss: 0.23665771 | Total Loss: 0.23665771
09/26/24 12:54:47 (0m 17s) | [1/10000] Batch 38 (0.021s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.198, Rec. Loss: 0.23652524 | Total Loss: 0.23652524
09/26/24 12:54:48 (0m 17s) | [1/10000] Batch 39 (0.024s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.184, Rec. Loss: 0.23660859 | Total Loss: 0.23660859
09/26/24 12:54:48 (0m 18s) | [1/10000] Batch 40 (0.025s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.191, Rec. Loss: 0.23656741 | Total Loss: 0.23656741
09/26/24 12:54:48 (0m 18s) | [1/10000] Batch 41 (0.026s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.193, Rec. Loss: 0.23661238 | Total Loss: 0.23661238
09/26/24 12:54:49 (0m 19s) | [1/10000] Batch 42 (0.270s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.216, Rec. Loss: 0.23651764 | Total Loss: 0.23651764
09/26/24 12:54:49 (0m 19s) | [1/10000] Batch 43 (0.007s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.213, Rec. Loss: 0.23654887 | Total Loss: 0.23654887
09/26/24 12:54:50 (0m 20s) | [1/10000] Batch 44 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.234, Rec. Loss: 0.23649561 | Total Loss: 0.23649561
09/26/24 12:54:50 (0m 20s) | [1/10000] Batch 45 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.261, Rec. Loss: 0.23636410 | Total Loss: 0.23636410
09/26/24 12:54:51 (0m 20s) | [1/10000] Batch 46 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.245, Rec. Loss: 0.23649110 | Total Loss: 0.23649110
09/26/24 12:54:51 (0m 21s) | [1/10000] Batch 47 (0.009s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.266, Rec. Loss: 0.23640296 | Total Loss: 0.23640296
09/26/24 12:54:51 (0m 21s) | [1/10000] Batch 48 (0.021s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.240, Rec. Loss: 0.23650640 | Total Loss: 0.23650640
09/26/24 12:54:52 (0m 22s) | [1/10000] Batch 49 (0.044s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.271, Rec. Loss: 0.23639108 | Total Loss: 0.23639108
09/26/24 12:54:52 (0m 22s) | [1/10000] Batch 50 (0.007s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.269, Rec. Loss: 0.23643430 | Total Loss: 0.23643430
09/26/24 12:54:53 (0m 22s) | [1/10000] Batch 51 (0.007s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.294, Rec. Loss: 0.23637044 | Total Loss: 0.23637044
09/26/24 12:54:53 (0m 23s) | [1/10000] Batch 52 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.249, Rec. Loss: 0.23654947 | Total Loss: 0.23654947
09/26/24 12:54:53 (0m 23s) | [1/10000] Batch 53 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.304, Rec. Loss: 0.23635998 | Total Loss: 0.23635998
09/26/24 12:54:54 (0m 23s) | [1/10000] Batch 54 (0.007s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.341, Rec. Loss: 0.23622370 | Total Loss: 0.23622370
09/26/24 12:54:54 (0m 24s) | [1/10000] Batch 55 (0.044s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.325, Rec. Loss: 0.23630232 | Total Loss: 0.23630232
09/26/24 12:54:55 (0m 24s) | [1/10000] Batch 56 (0.021s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.339, Rec. Loss: 0.23630169 | Total Loss: 0.23630169
09/26/24 12:54:55 (0m 25s) | [1/10000] Batch 57 (0.031s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.320, Rec. Loss: 0.23637332 | Total Loss: 0.23637332
09/26/24 12:54:55 (0m 25s) | [1/10000] Batch 58 (0.021s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.325, Rec. Loss: 0.23636733 | Total Loss: 0.23636733
09/26/24 12:54:56 (0m 25s) | [1/10000] Batch 59 (0.022s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.372, Rec. Loss: 0.23623179 | Total Loss: 0.23623179
09/26/24 12:54:56 (0m 26s) | [1/10000] Batch 60 (0.035s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.402, Rec. Loss: 0.23616385 | Total Loss: 0.23616385
09/26/24 12:54:57 (0m 26s) | [1/10000] Batch 61 (0.021s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.345, Rec. Loss: 0.23635837 | Total Loss: 0.23635837
09/26/24 12:54:57 (0m 27s) | [1/10000] Batch 62 (0.054s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.373, Rec. Loss: 0.23630406 | Total Loss: 0.23630406
09/26/24 12:54:57 (0m 27s) | [1/10000] Batch 63 (0.021s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.340, Rec. Loss: 0.23641437 | Total Loss: 0.23641437
09/26/24 12:54:58 (0m 27s) | [1/10000] Batch 64 (0.021s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.408, Rec. Loss: 0.23620690 | Total Loss: 0.23620690
09/26/24 12:54:58 (0m 28s) | [1/10000] Batch 65 (0.021s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.412, Rec. Loss: 0.23623186 | Total Loss: 0.23623186
09/26/24 12:54:58 (0m 28s) | [1/10000] Batch 66 (0.021s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.360, Rec. Loss: 0.23641174 | Total Loss: 0.23641174
09/26/24 12:54:59 (0m 28s) | [1/10000] Batch 67 (0.021s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.445, Rec. Loss: 0.23615651 | Total Loss: 0.23615651
09/26/24 12:54:59 (0m 29s) | [1/10000] Batch 68 (0.022s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.403, Rec. Loss: 0.23630379 | Total Loss: 0.23630379
09/26/24 12:55:00 (0m 29s) | [1/10000] Batch 69 (0.044s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.458, Rec. Loss: 0.23615447 | Total Loss: 0.23615447
09/26/24 12:55:00 (0m 30s) | [1/10000] Batch 70 (0.021s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.406, Rec. Loss: 0.23630948 | Total Loss: 0.23630948
09/26/24 12:55:01 (0m 30s) | [1/10000] Batch 71 (0.036s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.415, Rec. Loss: 0.23630047 | Total Loss: 0.23630047
09/26/24 12:55:01 (0m 31s) | [1/10000] Batch 72 (0.042s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.409, Rec. Loss: 0.23633625 | Total Loss: 0.23633625
09/26/24 12:55:01 (0m 31s) | [1/10000] Batch 73 (0.007s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.472, Rec. Loss: 0.23618010 | Total Loss: 0.23618010
09/26/24 12:55:02 (0m 31s) | [1/10000] Batch 74 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.490, Rec. Loss: 0.23615807 | Total Loss: 0.23615807
09/26/24 12:55:02 (0m 32s) | [1/10000] Batch 75 (0.008s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.470, Rec. Loss: 0.23622768 | Total Loss: 0.23622768
09/26/24 12:55:02 (0m 32s) | [1/10000] Batch 76 (0.007s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.502, Rec. Loss: 0.23615523 | Total Loss: 0.23615523
09/26/24 12:55:03 (0m 33s) | [1/10000] Batch 77 (0.007s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.498, Rec. Loss: 0.23619913 | Total Loss: 0.23619913
09/26/24 12:55:03 (0m 33s) | [1/10000] Batch 78 (0.052s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.553, Rec. Loss: 0.23603775 | Total Loss: 0.23603775
09/26/24 12:55:04 (0m 33s) | [1/10000] Batch 79 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.511, Rec. Loss: 0.23619705 | Total Loss: 0.23619705
09/26/24 12:55:04 (0m 34s) | [1/10000] Batch 80 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.527, Rec. Loss: 0.23616011 | Total Loss: 0.23616011
09/26/24 12:55:04 (0m 34s) | [1/10000] Batch 81 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.508, Rec. Loss: 0.23621756 | Total Loss: 0.23621756
09/26/24 12:55:05 (0m 34s) | [1/10000] Batch 82 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.593, Rec. Loss: 0.23602602 | Total Loss: 0.23602602
09/26/24 12:55:05 (0m 35s) | [1/10000] Batch 83 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.566, Rec. Loss: 0.23612773 | Total Loss: 0.23612773
09/26/24 12:55:06 (0m 35s) | [1/10000] Batch 84 (0.022s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.545, Rec. Loss: 0.23618358 | Total Loss: 0.23618358
09/26/24 12:55:06 (0m 36s) | [1/10000] Batch 85 (0.023s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.565, Rec. Loss: 0.23615386 | Total Loss: 0.23615386
09/26/24 12:55:07 (0m 36s) | [1/10000] Batch 86 (0.023s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.617, Rec. Loss: 0.23604637 | Total Loss: 0.23604637
09/26/24 12:55:07 (0m 37s) | [1/10000] Batch 87 (0.023s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.600, Rec. Loss: 0.23610702 | Total Loss: 0.23610702
09/26/24 12:55:07 (0m 37s) | [1/10000] Batch 88 (0.021s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.652, Rec. Loss: 0.23599614 | Total Loss: 0.23599614
09/26/24 12:55:08 (0m 37s) | [1/10000] Batch 89 (0.021s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.591, Rec. Loss: 0.23614193 | Total Loss: 0.23614193
09/26/24 12:55:08 (0m 38s) | [1/10000] Batch 90 (0.021s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.639, Rec. Loss: 0.23604979 | Total Loss: 0.23604979
09/26/24 12:55:09 (0m 38s) | [1/10000] Batch 91 (0.028s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.635, Rec. Loss: 0.23607153 | Total Loss: 0.23607153
09/26/24 12:55:09 (0m 39s) | [1/10000] Batch 92 (0.021s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.639, Rec. Loss: 0.23608269 | Total Loss: 0.23608269
09/26/24 12:55:09 (0m 39s) | [1/10000] Batch 93 (0.022s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.690, Rec. Loss: 0.23597971 | Total Loss: 0.23597971
09/26/24 12:55:10 (0m 39s) | [1/10000] Batch 94 (0.034s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.686, Rec. Loss: 0.23600546 | Total Loss: 0.23600546
09/26/24 12:55:10 (0m 40s) | [1/10000] Batch 95 (0.046s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.703, Rec. Loss: 0.23598932 | Total Loss: 0.23598932
09/26/24 12:55:11 (0m 40s) | [1/10000] Batch 96 (0.007s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.713, Rec. Loss: 0.23598406 | Total Loss: 0.23598406
09/26/24 12:55:11 (0m 41s) | [1/10000] Batch 97 (0.008s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.792, Rec. Loss: 0.23583128 | Total Loss: 0.23583128
09/26/24 12:55:11 (0m 41s) | [1/10000] Batch 98 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.763, Rec. Loss: 0.23592146 | Total Loss: 0.23592146
09/26/24 12:55:12 (0m 41s) | [1/10000] Batch 99 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.796, Rec. Loss: 0.23585905 | Total Loss: 0.23585905
09/26/24 12:55:12 (0m 42s) | [1/10000] Batch 100 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.749, Rec. Loss: 0.23595792 | Total Loss: 0.23595792
09/26/24 12:55:12 (0m 42s) | [1/10000] Batch 101 (0.023s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.762, Rec. Loss: 0.23596291 | Total Loss: 0.23596291
09/26/24 12:55:13 (0m 43s) | [1/10000] Batch 102 (0.023s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.748, Rec. Loss: 0.23600467 | Total Loss: 0.23600467
09/26/24 12:55:13 (0m 43s) | [1/10000] Batch 103 (0.054s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.810, Rec. Loss: 0.23589876 | Total Loss: 0.23589876
09/26/24 12:55:14 (0m 43s) | [1/10000] Batch 104 (0.054s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.866, Rec. Loss: 0.23580106 | Total Loss: 0.23580106
09/26/24 12:55:14 (0m 44s) | [1/10000] Batch 105 (0.054s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.803, Rec. Loss: 0.23594661 | Total Loss: 0.23594661
09/26/24 12:55:14 (0m 44s) | [1/10000] Batch 106 (0.053s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.839, Rec. Loss: 0.23587330 | Total Loss: 0.23587330
09/26/24 12:55:15 (0m 45s) | [1/10000] Batch 107 (0.021s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.822, Rec. Loss: 0.23592973 | Total Loss: 0.23592973
09/26/24 12:55:15 (0m 45s) | [1/10000] Batch 108 (0.021s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.888, Rec. Loss: 0.23582561 | Total Loss: 0.23582561
09/26/24 12:55:16 (0m 45s) | [1/10000] Batch 109 (0.021s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.864, Rec. Loss: 0.23589724 | Total Loss: 0.23589724
09/26/24 12:55:16 (0m 46s) | [1/10000] Batch 110 (0.021s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.876, Rec. Loss: 0.23588334 | Total Loss: 0.23588334
09/26/24 12:55:16 (0m 46s) | [1/10000] Batch 111 (0.036s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.904, Rec. Loss: 0.23583616 | Total Loss: 0.23583616
09/26/24 12:55:17 (0m 47s) | [1/10000] Batch 112 (0.008s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.923, Rec. Loss: 0.23580773 | Total Loss: 0.23580773
09/26/24 12:55:17 (0m 47s) | [1/10000] Batch 113 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 15.022, Rec. Loss: 0.23567353 | Total Loss: 0.23567353
09/26/24 12:55:18 (0m 48s) | [1/10000] Batch 114 (0.007s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.980, Rec. Loss: 0.23574398 | Total Loss: 0.23574398
09/26/24 12:55:18 (0m 48s) | [1/10000] Batch 115 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.914, Rec. Loss: 0.23587452 | Total Loss: 0.23587452
09/26/24 12:55:19 (0m 48s) | [1/10000] Batch 116 (0.023s) | LR: 1e-06 | KLW: 0, KLD (loss): 15.012, Rec. Loss: 0.23572403 | Total Loss: 0.23572403
09/26/24 12:55:19 (0m 49s) | [1/10000] Batch 117 (0.022s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.995, Rec. Loss: 0.23578066 | Total Loss: 0.23578066
09/26/24 12:55:19 (0m 49s) | [1/10000] Batch 118 (0.021s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.952, Rec. Loss: 0.23583481 | Total Loss: 0.23583481
09/26/24 12:55:20 (0m 50s) | [1/10000] Batch 119 (0.123s) | LR: 1e-06 | KLW: 0, KLD (loss): 15.077, Rec. Loss: 0.23566401 | Total Loss: 0.23566401
09/26/24 12:55:20 (0m 50s) | [1/10000] Batch 120 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.924, Rec. Loss: 0.23591219 | Total Loss: 0.23591219
09/26/24 12:55:21 (0m 51s) | [1/10000] Batch 121 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 15.100, Rec. Loss: 0.23566364 | Total Loss: 0.23566364
09/26/24 12:55:21 (0m 51s) | [1/10000] Batch 122 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 15.152, Rec. Loss: 0.23557881 | Total Loss: 0.23557881
09/26/24 12:55:22 (0m 51s) | [1/10000] Batch 123 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 15.122, Rec. Loss: 0.23565497 | Total Loss: 0.23565497
09/26/24 12:55:22 (0m 52s) | [1/10000] Batch 124 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 15.167, Rec. Loss: 0.23560552 | Total Loss: 0.23560552
09/26/24 12:55:22 (0m 52s) | [1/10000] Batch 125 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 15.094, Rec. Loss: 0.23571488 | Total Loss: 0.23571488
09/26/24 12:55:23 (0m 52s) | [1/10000] Batch 126 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 15.138, Rec. Loss: 0.23566297 | Total Loss: 0.23566297
09/26/24 12:55:23 (0m 53s) | [1/10000] Batch 127 (0.023s) | LR: 1e-06 | KLW: 0, KLD (loss): 15.059, Rec. Loss: 0.23579620 | Total Loss: 0.23579620
09/26/24 12:55:24 (0m 53s) | [1/10000] Batch 128 (0.022s) | LR: 1e-06 | KLW: 0, KLD (loss): 15.224, Rec. Loss: 0.23558380 | Total Loss: 0.23558380
09/26/24 12:55:24 (0m 54s) | [1/10000] Batch 129 (0.021s) | LR: 1e-06 | KLW: 0, KLD (loss): 15.246, Rec. Loss: 0.23554872 | Total Loss: 0.23554872
09/26/24 12:55:24 (0m 54s) | [1/10000] Batch 130 (0.030s) | LR: 1e-06 | KLW: 0, KLD (loss): 15.250, Rec. Loss: 0.23554821 | Total Loss: 0.23554821
09/26/24 12:55:25 (0m 54s) | [1/10000] Batch 131 (0.028s) | LR: 1e-06 | KLW: 0, KLD (loss): 15.297, Rec. Loss: 0.23549546 | Total Loss: 0.23549546
09/26/24 12:55:25 (0m 55s) | [1/10000] Batch 132 (0.021s) | LR: 1e-06 | KLW: 0, KLD (loss): 15.291, Rec. Loss: 0.23553923 | Total Loss: 0.23553923
09/26/24 12:55:25 (0m 55s) | [1/10000] Batch 133 (0.022s) | LR: 1e-06 | KLW: 0, KLD (loss): 15.260, Rec. Loss: 0.23559052 | Total Loss: 0.23559052
09/26/24 12:55:26 (0m 56s) | [1/10000] Batch 134 (0.021s) | LR: 1e-06 | KLW: 0, KLD (loss): 15.240, Rec. Loss: 0.23561220 | Total Loss: 0.23561220
09/26/24 12:55:26 (0m 56s) | [1/10000] Batch 135 (0.022s) | LR: 1e-06 | KLW: 0, KLD (loss): 15.286, Rec. Loss: 0.23557535 | Total Loss: 0.23557535
