09/26/24 18:54:22 Textual logger initiated. Now configuring tensorboard writer.
09/26/24 18:54:22 Tensorboard writer created. Tensorboard logs will be saved to "./Training Logs/09-26-24__18-54-22/tensorboard".
09/26/24 18:54:22 Starting Tensorboard thread...
09/26/24 18:54:25 Tensorboard is ready at http://localhost:6006/.
09/26/24 18:54:25 Continuing to training script...
09/26/24 18:54:28 Training initiated with the following parameters:
Model Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('stride', 2), ('padding', 12), ('latent_dim', 32), ('leak', 0.99), ('drop', 0.01), ('stochastic', True))
Encoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('stride', 2), ('padding', 12), ('latent_dim', 32), ('leak', 0.99), ('drop', 0.01))
Decoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('stride', 2), ('padding', 12), ('latent_dim', 32), ('leak', 0.99), ('drop', 0.01))

09/26/24 18:54:28 Train Loader Image Data Size: (28, 28)
09/26/24 18:54:29 (0m 00s) | [1/10000] Batch 0 (0.854s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.053, Rec. Loss: 0.25114363 | Total Loss: 0.25114363
09/26/24 18:54:31 (0m 02s) | [1/10000] Batch 19 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.029, Rec. Loss: 0.25111139 | Total Loss: 0.25111139
09/26/24 18:54:31 (0m 02s) | [1/10000] Batch 20 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.017, Rec. Loss: 0.25107273 | Total Loss: 0.25107273
09/26/24 18:54:31 (0m 02s) | [1/10000] Batch 21 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.032, Rec. Loss: 0.25109303 | Total Loss: 0.25109303
09/26/24 18:54:31 (0m 02s) | [1/10000] Batch 22 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.031, Rec. Loss: 0.25113592 | Total Loss: 0.25113592
09/26/24 18:54:31 (0m 02s) | [1/10000] Batch 23 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.023, Rec. Loss: 0.25108004 | Total Loss: 0.25108004
09/26/24 18:54:31 (0m 02s) | [1/10000] Batch 24 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.019, Rec. Loss: 0.25101393 | Total Loss: 0.25101393
09/26/24 18:54:31 (0m 02s) | [1/10000] Batch 25 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.017, Rec. Loss: 0.25096411 | Total Loss: 0.25096411
09/26/24 18:54:31 (0m 02s) | [1/10000] Batch 26 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.021, Rec. Loss: 0.25108224 | Total Loss: 0.25108224
09/26/24 18:54:31 (0m 02s) | [1/10000] Batch 27 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.020, Rec. Loss: 0.25108126 | Total Loss: 0.25108126
09/26/24 18:54:31 (0m 02s) | [1/10000] Batch 28 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.016, Rec. Loss: 0.25097108 | Total Loss: 0.25097108
09/26/24 18:54:31 (0m 02s) | [1/10000] Batch 29 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.019, Rec. Loss: 0.25105566 | Total Loss: 0.25105566
09/26/24 18:54:31 (0m 02s) | [1/10000] Batch 30 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.024, Rec. Loss: 0.25102073 | Total Loss: 0.25102073
09/26/24 18:54:31 (0m 02s) | [1/10000] Batch 31 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.020, Rec. Loss: 0.25102210 | Total Loss: 0.25102210
09/26/24 18:54:31 (0m 02s) | [1/10000] Batch 32 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.014, Rec. Loss: 0.25097591 | Total Loss: 0.25097591
09/26/24 18:54:31 (0m 02s) | [1/10000] Batch 33 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.008, Rec. Loss: 0.25086406 | Total Loss: 0.25086406
09/26/24 18:54:31 (0m 02s) | [1/10000] Batch 34 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.004, Rec. Loss: 0.25082090 | Total Loss: 0.25082090
09/26/24 18:54:31 (0m 02s) | [1/10000] Batch 35 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.024, Rec. Loss: 0.25100809 | Total Loss: 0.25100809
09/26/24 18:54:31 (0m 02s) | [1/10000] Batch 36 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.012, Rec. Loss: 0.25099486 | Total Loss: 0.25099486
09/26/24 18:54:31 (0m 03s) | [1/10000] Batch 37 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.013, Rec. Loss: 0.25089553 | Total Loss: 0.25089553
09/26/24 18:54:31 (0m 03s) | [1/10000] Batch 38 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.006, Rec. Loss: 0.25087571 | Total Loss: 0.25087571
09/26/24 18:54:31 (0m 03s) | [1/10000] Batch 39 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.013, Rec. Loss: 0.25085777 | Total Loss: 0.25085777
09/26/24 18:54:31 (0m 03s) | [1/10000] Batch 40 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.016, Rec. Loss: 0.25082502 | Total Loss: 0.25082502
09/26/24 18:54:32 (0m 03s) | [1/10000] Batch 41 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.011, Rec. Loss: 0.25094935 | Total Loss: 0.25094935
09/26/24 18:54:32 (0m 03s) | [1/10000] Batch 42 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.011, Rec. Loss: 0.25083011 | Total Loss: 0.25083011
09/26/24 18:54:32 (0m 03s) | [1/10000] Batch 43 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.009, Rec. Loss: 0.25083706 | Total Loss: 0.25083706
09/26/24 18:54:32 (0m 03s) | [1/10000] Batch 44 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.018, Rec. Loss: 0.25090998 | Total Loss: 0.25090998
09/26/24 18:54:32 (0m 03s) | [1/10000] Batch 45 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.007, Rec. Loss: 0.25072548 | Total Loss: 0.25072548
09/26/24 18:54:32 (0m 03s) | [1/10000] Batch 46 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.009, Rec. Loss: 0.25081745 | Total Loss: 0.25081745
09/26/24 18:54:32 (0m 03s) | [1/10000] Batch 47 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.014, Rec. Loss: 0.25090483 | Total Loss: 0.25090483
09/26/24 18:54:32 (0m 03s) | [1/10000] Batch 48 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.010, Rec. Loss: 0.25076574 | Total Loss: 0.25076574
09/26/24 18:54:32 (0m 03s) | [1/10000] Batch 49 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.008, Rec. Loss: 0.25073701 | Total Loss: 0.25073701
09/26/24 18:54:32 (0m 03s) | [1/10000] Batch 50 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.020, Rec. Loss: 0.25082600 | Total Loss: 0.25082600
09/26/24 18:54:32 (0m 03s) | [1/10000] Batch 51 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.022, Rec. Loss: 0.25080279 | Total Loss: 0.25080279
09/26/24 18:54:32 (0m 03s) | [1/10000] Batch 52 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.011, Rec. Loss: 0.25073338 | Total Loss: 0.25073338
09/26/24 18:54:32 (0m 03s) | [1/10000] Batch 53 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.017, Rec. Loss: 0.25074825 | Total Loss: 0.25074825
09/26/24 18:54:32 (0m 03s) | [1/10000] Batch 54 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.014, Rec. Loss: 0.25068071 | Total Loss: 0.25068071
09/26/24 18:54:32 (0m 03s) | [1/10000] Batch 55 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.017, Rec. Loss: 0.25066999 | Total Loss: 0.25066999
09/26/24 18:54:32 (0m 03s) | [1/10000] Batch 56 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.028, Rec. Loss: 0.25075528 | Total Loss: 0.25075528
09/26/24 18:54:32 (0m 03s) | [1/10000] Batch 57 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.028, Rec. Loss: 0.25086170 | Total Loss: 0.25086170
09/26/24 18:54:32 (0m 03s) | [1/10000] Batch 58 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.020, Rec. Loss: 0.25070593 | Total Loss: 0.25070593
09/26/24 18:54:32 (0m 03s) | [1/10000] Batch 59 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.030, Rec. Loss: 0.25067183 | Total Loss: 0.25067183
09/26/24 18:54:32 (0m 03s) | [1/10000] Batch 60 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.023, Rec. Loss: 0.25059181 | Total Loss: 0.25059181
09/26/24 18:54:32 (0m 03s) | [1/10000] Batch 61 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.036, Rec. Loss: 0.25073615 | Total Loss: 0.25073615
09/26/24 18:54:32 (0m 03s) | [1/10000] Batch 62 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.027, Rec. Loss: 0.25072151 | Total Loss: 0.25072151
09/26/24 18:54:32 (0m 04s) | [1/10000] Batch 63 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.027, Rec. Loss: 0.25069195 | Total Loss: 0.25069195
09/26/24 18:54:32 (0m 04s) | [1/10000] Batch 64 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.031, Rec. Loss: 0.25047413 | Total Loss: 0.25047413
09/26/24 18:54:32 (0m 04s) | [1/10000] Batch 65 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.030, Rec. Loss: 0.25042519 | Total Loss: 0.25042519
09/26/24 18:54:32 (0m 04s) | [1/10000] Batch 66 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.034, Rec. Loss: 0.25070745 | Total Loss: 0.25070745
09/26/24 18:54:33 (0m 04s) | [1/10000] Batch 67 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.040, Rec. Loss: 0.25059506 | Total Loss: 0.25059506
09/26/24 18:54:33 (0m 04s) | [1/10000] Batch 68 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.037, Rec. Loss: 0.25047481 | Total Loss: 0.25047481
09/26/24 18:54:33 (0m 04s) | [1/10000] Batch 69 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.045, Rec. Loss: 0.25061035 | Total Loss: 0.25061035
09/26/24 18:54:33 (0m 04s) | [1/10000] Batch 70 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.052, Rec. Loss: 0.25063631 | Total Loss: 0.25063631
09/26/24 18:54:33 (0m 04s) | [1/10000] Batch 71 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.044, Rec. Loss: 0.25067332 | Total Loss: 0.25067332
09/26/24 18:54:33 (0m 04s) | [1/10000] Batch 72 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.058, Rec. Loss: 0.25064936 | Total Loss: 0.25064936
09/26/24 18:54:33 (0m 04s) | [1/10000] Batch 73 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.059, Rec. Loss: 0.25048351 | Total Loss: 0.25048351
09/26/24 18:54:33 (0m 04s) | [1/10000] Batch 74 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.053, Rec. Loss: 0.25058460 | Total Loss: 0.25058460
09/26/24 18:54:33 (0m 04s) | [1/10000] Batch 75 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.062, Rec. Loss: 0.25033185 | Total Loss: 0.25033185
09/26/24 18:54:33 (0m 04s) | [1/10000] Batch 76 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.066, Rec. Loss: 0.25054380 | Total Loss: 0.25054380
09/26/24 18:54:33 (0m 04s) | [1/10000] Batch 77 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.064, Rec. Loss: 0.25055712 | Total Loss: 0.25055712
09/26/24 18:54:33 (0m 04s) | [1/10000] Batch 78 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.073, Rec. Loss: 0.25054523 | Total Loss: 0.25054523
09/26/24 18:54:33 (0m 04s) | [1/10000] Batch 79 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.078, Rec. Loss: 0.25039706 | Total Loss: 0.25039706
09/26/24 18:54:33 (0m 04s) | [1/10000] Batch 80 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.078, Rec. Loss: 0.25043035 | Total Loss: 0.25043035
09/26/24 18:54:33 (0m 04s) | [1/10000] Batch 81 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.073, Rec. Loss: 0.25038341 | Total Loss: 0.25038341
09/26/24 18:54:33 (0m 04s) | [1/10000] Batch 82 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.086, Rec. Loss: 0.25035709 | Total Loss: 0.25035709
09/26/24 18:54:33 (0m 04s) | [1/10000] Batch 83 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.081, Rec. Loss: 0.25037053 | Total Loss: 0.25037053
09/26/24 18:54:33 (0m 04s) | [1/10000] Batch 84 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.091, Rec. Loss: 0.25040269 | Total Loss: 0.25040269
09/26/24 18:54:33 (0m 04s) | [1/10000] Batch 85 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.095, Rec. Loss: 0.25029197 | Total Loss: 0.25029197
09/26/24 18:54:33 (0m 04s) | [1/10000] Batch 86 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.088, Rec. Loss: 0.25035074 | Total Loss: 0.25035074
09/26/24 18:54:33 (0m 04s) | [1/10000] Batch 87 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.105, Rec. Loss: 0.25024718 | Total Loss: 0.25024718
09/26/24 18:54:33 (0m 04s) | [1/10000] Batch 88 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.109, Rec. Loss: 0.25031862 | Total Loss: 0.25031862
09/26/24 18:54:33 (0m 05s) | [1/10000] Batch 89 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.115, Rec. Loss: 0.25036427 | Total Loss: 0.25036427
09/26/24 18:54:33 (0m 05s) | [1/10000] Batch 90 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.112, Rec. Loss: 0.25027269 | Total Loss: 0.25027269
09/26/24 18:54:33 (0m 05s) | [1/10000] Batch 91 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.111, Rec. Loss: 0.25050294 | Total Loss: 0.25050294
09/26/24 18:54:33 (0m 05s) | [1/10000] Batch 92 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.130, Rec. Loss: 0.25026771 | Total Loss: 0.25026771
09/26/24 18:54:34 (0m 05s) | [1/10000] Batch 93 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.127, Rec. Loss: 0.25034884 | Total Loss: 0.25034884
09/26/24 18:54:34 (0m 05s) | [1/10000] Batch 94 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.134, Rec. Loss: 0.25032058 | Total Loss: 0.25032058
09/26/24 18:54:34 (0m 05s) | [1/10000] Batch 95 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.139, Rec. Loss: 0.25034705 | Total Loss: 0.25034705
09/26/24 18:54:34 (0m 05s) | [1/10000] Batch 96 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.145, Rec. Loss: 0.25024229 | Total Loss: 0.25024229
09/26/24 18:54:34 (0m 05s) | [1/10000] Batch 97 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.158, Rec. Loss: 0.25028753 | Total Loss: 0.25028753
09/26/24 18:54:34 (0m 05s) | [1/10000] Batch 98 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.168, Rec. Loss: 0.25012544 | Total Loss: 0.25012544
09/26/24 18:54:34 (0m 05s) | [1/10000] Batch 99 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.164, Rec. Loss: 0.25037202 | Total Loss: 0.25037202
09/26/24 18:54:34 (0m 05s) | [1/10000] Batch 100 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.157, Rec. Loss: 0.25038972 | Total Loss: 0.25038972
09/26/24 18:54:34 (0m 05s) | [1/10000] Batch 101 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.175, Rec. Loss: 0.25022072 | Total Loss: 0.25022072
09/26/24 18:54:34 (0m 05s) | [1/10000] Batch 102 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.182, Rec. Loss: 0.25019532 | Total Loss: 0.25019532
09/26/24 18:54:34 (0m 05s) | [1/10000] Batch 103 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.187, Rec. Loss: 0.25012082 | Total Loss: 0.25012082
09/26/24 18:54:34 (0m 05s) | [1/10000] Batch 104 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.209, Rec. Loss: 0.25003302 | Total Loss: 0.25003302
09/26/24 18:54:34 (0m 05s) | [1/10000] Batch 105 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.196, Rec. Loss: 0.25018311 | Total Loss: 0.25018311
09/26/24 18:54:34 (0m 05s) | [1/10000] Batch 106 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.198, Rec. Loss: 0.25019655 | Total Loss: 0.25019655
09/26/24 18:54:34 (0m 05s) | [1/10000] Batch 107 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.218, Rec. Loss: 0.25011486 | Total Loss: 0.25011486
09/26/24 18:54:34 (0m 05s) | [1/10000] Batch 108 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.233, Rec. Loss: 0.25008506 | Total Loss: 0.25008506
09/26/24 18:54:34 (0m 05s) | [1/10000] Batch 109 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.230, Rec. Loss: 0.25010681 | Total Loss: 0.25010681
09/26/24 18:54:34 (0m 05s) | [1/10000] Batch 110 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.236, Rec. Loss: 0.25013736 | Total Loss: 0.25013736
09/26/24 18:54:34 (0m 05s) | [1/10000] Batch 111 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.244, Rec. Loss: 0.25005490 | Total Loss: 0.25005490
09/26/24 18:54:34 (0m 05s) | [1/10000] Batch 112 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.246, Rec. Loss: 0.25001839 | Total Loss: 0.25001839
09/26/24 18:54:34 (0m 05s) | [1/10000] Batch 113 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.246, Rec. Loss: 0.25012487 | Total Loss: 0.25012487
09/26/24 18:54:34 (0m 05s) | [1/10000] Batch 114 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.266, Rec. Loss: 0.25007245 | Total Loss: 0.25007245
09/26/24 18:54:34 (0m 05s) | [1/10000] Batch 115 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.264, Rec. Loss: 0.25014406 | Total Loss: 0.25014406
09/26/24 18:54:34 (0m 06s) | [1/10000] Batch 116 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.301, Rec. Loss: 0.24988475 | Total Loss: 0.24988475
09/26/24 18:54:34 (0m 06s) | [1/10000] Batch 117 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.302, Rec. Loss: 0.24989016 | Total Loss: 0.24989016
09/26/24 18:54:34 (0m 06s) | [1/10000] Batch 118 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.318, Rec. Loss: 0.24988282 | Total Loss: 0.24988282
09/26/24 18:54:35 (0m 06s) | [1/10000] Batch 119 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.328, Rec. Loss: 0.24985155 | Total Loss: 0.24985155
09/26/24 18:54:35 (0m 06s) | [1/10000] Batch 120 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.318, Rec. Loss: 0.24995087 | Total Loss: 0.24995087
09/26/24 18:54:35 (0m 06s) | [1/10000] Batch 121 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.337, Rec. Loss: 0.24987723 | Total Loss: 0.24987723
09/26/24 18:54:35 (0m 06s) | [1/10000] Batch 122 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.346, Rec. Loss: 0.24986343 | Total Loss: 0.24986343
09/26/24 18:54:35 (0m 06s) | [1/10000] Batch 123 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.323, Rec. Loss: 0.25003952 | Total Loss: 0.25003952
09/26/24 18:54:35 (0m 06s) | [1/10000] Batch 124 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.337, Rec. Loss: 0.25002879 | Total Loss: 0.25002879
09/26/24 18:54:35 (0m 06s) | [1/10000] Batch 125 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.366, Rec. Loss: 0.24991868 | Total Loss: 0.24991868
09/26/24 18:54:35 (0m 06s) | [1/10000] Batch 126 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.384, Rec. Loss: 0.24985990 | Total Loss: 0.24985990
09/26/24 18:54:35 (0m 06s) | [1/10000] Batch 127 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.380, Rec. Loss: 0.24993010 | Total Loss: 0.24993010
09/26/24 18:54:35 (0m 06s) | [1/10000] Batch 128 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.391, Rec. Loss: 0.24988431 | Total Loss: 0.24988431
09/26/24 18:54:35 (0m 06s) | [1/10000] Batch 129 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.381, Rec. Loss: 0.25002152 | Total Loss: 0.25002152
09/26/24 18:54:35 (0m 06s) | [1/10000] Batch 130 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.445, Rec. Loss: 0.24972887 | Total Loss: 0.24972887
09/26/24 18:54:35 (0m 06s) | [1/10000] Batch 131 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.426, Rec. Loss: 0.24985190 | Total Loss: 0.24985190
