07/24/24 11:27:23 Training initiated with the following parameters:
Model Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 16), ('leak', 0.99), ('drop', 0.01), ('stochastic', True))
Encoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 16), ('leak', 0.99), ('drop', 0.01))
Decoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 16), ('leak', 0.99), ('drop', 0.01))

07/24/24 11:27:24 (0m 00s) | [1/15] Batch 0 (0.755s) | LR: 0.001 | KLD: 4.743, KLW: 0.1, Rec. Loss: 0.712 | Loss: 1.19 | Abs. Loss: 1.19
07/24/24 11:27:25 (0m 02s) | [1/15] Batch 44 (0.006s) | LR: 0.001 | KLD: 0.014, KLW: 0.1, Rec. Loss: 0.280 | Loss: 0.28 | Abs. Loss: 17.25
07/24/24 11:27:25 (0m 02s) | [1/15] Batch 45 (0.005s) | LR: 0.001 | KLD: 0.015, KLW: 0.1, Rec. Loss: 0.276 | Loss: 0.28 | Abs. Loss: 17.52
07/24/24 11:27:25 (0m 02s) | [1/15] Batch 46 (0.006s) | LR: 0.001 | KLD: 0.016, KLW: 0.1, Rec. Loss: 0.267 | Loss: 0.27 | Abs. Loss: 17.79
07/24/24 11:27:25 (0m 02s) | [1/15] Batch 47 (0.006s) | LR: 0.001 | KLD: 0.014, KLW: 0.1, Rec. Loss: 0.289 | Loss: 0.29 | Abs. Loss: 18.08
07/24/24 11:27:25 (0m 02s) | [1/15] Batch 48 (0.005s) | LR: 0.001 | KLD: 0.014, KLW: 0.1, Rec. Loss: 0.270 | Loss: 0.27 | Abs. Loss: 18.35
07/24/24 11:27:25 (0m 02s) | [1/15] Batch 49 (0.006s) | LR: 0.001 | KLD: 0.015, KLW: 0.1, Rec. Loss: 0.266 | Loss: 0.27 | Abs. Loss: 18.62
07/24/24 11:27:25 (0m 02s) | [1/15] Batch 50 (0.006s) | LR: 0.001 | KLD: 0.011, KLW: 0.1, Rec. Loss: 0.260 | Loss: 0.26 | Abs. Loss: 18.88
07/24/24 11:27:25 (0m 02s) | [1/15] Batch 51 (0.005s) | LR: 0.001 | KLD: 0.016, KLW: 0.1, Rec. Loss: 0.270 | Loss: 0.27 | Abs. Loss: 19.15
07/24/24 11:27:25 (0m 02s) | [1/15] Batch 52 (0.005s) | LR: 0.001 | KLD: 0.013, KLW: 0.1, Rec. Loss: 0.272 | Loss: 0.27 | Abs. Loss: 19.43
07/24/24 11:27:25 (0m 02s) | [1/15] Batch 53 (0.005s) | LR: 0.001 | KLD: 0.012, KLW: 0.1, Rec. Loss: 0.270 | Loss: 0.27 | Abs. Loss: 19.70
07/24/24 11:27:25 (0m 02s) | [1/15] Batch 54 (0.005s) | LR: 0.001 | KLD: 0.015, KLW: 0.1, Rec. Loss: 0.268 | Loss: 0.27 | Abs. Loss: 19.97
07/24/24 11:27:25 (0m 02s) | [1/15] Batch 55 (0.005s) | LR: 0.001 | KLD: 0.013, KLW: 0.1, Rec. Loss: 0.271 | Loss: 0.27 | Abs. Loss: 20.24
07/24/24 11:27:25 (0m 02s) | [1/15] Batch 56 (0.006s) | LR: 0.001 | KLD: 0.014, KLW: 0.1, Rec. Loss: 0.276 | Loss: 0.28 | Abs. Loss: 20.52
07/24/24 11:27:25 (0m 02s) | [1/15] Batch 57 (0.005s) | LR: 0.001 | KLD: 0.014, KLW: 0.1, Rec. Loss: 0.275 | Loss: 0.28 | Abs. Loss: 20.79
07/24/24 11:27:25 (0m 02s) | [1/15] Batch 58 (0.006s) | LR: 0.001 | KLD: 0.012, KLW: 0.1, Rec. Loss: 0.267 | Loss: 0.27 | Abs. Loss: 21.06
07/24/24 11:27:25 (0m 02s) | [1/15] Batch 59 (0.006s) | LR: 0.001 | KLD: 0.015, KLW: 0.1, Rec. Loss: 0.269 | Loss: 0.27 | Abs. Loss: 21.33
07/24/24 11:27:25 (0m 02s) | [1/15] Batch 60 (0.005s) | LR: 0.001 | KLD: 0.012, KLW: 0.1, Rec. Loss: 0.262 | Loss: 0.26 | Abs. Loss: 21.59
07/24/24 11:27:25 (0m 02s) | [1/15] Batch 61 (0.006s) | LR: 0.001 | KLD: 0.011, KLW: 0.1, Rec. Loss: 0.256 | Loss: 0.26 | Abs. Loss: 21.85
07/24/24 11:27:25 (0m 02s) | [1/15] Batch 62 (0.005s) | LR: 0.001 | KLD: 0.015, KLW: 0.1, Rec. Loss: 0.274 | Loss: 0.28 | Abs. Loss: 22.13
07/24/24 11:27:25 (0m 02s) | [1/15] Batch 63 (0.005s) | LR: 0.001 | KLD: 0.014, KLW: 0.1, Rec. Loss: 0.267 | Loss: 0.27 | Abs. Loss: 22.40
07/24/24 11:27:25 (0m 02s) | [1/15] Batch 64 (0.006s) | LR: 0.001 | KLD: 0.014, KLW: 0.1, Rec. Loss: 0.268 | Loss: 0.27 | Abs. Loss: 22.66
07/24/24 11:27:25 (0m 02s) | [1/15] Batch 65 (0.006s) | LR: 0.001 | KLD: 0.014, KLW: 0.1, Rec. Loss: 0.264 | Loss: 0.27 | Abs. Loss: 22.93
07/24/24 11:27:25 (0m 02s) | [1/15] Batch 66 (0.005s) | LR: 0.001 | KLD: 0.015, KLW: 0.1, Rec. Loss: 0.266 | Loss: 0.27 | Abs. Loss: 23.20
07/24/24 11:27:25 (0m 02s) | [1/15] Batch 67 (0.006s) | LR: 0.001 | KLD: 0.014, KLW: 0.1, Rec. Loss: 0.269 | Loss: 0.27 | Abs. Loss: 23.47
07/24/24 11:27:25 (0m 02s) | [1/15] Batch 68 (0.006s) | LR: 0.001 | KLD: 0.013, KLW: 0.1, Rec. Loss: 0.254 | Loss: 0.26 | Abs. Loss: 23.72
07/24/24 11:27:25 (0m 02s) | [1/15] Batch 69 (0.005s) | LR: 0.001 | KLD: 0.013, KLW: 0.1, Rec. Loss: 0.264 | Loss: 0.27 | Abs. Loss: 23.99
07/24/24 11:27:25 (0m 02s) | [1/15] Batch 70 (0.006s) | LR: 0.001 | KLD: 0.014, KLW: 0.1, Rec. Loss: 0.263 | Loss: 0.26 | Abs. Loss: 24.25
07/24/24 11:27:25 (0m 02s) | [1/15] Batch 71 (0.006s) | LR: 0.001 | KLD: 0.017, KLW: 0.1, Rec. Loss: 0.262 | Loss: 0.26 | Abs. Loss: 24.52
07/24/24 11:27:25 (0m 02s) | [1/15] Batch 72 (0.005s) | LR: 0.001 | KLD: 0.016, KLW: 0.1, Rec. Loss: 0.266 | Loss: 0.27 | Abs. Loss: 24.78
07/24/24 11:27:25 (0m 02s) | [1/15] Batch 73 (0.006s) | LR: 0.001 | KLD: 0.015, KLW: 0.1, Rec. Loss: 0.254 | Loss: 0.26 | Abs. Loss: 25.04
07/24/24 11:27:25 (0m 02s) | [1/15] Batch 74 (0.006s) | LR: 0.001 | KLD: 0.017, KLW: 0.1, Rec. Loss: 0.270 | Loss: 0.27 | Abs. Loss: 25.31
07/24/24 11:27:25 (0m 02s) | [1/15] Batch 75 (0.005s) | LR: 0.001 | KLD: 0.022, KLW: 0.1, Rec. Loss: 0.260 | Loss: 0.26 | Abs. Loss: 25.57
07/24/24 11:27:25 (0m 02s) | [1/15] Batch 76 (0.006s) | LR: 0.001 | KLD: 0.021, KLW: 0.1, Rec. Loss: 0.259 | Loss: 0.26 | Abs. Loss: 25.83
07/24/24 11:27:25 (0m 02s) | [1/15] Batch 77 (0.006s) | LR: 0.001 | KLD: 0.026, KLW: 0.1, Rec. Loss: 0.265 | Loss: 0.27 | Abs. Loss: 26.10
07/24/24 11:27:26 (0m 02s) | [1/15] Batch 78 (0.005s) | LR: 0.001 | KLD: 0.027, KLW: 0.1, Rec. Loss: 0.261 | Loss: 0.26 | Abs. Loss: 26.36
07/24/24 11:27:26 (0m 02s) | [1/15] Batch 79 (0.006s) | LR: 0.001 | KLD: 0.024, KLW: 0.1, Rec. Loss: 0.260 | Loss: 0.26 | Abs. Loss: 26.63
07/24/24 11:27:26 (0m 02s) | [1/15] Batch 80 (0.005s) | LR: 0.001 | KLD: 0.030, KLW: 0.1, Rec. Loss: 0.264 | Loss: 0.27 | Abs. Loss: 26.89
07/24/24 11:27:26 (0m 02s) | [1/15] Batch 81 (0.005s) | LR: 0.001 | KLD: 0.028, KLW: 0.1, Rec. Loss: 0.250 | Loss: 0.25 | Abs. Loss: 27.15
07/24/24 11:27:26 (0m 02s) | [1/15] Batch 82 (0.006s) | LR: 0.001 | KLD: 0.043, KLW: 0.1, Rec. Loss: 0.249 | Loss: 0.25 | Abs. Loss: 27.40
07/24/24 11:27:26 (0m 02s) | [1/15] Batch 83 (0.006s) | LR: 0.001 | KLD: 0.031, KLW: 0.1, Rec. Loss: 0.255 | Loss: 0.26 | Abs. Loss: 27.66
07/24/24 11:27:26 (0m 02s) | [1/15] Batch 84 (0.005s) | LR: 0.001 | KLD: 0.033, KLW: 0.1, Rec. Loss: 0.254 | Loss: 0.26 | Abs. Loss: 27.91
07/24/24 11:27:26 (0m 02s) | [1/15] Batch 85 (0.006s) | LR: 0.001 | KLD: 0.036, KLW: 0.1, Rec. Loss: 0.259 | Loss: 0.26 | Abs. Loss: 28.18
07/24/24 11:27:26 (0m 02s) | [1/15] Batch 86 (0.006s) | LR: 0.001 | KLD: 0.029, KLW: 0.1, Rec. Loss: 0.253 | Loss: 0.26 | Abs. Loss: 28.43
07/24/24 11:27:26 (0m 02s) | [1/15] Batch 87 (0.005s) | LR: 0.001 | KLD: 0.027, KLW: 0.1, Rec. Loss: 0.259 | Loss: 0.26 | Abs. Loss: 28.69
07/24/24 11:27:26 (0m 02s) | [1/15] Batch 88 (0.006s) | LR: 0.001 | KLD: 0.030, KLW: 0.1, Rec. Loss: 0.245 | Loss: 0.25 | Abs. Loss: 28.94
07/24/24 11:27:26 (0m 02s) | [1/15] Batch 89 (0.006s) | LR: 0.001 | KLD: 0.025, KLW: 0.1, Rec. Loss: 0.253 | Loss: 0.26 | Abs. Loss: 29.20
07/24/24 11:27:26 (0m 02s) | [1/15] Batch 90 (0.004s) | LR: 0.001 | KLD: 0.034, KLW: 0.1, Rec. Loss: 0.250 | Loss: 0.25 | Abs. Loss: 29.45
07/24/24 11:27:26 (0m 02s) | [1/15] Batch 91 (0.006s) | LR: 0.001 | KLD: 0.023, KLW: 0.1, Rec. Loss: 0.258 | Loss: 0.26 | Abs. Loss: 29.71
07/24/24 11:27:26 (0m 02s) | [1/15] Batch 92 (0.006s) | LR: 0.001 | KLD: 0.030, KLW: 0.1, Rec. Loss: 0.257 | Loss: 0.26 | Abs. Loss: 29.97
07/24/24 11:27:26 (0m 02s) | [1/15] Batch 93 (0.005s) | LR: 0.001 | KLD: 0.024, KLW: 0.1, Rec. Loss: 0.253 | Loss: 0.26 | Abs. Loss: 30.23
07/24/24 11:27:26 (0m 03s) | [1/15] Batch 94 (0.006s) | LR: 0.001 | KLD: 0.040, KLW: 0.1, Rec. Loss: 0.279 | Loss: 0.28 | Abs. Loss: 30.51
07/24/24 11:27:26 (0m 03s) | [1/15] Batch 95 (0.005s) | LR: 0.001 | KLD: 0.071, KLW: 0.1, Rec. Loss: 0.293 | Loss: 0.30 | Abs. Loss: 30.81
07/24/24 11:27:26 (0m 03s) | [1/15] Batch 96 (0.005s) | LR: 0.001 | KLD: 0.034, KLW: 0.1, Rec. Loss: 0.276 | Loss: 0.28 | Abs. Loss: 31.09
07/24/24 11:27:26 (0m 03s) | [1/15] Batch 97 (0.006s) | LR: 0.001 | KLD: 0.028, KLW: 0.1, Rec. Loss: 0.260 | Loss: 0.26 | Abs. Loss: 31.35
07/24/24 11:27:26 (0m 03s) | [1/15] Batch 98 (0.006s) | LR: 0.001 | KLD: 0.029, KLW: 0.1, Rec. Loss: 0.275 | Loss: 0.28 | Abs. Loss: 31.63
07/24/24 11:27:26 (0m 03s) | [1/15] Batch 99 (0.005s) | LR: 0.001 | KLD: 0.017, KLW: 0.1, Rec. Loss: 0.277 | Loss: 0.28 | Abs. Loss: 31.91
07/24/24 11:27:26 (0m 03s) | [1/15] Batch 100 (0.004s) | LR: 0.001 | KLD: 0.017, KLW: 0.1, Rec. Loss: 0.256 | Loss: 0.26 | Abs. Loss: 32.17
07/24/24 11:27:26 (0m 03s) | [1/15] Batch 101 (0.004s) | LR: 0.001 | KLD: 0.026, KLW: 0.1, Rec. Loss: 0.262 | Loss: 0.26 | Abs. Loss: 32.43
07/24/24 11:27:26 (0m 03s) | [1/15] Batch 102 (0.004s) | LR: 0.001 | KLD: 0.022, KLW: 0.1, Rec. Loss: 0.257 | Loss: 0.26 | Abs. Loss: 32.69
07/24/24 11:27:26 (0m 03s) | [1/15] Batch 103 (0.004s) | LR: 0.001 | KLD: 0.022, KLW: 0.1, Rec. Loss: 0.269 | Loss: 0.27 | Abs. Loss: 32.96
07/24/24 11:27:26 (0m 03s) | [1/15] Batch 104 (0.004s) | LR: 0.001 | KLD: 0.027, KLW: 0.1, Rec. Loss: 0.253 | Loss: 0.26 | Abs. Loss: 33.22
07/24/24 11:27:26 (0m 03s) | [1/15] Batch 105 (0.004s) | LR: 0.001 | KLD: 0.031, KLW: 0.1, Rec. Loss: 0.253 | Loss: 0.26 | Abs. Loss: 33.47
07/24/24 11:27:26 (0m 03s) | [1/15] Batch 106 (0.005s) | LR: 0.001 | KLD: 0.039, KLW: 0.1, Rec. Loss: 0.263 | Loss: 0.27 | Abs. Loss: 33.74
07/24/24 11:27:26 (0m 03s) | [1/15] Batch 107 (0.005s) | LR: 0.001 | KLD: 0.037, KLW: 0.1, Rec. Loss: 0.260 | Loss: 0.26 | Abs. Loss: 34.00
07/24/24 11:27:26 (0m 03s) | [1/15] Batch 108 (0.005s) | LR: 0.001 | KLD: 0.049, KLW: 0.1, Rec. Loss: 0.255 | Loss: 0.26 | Abs. Loss: 34.26
07/24/24 11:27:26 (0m 03s) | [1/15] Batch 109 (0.004s) | LR: 0.001 | KLD: 0.040, KLW: 0.1, Rec. Loss: 0.247 | Loss: 0.25 | Abs. Loss: 34.51
07/24/24 11:27:26 (0m 03s) | [1/15] Batch 110 (0.004s) | LR: 0.001 | KLD: 0.038, KLW: 0.1, Rec. Loss: 0.254 | Loss: 0.26 | Abs. Loss: 34.77
07/24/24 11:27:26 (0m 03s) | [1/15] Batch 111 (0.004s) | LR: 0.001 | KLD: 0.036, KLW: 0.1, Rec. Loss: 0.251 | Loss: 0.25 | Abs. Loss: 35.03
07/24/24 11:27:26 (0m 03s) | [1/15] Batch 112 (0.004s) | LR: 0.001 | KLD: 0.041, KLW: 0.1, Rec. Loss: 0.258 | Loss: 0.26 | Abs. Loss: 35.29
07/24/24 11:27:26 (0m 03s) | [1/15] Batch 113 (0.005s) | LR: 0.001 | KLD: 0.033, KLW: 0.1, Rec. Loss: 0.250 | Loss: 0.25 | Abs. Loss: 35.54
07/24/24 11:27:26 (0m 03s) | [1/15] Batch 114 (0.005s) | LR: 0.001 | KLD: 0.039, KLW: 0.1, Rec. Loss: 0.259 | Loss: 0.26 | Abs. Loss: 35.80
07/24/24 11:27:26 (0m 03s) | [1/15] Batch 115 (0.005s) | LR: 0.001 | KLD: 0.030, KLW: 0.1, Rec. Loss: 0.256 | Loss: 0.26 | Abs. Loss: 36.06
07/24/24 11:27:26 (0m 03s) | [1/15] Batch 116 (0.006s) | LR: 0.001 | KLD: 0.031, KLW: 0.1, Rec. Loss: 0.261 | Loss: 0.26 | Abs. Loss: 36.33
07/24/24 11:27:26 (0m 03s) | [1/15] Batch 117 (0.006s) | LR: 0.001 | KLD: 0.030, KLW: 0.1, Rec. Loss: 0.248 | Loss: 0.25 | Abs. Loss: 36.58
07/24/24 11:27:26 (0m 03s) | [1/15] Batch 118 (0.005s) | LR: 0.001 | KLD: 0.025, KLW: 0.1, Rec. Loss: 0.259 | Loss: 0.26 | Abs. Loss: 36.84
07/24/24 11:27:26 (0m 03s) | [1/15] Batch 119 (0.006s) | LR: 0.001 | KLD: 0.024, KLW: 0.1, Rec. Loss: 0.253 | Loss: 0.26 | Abs. Loss: 37.09
07/24/24 11:27:26 (0m 03s) | [1/15] Batch 120 (0.005s) | LR: 0.001 | KLD: 0.023, KLW: 0.1, Rec. Loss: 0.255 | Loss: 0.26 | Abs. Loss: 37.35
07/24/24 11:27:26 (0m 03s) | [1/15] Batch 121 (0.005s) | LR: 0.001 | KLD: 0.021, KLW: 0.1, Rec. Loss: 0.256 | Loss: 0.26 | Abs. Loss: 37.61
07/24/24 11:27:26 (0m 03s) | [1/15] Batch 122 (0.006s) | LR: 0.001 | KLD: 0.024, KLW: 0.1, Rec. Loss: 0.251 | Loss: 0.25 | Abs. Loss: 37.86
07/24/24 11:27:26 (0m 03s) | [1/15] Batch 123 (0.005s) | LR: 0.001 | KLD: 0.027, KLW: 0.1, Rec. Loss: 0.258 | Loss: 0.26 | Abs. Loss: 38.12
07/24/24 11:27:26 (0m 03s) | [1/15] Batch 124 (0.005s) | LR: 0.001 | KLD: 0.028, KLW: 0.1, Rec. Loss: 0.249 | Loss: 0.25 | Abs. Loss: 38.38
07/24/24 11:27:26 (0m 03s) | [1/15] Batch 125 (0.006s) | LR: 0.001 | KLD: 0.028, KLW: 0.1, Rec. Loss: 0.261 | Loss: 0.26 | Abs. Loss: 38.64
07/24/24 11:27:26 (0m 03s) | [1/15] Batch 126 (0.005s) | LR: 0.001 | KLD: 0.027, KLW: 0.1, Rec. Loss: 0.255 | Loss: 0.26 | Abs. Loss: 38.90
07/24/24 11:27:26 (0m 03s) | [1/15] Batch 127 (0.004s) | LR: 0.001 | KLD: 0.024, KLW: 0.1, Rec. Loss: 0.248 | Loss: 0.25 | Abs. Loss: 39.15
07/24/24 11:27:26 (0m 03s) | [1/15] Batch 128 (0.005s) | LR: 0.001 | KLD: 0.022, KLW: 0.1, Rec. Loss: 0.248 | Loss: 0.25 | Abs. Loss: 39.40
07/24/24 11:27:26 (0m 03s) | [1/15] Batch 129 (0.005s) | LR: 0.001 | KLD: 0.024, KLW: 0.1, Rec. Loss: 0.264 | Loss: 0.27 | Abs. Loss: 39.66
