09/26/24 18:13:33 Textual logger initiated. Now configuring tensorboard writer.
09/26/24 18:13:33 Tensorboard writer created. Tensorboard logs will be saved to "./Training Logs/09-26-24__18-13-33/tensorboard".
09/26/24 18:13:33 Starting Tensorboard thread...
09/26/24 18:13:33 Tensorboard is ready at http://localhost:6006/.
09/26/24 18:13:33 Continuing to training script...
09/26/24 18:13:36 Training initiated with the following parameters:
Model Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('stride', 2), ('padding', 12), ('latent_dim', 32), ('leak', 0.99), ('drop', 0.01), ('stochastic', True))
Encoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('stride', 2), ('padding', 12), ('latent_dim', 32), ('leak', 0.99), ('drop', 0.01))
Decoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('stride', 2), ('padding', 12), ('latent_dim', 32), ('leak', 0.99), ('drop', 0.01))

09/26/24 18:13:36 Train Loader Image Data Size: (28, 28)
09/26/24 18:13:37 (0m 00s) | [1/10000] Batch 0 (0.686s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.159, Rec. Loss: 0.24067403 | Total Loss: 0.24067403
09/26/24 18:13:38 (0m 01s) | [1/10000] Batch 11 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.188, Rec. Loss: 0.24086441 | Total Loss: 0.24086441
09/26/24 18:13:38 (0m 01s) | [1/10000] Batch 12 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.186, Rec. Loss: 0.24078673 | Total Loss: 0.24078673
09/26/24 18:13:38 (0m 02s) | [1/10000] Batch 13 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.187, Rec. Loss: 0.24083108 | Total Loss: 0.24083108
09/26/24 18:13:38 (0m 02s) | [1/10000] Batch 14 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.178, Rec. Loss: 0.24074562 | Total Loss: 0.24074562
09/26/24 18:13:38 (0m 02s) | [1/10000] Batch 15 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.172, Rec. Loss: 0.24067652 | Total Loss: 0.24067652
09/26/24 18:13:38 (0m 02s) | [1/10000] Batch 16 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.204, Rec. Loss: 0.24091981 | Total Loss: 0.24091981
09/26/24 18:13:38 (0m 02s) | [1/10000] Batch 17 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.161, Rec. Loss: 0.24058977 | Total Loss: 0.24058977
09/26/24 18:13:38 (0m 02s) | [1/10000] Batch 18 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.161, Rec. Loss: 0.24057208 | Total Loss: 0.24057208
09/26/24 18:13:38 (0m 02s) | [1/10000] Batch 19 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.157, Rec. Loss: 0.24052361 | Total Loss: 0.24052361
09/26/24 18:13:38 (0m 02s) | [1/10000] Batch 20 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.175, Rec. Loss: 0.24070045 | Total Loss: 0.24070045
09/26/24 18:13:38 (0m 02s) | [1/10000] Batch 21 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.175, Rec. Loss: 0.24064864 | Total Loss: 0.24064864
09/26/24 18:13:38 (0m 02s) | [1/10000] Batch 22 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.173, Rec. Loss: 0.24062309 | Total Loss: 0.24062309
09/26/24 18:13:39 (0m 02s) | [1/10000] Batch 23 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.178, Rec. Loss: 0.24065420 | Total Loss: 0.24065420
09/26/24 18:13:39 (0m 02s) | [1/10000] Batch 24 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.186, Rec. Loss: 0.24070644 | Total Loss: 0.24070644
09/26/24 18:13:39 (0m 02s) | [1/10000] Batch 25 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.187, Rec. Loss: 0.24069495 | Total Loss: 0.24069495
09/26/24 18:13:39 (0m 02s) | [1/10000] Batch 26 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.172, Rec. Loss: 0.24054615 | Total Loss: 0.24054615
09/26/24 18:13:39 (0m 02s) | [1/10000] Batch 27 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.173, Rec. Loss: 0.24055479 | Total Loss: 0.24055479
09/26/24 18:13:39 (0m 02s) | [1/10000] Batch 28 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.196, Rec. Loss: 0.24069954 | Total Loss: 0.24069954
09/26/24 18:13:39 (0m 02s) | [1/10000] Batch 29 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.182, Rec. Loss: 0.24058439 | Total Loss: 0.24058439
09/26/24 18:13:39 (0m 02s) | [1/10000] Batch 30 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.181, Rec. Loss: 0.24056509 | Total Loss: 0.24056509
09/26/24 18:13:39 (0m 02s) | [1/10000] Batch 31 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.191, Rec. Loss: 0.24061070 | Total Loss: 0.24061070
09/26/24 18:13:39 (0m 02s) | [1/10000] Batch 32 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.198, Rec. Loss: 0.24069506 | Total Loss: 0.24069506
09/26/24 18:13:39 (0m 02s) | [1/10000] Batch 33 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.189, Rec. Loss: 0.24056295 | Total Loss: 0.24056295
09/26/24 18:13:39 (0m 02s) | [1/10000] Batch 34 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.187, Rec. Loss: 0.24055056 | Total Loss: 0.24055056
09/26/24 18:13:39 (0m 02s) | [1/10000] Batch 35 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.191, Rec. Loss: 0.24057971 | Total Loss: 0.24057971
09/26/24 18:13:39 (0m 02s) | [1/10000] Batch 36 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.209, Rec. Loss: 0.24068239 | Total Loss: 0.24068239
09/26/24 18:13:39 (0m 02s) | [1/10000] Batch 37 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.190, Rec. Loss: 0.24048933 | Total Loss: 0.24048933
09/26/24 18:13:39 (0m 02s) | [1/10000] Batch 38 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.188, Rec. Loss: 0.24040976 | Total Loss: 0.24040976
09/26/24 18:13:39 (0m 02s) | [1/10000] Batch 39 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.190, Rec. Loss: 0.24044818 | Total Loss: 0.24044818
09/26/24 18:13:39 (0m 02s) | [1/10000] Batch 40 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.202, Rec. Loss: 0.24049164 | Total Loss: 0.24049164
09/26/24 18:13:39 (0m 02s) | [1/10000] Batch 41 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.205, Rec. Loss: 0.24051994 | Total Loss: 0.24051994
09/26/24 18:13:39 (0m 03s) | [1/10000] Batch 42 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.193, Rec. Loss: 0.24037859 | Total Loss: 0.24037859
09/26/24 18:13:39 (0m 03s) | [1/10000] Batch 43 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.191, Rec. Loss: 0.24032488 | Total Loss: 0.24032488
09/26/24 18:13:39 (0m 03s) | [1/10000] Batch 44 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.214, Rec. Loss: 0.24050377 | Total Loss: 0.24050377
09/26/24 18:13:39 (0m 03s) | [1/10000] Batch 45 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.207, Rec. Loss: 0.24041387 | Total Loss: 0.24041387
09/26/24 18:13:39 (0m 03s) | [1/10000] Batch 46 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.204, Rec. Loss: 0.24032994 | Total Loss: 0.24032994
09/26/24 18:13:39 (0m 03s) | [1/10000] Batch 47 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.215, Rec. Loss: 0.24039474 | Total Loss: 0.24039474
09/26/24 18:13:39 (0m 03s) | [1/10000] Batch 48 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.219, Rec. Loss: 0.24041240 | Total Loss: 0.24041240
09/26/24 18:13:39 (0m 03s) | [1/10000] Batch 49 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.219, Rec. Loss: 0.24037454 | Total Loss: 0.24037454
09/26/24 18:13:39 (0m 03s) | [1/10000] Batch 50 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.234, Rec. Loss: 0.24046132 | Total Loss: 0.24046132
09/26/24 18:13:39 (0m 03s) | [1/10000] Batch 51 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.225, Rec. Loss: 0.24035445 | Total Loss: 0.24035445
09/26/24 18:13:40 (0m 03s) | [1/10000] Batch 52 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.234, Rec. Loss: 0.24041165 | Total Loss: 0.24041165
09/26/24 18:13:40 (0m 03s) | [1/10000] Batch 53 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.229, Rec. Loss: 0.24032436 | Total Loss: 0.24032436
09/26/24 18:13:40 (0m 03s) | [1/10000] Batch 54 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.235, Rec. Loss: 0.24032879 | Total Loss: 0.24032879
09/26/24 18:13:40 (0m 03s) | [1/10000] Batch 55 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.247, Rec. Loss: 0.24038240 | Total Loss: 0.24038240
09/26/24 18:13:40 (0m 03s) | [1/10000] Batch 56 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.255, Rec. Loss: 0.24039683 | Total Loss: 0.24039683
09/26/24 18:13:40 (0m 03s) | [1/10000] Batch 57 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.248, Rec. Loss: 0.24032211 | Total Loss: 0.24032211
09/26/24 18:13:40 (0m 03s) | [1/10000] Batch 58 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.265, Rec. Loss: 0.24044393 | Total Loss: 0.24044393
09/26/24 18:13:40 (0m 03s) | [1/10000] Batch 59 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.259, Rec. Loss: 0.24028270 | Total Loss: 0.24028270
09/26/24 18:13:40 (0m 03s) | [1/10000] Batch 60 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.257, Rec. Loss: 0.24028191 | Total Loss: 0.24028191
09/26/24 18:13:40 (0m 03s) | [1/10000] Batch 61 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.276, Rec. Loss: 0.24044964 | Total Loss: 0.24044964
09/26/24 18:13:40 (0m 03s) | [1/10000] Batch 62 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.271, Rec. Loss: 0.24030045 | Total Loss: 0.24030045
09/26/24 18:13:40 (0m 03s) | [1/10000] Batch 63 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.266, Rec. Loss: 0.24021126 | Total Loss: 0.24021126
09/26/24 18:13:40 (0m 03s) | [1/10000] Batch 64 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.279, Rec. Loss: 0.24029247 | Total Loss: 0.24029247
09/26/24 18:13:40 (0m 03s) | [1/10000] Batch 65 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.286, Rec. Loss: 0.24031033 | Total Loss: 0.24031033
09/26/24 18:13:40 (0m 03s) | [1/10000] Batch 66 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.290, Rec. Loss: 0.24027349 | Total Loss: 0.24027349
09/26/24 18:13:40 (0m 03s) | [1/10000] Batch 67 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.287, Rec. Loss: 0.24021624 | Total Loss: 0.24021624
09/26/24 18:13:40 (0m 03s) | [1/10000] Batch 68 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.303, Rec. Loss: 0.24035281 | Total Loss: 0.24035281
09/26/24 18:13:40 (0m 03s) | [1/10000] Batch 69 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.307, Rec. Loss: 0.24035281 | Total Loss: 0.24035281
09/26/24 18:13:40 (0m 03s) | [1/10000] Batch 70 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.303, Rec. Loss: 0.24014297 | Total Loss: 0.24014297
09/26/24 18:13:40 (0m 04s) | [1/10000] Batch 71 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.304, Rec. Loss: 0.24008761 | Total Loss: 0.24008761
09/26/24 18:13:40 (0m 04s) | [1/10000] Batch 72 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.313, Rec. Loss: 0.24020538 | Total Loss: 0.24020538
09/26/24 18:13:40 (0m 04s) | [1/10000] Batch 73 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.319, Rec. Loss: 0.24021833 | Total Loss: 0.24021833
09/26/24 18:13:40 (0m 04s) | [1/10000] Batch 74 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.331, Rec. Loss: 0.24029551 | Total Loss: 0.24029551
09/26/24 18:13:40 (0m 04s) | [1/10000] Batch 75 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.330, Rec. Loss: 0.24016313 | Total Loss: 0.24016313
09/26/24 18:13:40 (0m 04s) | [1/10000] Batch 76 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.328, Rec. Loss: 0.24005082 | Total Loss: 0.24005082
09/26/24 18:13:40 (0m 04s) | [1/10000] Batch 77 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.338, Rec. Loss: 0.24011645 | Total Loss: 0.24011645
09/26/24 18:13:40 (0m 04s) | [1/10000] Batch 78 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.349, Rec. Loss: 0.24011174 | Total Loss: 0.24011174
09/26/24 18:13:40 (0m 04s) | [1/10000] Batch 79 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.351, Rec. Loss: 0.24013463 | Total Loss: 0.24013463
09/26/24 18:13:41 (0m 04s) | [1/10000] Batch 80 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.361, Rec. Loss: 0.24017550 | Total Loss: 0.24017550
09/26/24 18:13:41 (0m 04s) | [1/10000] Batch 81 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.356, Rec. Loss: 0.24004515 | Total Loss: 0.24004515
09/26/24 18:13:41 (0m 04s) | [1/10000] Batch 82 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.373, Rec. Loss: 0.24016230 | Total Loss: 0.24016230
09/26/24 18:13:41 (0m 04s) | [1/10000] Batch 83 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.373, Rec. Loss: 0.24006756 | Total Loss: 0.24006756
09/26/24 18:13:41 (0m 04s) | [1/10000] Batch 84 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.386, Rec. Loss: 0.24019152 | Total Loss: 0.24019152
09/26/24 18:13:41 (0m 04s) | [1/10000] Batch 85 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.387, Rec. Loss: 0.23995157 | Total Loss: 0.23995157
09/26/24 18:13:41 (0m 04s) | [1/10000] Batch 86 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.395, Rec. Loss: 0.24012558 | Total Loss: 0.24012558
09/26/24 18:13:41 (0m 04s) | [1/10000] Batch 87 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.403, Rec. Loss: 0.24007015 | Total Loss: 0.24007015
09/26/24 18:13:41 (0m 04s) | [1/10000] Batch 88 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.406, Rec. Loss: 0.24011888 | Total Loss: 0.24011888
09/26/24 18:13:41 (0m 04s) | [1/10000] Batch 89 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.412, Rec. Loss: 0.24008924 | Total Loss: 0.24008924
09/26/24 18:13:41 (0m 04s) | [1/10000] Batch 90 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.419, Rec. Loss: 0.24000758 | Total Loss: 0.24000758
09/26/24 18:13:41 (0m 04s) | [1/10000] Batch 91 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.434, Rec. Loss: 0.23989457 | Total Loss: 0.23989457
09/26/24 18:13:41 (0m 04s) | [1/10000] Batch 92 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.431, Rec. Loss: 0.24001808 | Total Loss: 0.24001808
09/26/24 18:13:41 (0m 04s) | [1/10000] Batch 93 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.442, Rec. Loss: 0.24002494 | Total Loss: 0.24002494
09/26/24 18:13:41 (0m 04s) | [1/10000] Batch 94 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.447, Rec. Loss: 0.23993388 | Total Loss: 0.23993388
09/26/24 18:13:41 (0m 04s) | [1/10000] Batch 95 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.458, Rec. Loss: 0.23984542 | Total Loss: 0.23984542
09/26/24 18:13:41 (0m 04s) | [1/10000] Batch 96 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.469, Rec. Loss: 0.23993175 | Total Loss: 0.23993175
09/26/24 18:13:41 (0m 04s) | [1/10000] Batch 97 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.474, Rec. Loss: 0.23991804 | Total Loss: 0.23991804
09/26/24 18:13:41 (0m 04s) | [1/10000] Batch 98 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.480, Rec. Loss: 0.23996992 | Total Loss: 0.23996992
09/26/24 18:13:41 (0m 05s) | [1/10000] Batch 99 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.491, Rec. Loss: 0.23994555 | Total Loss: 0.23994555
09/26/24 18:13:41 (0m 05s) | [1/10000] Batch 100 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.500, Rec. Loss: 0.23985311 | Total Loss: 0.23985311
09/26/24 18:13:41 (0m 05s) | [1/10000] Batch 101 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.503, Rec. Loss: 0.23995860 | Total Loss: 0.23995860
09/26/24 18:13:41 (0m 05s) | [1/10000] Batch 102 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.506, Rec. Loss: 0.24002561 | Total Loss: 0.24002561
09/26/24 18:13:41 (0m 05s) | [1/10000] Batch 103 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.513, Rec. Loss: 0.24000558 | Total Loss: 0.24000558
09/26/24 18:13:41 (0m 05s) | [1/10000] Batch 104 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.527, Rec. Loss: 0.23995528 | Total Loss: 0.23995528
09/26/24 18:13:41 (0m 05s) | [1/10000] Batch 105 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.545, Rec. Loss: 0.23982048 | Total Loss: 0.23982048
09/26/24 18:13:41 (0m 05s) | [1/10000] Batch 106 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.541, Rec. Loss: 0.23997867 | Total Loss: 0.23997867
09/26/24 18:13:41 (0m 05s) | [1/10000] Batch 107 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.552, Rec. Loss: 0.23991500 | Total Loss: 0.23991500
09/26/24 18:13:42 (0m 05s) | [1/10000] Batch 108 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.552, Rec. Loss: 0.24007408 | Total Loss: 0.24007408
09/26/24 18:13:42 (0m 05s) | [1/10000] Batch 109 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.571, Rec. Loss: 0.23986304 | Total Loss: 0.23986304
09/26/24 18:13:42 (0m 05s) | [1/10000] Batch 110 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.580, Rec. Loss: 0.23987728 | Total Loss: 0.23987728
09/26/24 18:13:42 (0m 05s) | [1/10000] Batch 111 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.587, Rec. Loss: 0.23988377 | Total Loss: 0.23988377
09/26/24 18:13:42 (0m 05s) | [1/10000] Batch 112 (0.007s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.599, Rec. Loss: 0.23989931 | Total Loss: 0.23989931
09/26/24 18:13:42 (0m 05s) | [1/10000] Batch 113 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.607, Rec. Loss: 0.23977242 | Total Loss: 0.23977242
09/26/24 18:13:42 (0m 05s) | [1/10000] Batch 114 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.615, Rec. Loss: 0.23985411 | Total Loss: 0.23985411
09/26/24 18:13:42 (0m 05s) | [1/10000] Batch 115 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.631, Rec. Loss: 0.23979263 | Total Loss: 0.23979263
09/26/24 18:13:42 (0m 05s) | [1/10000] Batch 116 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.641, Rec. Loss: 0.23976819 | Total Loss: 0.23976819
09/26/24 18:13:42 (0m 05s) | [1/10000] Batch 117 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.652, Rec. Loss: 0.23978347 | Total Loss: 0.23978347
09/26/24 18:13:42 (0m 05s) | [1/10000] Batch 118 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.648, Rec. Loss: 0.23988247 | Total Loss: 0.23988247
09/26/24 18:13:42 (0m 05s) | [1/10000] Batch 119 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.664, Rec. Loss: 0.23980065 | Total Loss: 0.23980065
09/26/24 18:13:42 (0m 05s) | [1/10000] Batch 120 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.670, Rec. Loss: 0.23984580 | Total Loss: 0.23984580
09/26/24 18:13:42 (0m 05s) | [1/10000] Batch 121 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.676, Rec. Loss: 0.23987843 | Total Loss: 0.23987843
09/26/24 18:13:42 (0m 05s) | [1/10000] Batch 122 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.714, Rec. Loss: 0.23963523 | Total Loss: 0.23963523
09/26/24 18:13:42 (0m 05s) | [1/10000] Batch 123 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.712, Rec. Loss: 0.23972218 | Total Loss: 0.23972218
09/26/24 18:13:42 (0m 05s) | [1/10000] Batch 124 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.718, Rec. Loss: 0.23975366 | Total Loss: 0.23975366
09/26/24 18:13:42 (0m 05s) | [1/10000] Batch 125 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.746, Rec. Loss: 0.23959139 | Total Loss: 0.23959139
09/26/24 18:13:42 (0m 05s) | [1/10000] Batch 126 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.741, Rec. Loss: 0.23966633 | Total Loss: 0.23966633
09/26/24 18:13:42 (0m 05s) | [1/10000] Batch 127 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.777, Rec. Loss: 0.23952375 | Total Loss: 0.23952375
09/26/24 18:13:42 (0m 06s) | [1/10000] Batch 128 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.758, Rec. Loss: 0.23973897 | Total Loss: 0.23973897
09/26/24 18:13:42 (0m 06s) | [1/10000] Batch 129 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.773, Rec. Loss: 0.23965761 | Total Loss: 0.23965761
09/26/24 18:13:42 (0m 06s) | [1/10000] Batch 130 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.803, Rec. Loss: 0.23957296 | Total Loss: 0.23957296
09/26/24 18:13:42 (0m 06s) | [1/10000] Batch 131 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.824, Rec. Loss: 0.23957515 | Total Loss: 0.23957515
