07/17/24 14:56:32 Training initiated with the following parameters:
Model Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 16), ('leak', 0.99), ('drop', 0.01), ('stochastic', False))
Encoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 16), ('leak', 0.99), ('drop', 0.01))
Decoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 16), ('leak', 0.99), ('drop', 0.01))

07/17/24 14:56:32 (0m 00s) | [1/35] Batch 0 (0.708s) | LR: 0.001 | KLD: 4.707, KLW: 0.1, Rec. Loss: 55856.773 | Loss: 55857.24 | Abs. Loss: 55857.24
07/17/24 14:56:33 (0m 01s) | [1/35] Batch 22 (0.006s) | LR: 0.001 | KLD: 98.251, KLW: 0.1, Rec. Loss: 21377.803 | Loss: 21387.63 | Abs. Loss: 720488.20
07/17/24 14:56:33 (0m 01s) | [1/35] Batch 23 (0.006s) | LR: 0.001 | KLD: 62.888, KLW: 0.1, Rec. Loss: 22414.922 | Loss: 22421.21 | Abs. Loss: 742909.41
07/17/24 14:56:34 (0m 01s) | [1/35] Batch 24 (0.005s) | LR: 0.001 | KLD: 54.062, KLW: 0.1, Rec. Loss: 21771.920 | Loss: 21777.33 | Abs. Loss: 764686.73
07/17/24 14:56:34 (0m 01s) | [1/35] Batch 25 (0.005s) | LR: 0.001 | KLD: 55.250, KLW: 0.1, Rec. Loss: 21629.492 | Loss: 21635.02 | Abs. Loss: 786321.75
07/17/24 14:56:34 (0m 01s) | [1/35] Batch 26 (0.005s) | LR: 0.001 | KLD: 41.119, KLW: 0.1, Rec. Loss: 21549.035 | Loss: 21553.15 | Abs. Loss: 807874.90
07/17/24 14:56:34 (0m 01s) | [1/35] Batch 27 (0.005s) | LR: 0.001 | KLD: 29.803, KLW: 0.1, Rec. Loss: 20947.227 | Loss: 20950.21 | Abs. Loss: 828825.10
07/17/24 14:56:34 (0m 01s) | [1/35] Batch 28 (0.005s) | LR: 0.001 | KLD: 26.843, KLW: 0.1, Rec. Loss: 21342.861 | Loss: 21345.54 | Abs. Loss: 850170.65
07/17/24 14:56:34 (0m 01s) | [1/35] Batch 29 (0.005s) | LR: 0.001 | KLD: 29.193, KLW: 0.1, Rec. Loss: 21072.521 | Loss: 21075.44 | Abs. Loss: 871246.09
07/17/24 14:56:34 (0m 01s) | [1/35] Batch 30 (0.005s) | LR: 0.001 | KLD: 27.679, KLW: 0.1, Rec. Loss: 20052.758 | Loss: 20055.53 | Abs. Loss: 891301.62
07/17/24 14:56:34 (0m 01s) | [1/35] Batch 31 (0.005s) | LR: 0.001 | KLD: 23.422, KLW: 0.1, Rec. Loss: 19836.098 | Loss: 19838.44 | Abs. Loss: 911140.05
07/17/24 14:56:34 (0m 01s) | [1/35] Batch 32 (0.005s) | LR: 0.001 | KLD: 23.382, KLW: 0.1, Rec. Loss: 21184.426 | Loss: 21186.76 | Abs. Loss: 932326.82
07/17/24 14:56:34 (0m 01s) | [1/35] Batch 33 (0.005s) | LR: 0.001 | KLD: 33.958, KLW: 0.1, Rec. Loss: 20836.957 | Loss: 20840.35 | Abs. Loss: 953167.17
07/17/24 14:56:34 (0m 01s) | [1/35] Batch 34 (0.005s) | LR: 0.001 | KLD: 33.552, KLW: 0.1, Rec. Loss: 20007.090 | Loss: 20010.45 | Abs. Loss: 973177.62
07/17/24 14:56:34 (0m 01s) | [1/35] Batch 35 (0.005s) | LR: 0.001 | KLD: 28.500, KLW: 0.1, Rec. Loss: 20570.121 | Loss: 20572.97 | Abs. Loss: 993750.59
07/17/24 14:56:34 (0m 01s) | [1/35] Batch 36 (0.006s) | LR: 0.001 | KLD: 29.599, KLW: 0.1, Rec. Loss: 19882.062 | Loss: 19885.02 | Abs. Loss: 1013635.61
07/17/24 14:56:34 (0m 01s) | [1/35] Batch 37 (0.005s) | LR: 0.001 | KLD: 38.763, KLW: 0.1, Rec. Loss: 20321.969 | Loss: 20325.85 | Abs. Loss: 1033961.46
07/17/24 14:56:34 (0m 02s) | [1/35] Batch 38 (0.005s) | LR: 0.001 | KLD: 29.455, KLW: 0.1, Rec. Loss: 20496.723 | Loss: 20499.67 | Abs. Loss: 1054461.12
07/17/24 14:56:34 (0m 02s) | [1/35] Batch 39 (0.004s) | LR: 0.001 | KLD: 30.299, KLW: 0.1, Rec. Loss: 20779.746 | Loss: 20782.78 | Abs. Loss: 1075243.90
07/17/24 14:56:34 (0m 02s) | [1/35] Batch 40 (0.004s) | LR: 0.001 | KLD: 35.932, KLW: 0.1, Rec. Loss: 20364.584 | Loss: 20368.18 | Abs. Loss: 1095612.08
07/17/24 14:56:34 (0m 02s) | [1/35] Batch 41 (0.005s) | LR: 0.001 | KLD: 24.481, KLW: 0.1, Rec. Loss: 20264.662 | Loss: 20267.11 | Abs. Loss: 1115879.19
07/17/24 14:56:34 (0m 02s) | [1/35] Batch 42 (0.004s) | LR: 0.001 | KLD: 22.681, KLW: 0.1, Rec. Loss: 20285.447 | Loss: 20287.71 | Abs. Loss: 1136166.90
07/17/24 14:56:34 (0m 02s) | [1/35] Batch 43 (0.004s) | LR: 0.001 | KLD: 23.527, KLW: 0.1, Rec. Loss: 20027.852 | Loss: 20030.21 | Abs. Loss: 1156197.11
07/17/24 14:56:34 (0m 02s) | [1/35] Batch 44 (0.005s) | LR: 0.001 | KLD: 26.411, KLW: 0.1, Rec. Loss: 20833.869 | Loss: 20836.51 | Abs. Loss: 1177033.62
07/17/24 14:56:34 (0m 02s) | [1/35] Batch 45 (0.004s) | LR: 0.001 | KLD: 21.446, KLW: 0.1, Rec. Loss: 20156.168 | Loss: 20158.31 | Abs. Loss: 1197191.93
07/17/24 14:56:34 (0m 02s) | [1/35] Batch 46 (0.004s) | LR: 0.001 | KLD: 21.993, KLW: 0.1, Rec. Loss: 19754.449 | Loss: 19756.65 | Abs. Loss: 1216948.58
07/17/24 14:56:34 (0m 02s) | [1/35] Batch 47 (0.005s) | LR: 0.001 | KLD: 23.378, KLW: 0.1, Rec. Loss: 20437.893 | Loss: 20440.23 | Abs. Loss: 1237388.81
07/17/24 14:56:34 (0m 02s) | [1/35] Batch 48 (0.004s) | LR: 0.001 | KLD: 29.254, KLW: 0.1, Rec. Loss: 20383.496 | Loss: 20386.42 | Abs. Loss: 1257775.23
07/17/24 14:56:34 (0m 02s) | [1/35] Batch 49 (0.004s) | LR: 0.001 | KLD: 23.424, KLW: 0.1, Rec. Loss: 19488.418 | Loss: 19490.76 | Abs. Loss: 1277265.99
07/17/24 14:56:34 (0m 02s) | [1/35] Batch 50 (0.004s) | LR: 0.001 | KLD: 30.672, KLW: 0.1, Rec. Loss: 20056.166 | Loss: 20059.23 | Abs. Loss: 1297325.22
07/17/24 14:56:34 (0m 02s) | [1/35] Batch 51 (0.004s) | LR: 0.001 | KLD: 36.296, KLW: 0.1, Rec. Loss: 20350.629 | Loss: 20354.26 | Abs. Loss: 1317679.48
07/17/24 14:56:34 (0m 02s) | [1/35] Batch 52 (0.004s) | LR: 0.001 | KLD: 34.829, KLW: 0.1, Rec. Loss: 19376.740 | Loss: 19380.22 | Abs. Loss: 1337059.70
07/17/24 14:56:34 (0m 02s) | [1/35] Batch 53 (0.004s) | LR: 0.001 | KLD: 36.883, KLW: 0.1, Rec. Loss: 19549.133 | Loss: 19552.82 | Abs. Loss: 1356612.52
07/17/24 14:56:34 (0m 02s) | [1/35] Batch 54 (0.004s) | LR: 0.001 | KLD: 43.583, KLW: 0.1, Rec. Loss: 19355.395 | Loss: 19359.75 | Abs. Loss: 1375972.27
07/17/24 14:56:34 (0m 02s) | [1/35] Batch 55 (0.005s) | LR: 0.001 | KLD: 59.256, KLW: 0.1, Rec. Loss: 19252.770 | Loss: 19258.70 | Abs. Loss: 1395230.97
07/17/24 14:56:34 (0m 02s) | [1/35] Batch 56 (0.005s) | LR: 0.001 | KLD: 69.187, KLW: 0.1, Rec. Loss: 19819.648 | Loss: 19826.57 | Abs. Loss: 1415057.54
07/17/24 14:56:34 (0m 02s) | [1/35] Batch 57 (0.005s) | LR: 0.001 | KLD: 82.700, KLW: 0.1, Rec. Loss: 19045.289 | Loss: 19053.56 | Abs. Loss: 1434111.09
07/17/24 14:56:34 (0m 02s) | [1/35] Batch 58 (0.004s) | LR: 0.001 | KLD: 75.759, KLW: 0.1, Rec. Loss: 19004.803 | Loss: 19012.38 | Abs. Loss: 1453123.47
07/17/24 14:56:34 (0m 02s) | [1/35] Batch 59 (0.005s) | LR: 0.001 | KLD: 73.807, KLW: 0.1, Rec. Loss: 19593.090 | Loss: 19600.47 | Abs. Loss: 1472723.94
07/17/24 14:56:34 (0m 02s) | [1/35] Batch 60 (0.004s) | LR: 0.001 | KLD: 73.275, KLW: 0.1, Rec. Loss: 18612.576 | Loss: 18619.90 | Abs. Loss: 1491343.85
07/17/24 14:56:34 (0m 02s) | [1/35] Batch 61 (0.005s) | LR: 0.001 | KLD: 63.516, KLW: 0.1, Rec. Loss: 19039.922 | Loss: 19046.27 | Abs. Loss: 1510390.12
07/17/24 14:56:34 (0m 02s) | [1/35] Batch 62 (0.004s) | LR: 0.001 | KLD: 59.420, KLW: 0.1, Rec. Loss: 18885.484 | Loss: 18891.43 | Abs. Loss: 1529281.55
07/17/24 14:56:34 (0m 02s) | [1/35] Batch 63 (0.005s) | LR: 0.001 | KLD: 59.436, KLW: 0.1, Rec. Loss: 19036.572 | Loss: 19042.52 | Abs. Loss: 1548324.06
07/17/24 14:56:34 (0m 02s) | [1/35] Batch 64 (0.004s) | LR: 0.001 | KLD: 59.138, KLW: 0.1, Rec. Loss: 18940.156 | Loss: 18946.07 | Abs. Loss: 1567270.13
07/17/24 14:56:34 (0m 02s) | [1/35] Batch 65 (0.004s) | LR: 0.001 | KLD: 60.637, KLW: 0.1, Rec. Loss: 19097.121 | Loss: 19103.19 | Abs. Loss: 1586373.32
07/17/24 14:56:34 (0m 02s) | [1/35] Batch 66 (0.004s) | LR: 0.001 | KLD: 59.461, KLW: 0.1, Rec. Loss: 20932.598 | Loss: 20938.54 | Abs. Loss: 1607311.86
07/17/24 14:56:34 (0m 02s) | [1/35] Batch 67 (0.005s) | LR: 0.001 | KLD: 59.929, KLW: 0.1, Rec. Loss: 19682.809 | Loss: 19688.80 | Abs. Loss: 1627000.66
07/17/24 14:56:34 (0m 02s) | [1/35] Batch 68 (0.005s) | LR: 0.001 | KLD: 68.578, KLW: 0.1, Rec. Loss: 19514.477 | Loss: 19521.33 | Abs. Loss: 1646522.00
07/17/24 14:56:34 (0m 02s) | [1/35] Batch 69 (0.005s) | LR: 0.001 | KLD: 56.017, KLW: 0.1, Rec. Loss: 19099.637 | Loss: 19105.24 | Abs. Loss: 1665627.23
07/17/24 14:56:34 (0m 02s) | [1/35] Batch 70 (0.005s) | LR: 0.001 | KLD: 72.072, KLW: 0.1, Rec. Loss: 18965.754 | Loss: 18972.96 | Abs. Loss: 1684600.20
07/17/24 14:56:34 (0m 02s) | [1/35] Batch 71 (0.005s) | LR: 0.001 | KLD: 79.171, KLW: 0.1, Rec. Loss: 18164.383 | Loss: 18172.30 | Abs. Loss: 1702772.50
07/17/24 14:56:34 (0m 02s) | [1/35] Batch 72 (0.005s) | LR: 0.001 | KLD: 78.064, KLW: 0.1, Rec. Loss: 18865.260 | Loss: 18873.07 | Abs. Loss: 1721645.56
07/17/24 14:56:34 (0m 02s) | [1/35] Batch 73 (0.006s) | LR: 0.001 | KLD: 97.407, KLW: 0.1, Rec. Loss: 18318.574 | Loss: 18328.31 | Abs. Loss: 1739973.88
07/17/24 14:56:34 (0m 02s) | [1/35] Batch 74 (0.005s) | LR: 0.001 | KLD: 89.764, KLW: 0.1, Rec. Loss: 19931.832 | Loss: 19940.81 | Abs. Loss: 1759914.69
07/17/24 14:56:34 (0m 02s) | [1/35] Batch 75 (0.005s) | LR: 0.001 | KLD: 99.671, KLW: 0.1, Rec. Loss: 18826.852 | Loss: 18836.82 | Abs. Loss: 1778751.50
07/17/24 14:56:34 (0m 02s) | [1/35] Batch 76 (0.005s) | LR: 0.001 | KLD: 75.989, KLW: 0.1, Rec. Loss: 18815.852 | Loss: 18823.45 | Abs. Loss: 1797574.96
07/17/24 14:56:34 (0m 02s) | [1/35] Batch 77 (0.005s) | LR: 0.001 | KLD: 67.585, KLW: 0.1, Rec. Loss: 19136.500 | Loss: 19143.26 | Abs. Loss: 1816718.21
07/17/24 14:56:34 (0m 02s) | [1/35] Batch 78 (0.005s) | LR: 0.001 | KLD: 75.220, KLW: 0.1, Rec. Loss: 18875.805 | Loss: 18883.33 | Abs. Loss: 1835601.54
07/17/24 14:56:34 (0m 02s) | [1/35] Batch 79 (0.004s) | LR: 0.001 | KLD: 84.740, KLW: 0.1, Rec. Loss: 19392.061 | Loss: 19400.54 | Abs. Loss: 1855002.07
07/17/24 14:56:34 (0m 02s) | [1/35] Batch 80 (0.004s) | LR: 0.001 | KLD: 80.977, KLW: 0.1, Rec. Loss: 19177.133 | Loss: 19185.23 | Abs. Loss: 1874187.30
07/17/24 14:56:34 (0m 02s) | [1/35] Batch 81 (0.004s) | LR: 0.001 | KLD: 83.090, KLW: 0.1, Rec. Loss: 18308.043 | Loss: 18316.35 | Abs. Loss: 1892503.66
07/17/24 14:56:34 (0m 02s) | [1/35] Batch 82 (0.004s) | LR: 0.001 | KLD: 75.232, KLW: 0.1, Rec. Loss: 18933.006 | Loss: 18940.53 | Abs. Loss: 1911444.19
07/17/24 14:56:34 (0m 02s) | [1/35] Batch 83 (0.005s) | LR: 0.001 | KLD: 77.906, KLW: 0.1, Rec. Loss: 19006.443 | Loss: 19014.23 | Abs. Loss: 1930458.42
07/17/24 14:56:34 (0m 02s) | [1/35] Batch 84 (0.004s) | LR: 0.001 | KLD: 92.170, KLW: 0.1, Rec. Loss: 18476.066 | Loss: 18485.28 | Abs. Loss: 1948943.70
07/17/24 14:56:34 (0m 02s) | [1/35] Batch 85 (0.004s) | LR: 0.001 | KLD: 76.498, KLW: 0.1, Rec. Loss: 18630.213 | Loss: 18637.86 | Abs. Loss: 1967581.57
07/17/24 14:56:34 (0m 02s) | [1/35] Batch 86 (0.004s) | LR: 0.001 | KLD: 80.731, KLW: 0.1, Rec. Loss: 18272.258 | Loss: 18280.33 | Abs. Loss: 1985861.90
07/17/24 14:56:35 (0m 02s) | [1/35] Batch 87 (0.004s) | LR: 0.001 | KLD: 84.544, KLW: 0.1, Rec. Loss: 19052.016 | Loss: 19060.47 | Abs. Loss: 2004922.37
07/17/24 14:56:35 (0m 02s) | [1/35] Batch 88 (0.004s) | LR: 0.001 | KLD: 75.716, KLW: 0.1, Rec. Loss: 18725.840 | Loss: 18733.41 | Abs. Loss: 2023655.78
07/17/24 14:56:35 (0m 02s) | [1/35] Batch 89 (0.004s) | LR: 0.001 | KLD: 79.759, KLW: 0.1, Rec. Loss: 18226.775 | Loss: 18234.75 | Abs. Loss: 2041890.53
07/17/24 14:56:35 (0m 02s) | [1/35] Batch 90 (0.005s) | LR: 0.001 | KLD: 79.057, KLW: 0.1, Rec. Loss: 18097.914 | Loss: 18105.82 | Abs. Loss: 2059996.35
07/17/24 14:56:35 (0m 02s) | [1/35] Batch 91 (0.004s) | LR: 0.001 | KLD: 79.485, KLW: 0.1, Rec. Loss: 18615.070 | Loss: 18623.02 | Abs. Loss: 2078619.37
07/17/24 14:56:35 (0m 02s) | [1/35] Batch 92 (0.005s) | LR: 0.001 | KLD: 85.715, KLW: 0.1, Rec. Loss: 18839.598 | Loss: 18848.17 | Abs. Loss: 2097467.54
07/17/24 14:56:35 (0m 02s) | [1/35] Batch 93 (0.005s) | LR: 0.001 | KLD: 90.029, KLW: 0.1, Rec. Loss: 18561.170 | Loss: 18570.17 | Abs. Loss: 2116037.71
07/17/24 14:56:35 (0m 02s) | [1/35] Batch 94 (0.005s) | LR: 0.001 | KLD: 89.150, KLW: 0.1, Rec. Loss: 18250.180 | Loss: 18259.10 | Abs. Loss: 2134296.81
07/17/24 14:56:35 (0m 02s) | [1/35] Batch 95 (0.004s) | LR: 0.001 | KLD: 93.477, KLW: 0.1, Rec. Loss: 18736.576 | Loss: 18745.92 | Abs. Loss: 2153042.73
07/17/24 14:56:35 (0m 02s) | [1/35] Batch 96 (0.005s) | LR: 0.001 | KLD: 93.565, KLW: 0.1, Rec. Loss: 19578.707 | Loss: 19588.06 | Abs. Loss: 2172630.80
07/17/24 14:56:35 (0m 02s) | [1/35] Batch 97 (0.004s) | LR: 0.001 | KLD: 82.983, KLW: 0.1, Rec. Loss: 17441.877 | Loss: 17450.18 | Abs. Loss: 2190080.97
07/17/24 14:56:35 (0m 02s) | [1/35] Batch 98 (0.004s) | LR: 0.001 | KLD: 96.040, KLW: 0.1, Rec. Loss: 17643.211 | Loss: 17652.81 | Abs. Loss: 2207733.79
07/17/24 14:56:35 (0m 02s) | [1/35] Batch 99 (0.004s) | LR: 0.001 | KLD: 104.573, KLW: 0.1, Rec. Loss: 17136.750 | Loss: 17147.21 | Abs. Loss: 2224880.99
07/17/24 14:56:35 (0m 02s) | [1/35] Batch 100 (0.003s) | LR: 0.001 | KLD: 109.763, KLW: 0.1, Rec. Loss: 17062.055 | Loss: 17073.03 | Abs. Loss: 2241954.03
07/17/24 14:56:35 (0m 02s) | [1/35] Batch 101 (0.004s) | LR: 0.001 | KLD: 131.771, KLW: 0.1, Rec. Loss: 18115.520 | Loss: 18128.70 | Abs. Loss: 2260082.72
07/17/24 14:56:35 (0m 03s) | [1/35] Batch 102 (0.005s) | LR: 0.001 | KLD: 146.342, KLW: 0.1, Rec. Loss: 18363.346 | Loss: 18377.98 | Abs. Loss: 2278460.70
07/17/24 14:56:35 (0m 03s) | [1/35] Batch 103 (0.004s) | LR: 0.001 | KLD: 160.968, KLW: 0.1, Rec. Loss: 17289.533 | Loss: 17305.63 | Abs. Loss: 2295766.33
07/17/24 14:56:35 (0m 03s) | [1/35] Batch 104 (0.005s) | LR: 0.001 | KLD: 163.281, KLW: 0.1, Rec. Loss: 17388.154 | Loss: 17404.48 | Abs. Loss: 2313170.82
07/17/24 14:56:35 (0m 03s) | [1/35] Batch 105 (0.005s) | LR: 0.001 | KLD: 175.817, KLW: 0.1, Rec. Loss: 17942.334 | Loss: 17959.92 | Abs. Loss: 2331130.73
07/17/24 14:56:35 (0m 03s) | [1/35] Batch 106 (0.004s) | LR: 0.001 | KLD: 144.905, KLW: 0.1, Rec. Loss: 17968.092 | Loss: 17982.58 | Abs. Loss: 2349113.31
07/17/24 14:56:35 (0m 03s) | [1/35] Batch 107 (0.004s) | LR: 0.001 | KLD: 129.092, KLW: 0.1, Rec. Loss: 18243.555 | Loss: 18256.46 | Abs. Loss: 2367369.78
07/17/24 14:56:35 (0m 03s) | [1/35] Batch 108 (0.004s) | LR: 0.001 | KLD: 132.465, KLW: 0.1, Rec. Loss: 17390.582 | Loss: 17403.83 | Abs. Loss: 2384773.61
07/17/24 14:56:35 (0m 03s) | [1/35] Batch 109 (0.005s) | LR: 0.001 | KLD: 124.781, KLW: 0.1, Rec. Loss: 17385.980 | Loss: 17398.46 | Abs. Loss: 2402172.07
07/17/24 14:56:35 (0m 03s) | [1/35] Batch 110 (0.004s) | LR: 0.001 | KLD: 123.392, KLW: 0.1, Rec. Loss: 17061.602 | Loss: 17073.94 | Abs. Loss: 2419246.01
07/17/24 14:56:35 (0m 03s) | [1/35] Batch 111 (0.004s) | LR: 0.001 | KLD: 115.299, KLW: 0.1, Rec. Loss: 16250.436 | Loss: 16261.97 | Abs. Loss: 2435507.97
07/17/24 14:56:35 (0m 03s) | [1/35] Batch 112 (0.004s) | LR: 0.001 | KLD: 139.048, KLW: 0.1, Rec. Loss: 18760.701 | Loss: 18774.61 | Abs. Loss: 2454282.58
07/17/24 14:56:35 (0m 03s) | [1/35] Batch 113 (0.004s) | LR: 0.001 | KLD: 108.063, KLW: 0.1, Rec. Loss: 17268.748 | Loss: 17279.55 | Abs. Loss: 2471562.13
07/17/24 14:56:35 (0m 03s) | [1/35] Batch 114 (0.005s) | LR: 0.001 | KLD: 127.131, KLW: 0.1, Rec. Loss: 17376.648 | Loss: 17389.36 | Abs. Loss: 2488951.50
07/17/24 14:56:35 (0m 03s) | [1/35] Batch 115 (0.004s) | LR: 0.001 | KLD: 130.890, KLW: 0.1, Rec. Loss: 17535.639 | Loss: 17548.73 | Abs. Loss: 2506500.22
07/17/24 14:56:35 (0m 03s) | [1/35] Batch 116 (0.005s) | LR: 0.001 | KLD: 130.305, KLW: 0.1, Rec. Loss: 18470.465 | Loss: 18483.50 | Abs. Loss: 2524983.72
07/17/24 14:56:35 (0m 03s) | [1/35] Batch 117 (0.005s) | LR: 0.001 | KLD: 141.660, KLW: 0.1, Rec. Loss: 16981.016 | Loss: 16995.18 | Abs. Loss: 2541978.90
07/17/24 14:56:35 (0m 03s) | [1/35] Batch 118 (0.004s) | LR: 0.001 | KLD: 140.758, KLW: 0.1, Rec. Loss: 17463.543 | Loss: 17477.62 | Abs. Loss: 2559456.52
07/17/24 14:56:35 (0m 03s) | [1/35] Batch 119 (0.006s) | LR: 0.001 | KLD: 128.493, KLW: 0.1, Rec. Loss: 16742.898 | Loss: 16755.75 | Abs. Loss: 2576212.27
07/17/24 14:56:35 (0m 03s) | [1/35] Batch 120 (0.005s) | LR: 0.001 | KLD: 179.584, KLW: 0.1, Rec. Loss: 18252.723 | Loss: 18270.68 | Abs. Loss: 2594482.95
07/17/24 14:56:35 (0m 03s) | [1/35] Batch 121 (0.004s) | LR: 0.001 | KLD: 163.300, KLW: 0.1, Rec. Loss: 17285.129 | Loss: 17301.46 | Abs. Loss: 2611784.41
07/17/24 14:56:35 (0m 03s) | [1/35] Batch 122 (0.005s) | LR: 0.001 | KLD: 168.153, KLW: 0.1, Rec. Loss: 17314.811 | Loss: 17331.62 | Abs. Loss: 2629116.03
07/17/24 14:56:35 (0m 03s) | [1/35] Batch 123 (0.004s) | LR: 0.001 | KLD: 184.692, KLW: 0.1, Rec. Loss: 17205.836 | Loss: 17224.30 | Abs. Loss: 2646340.34
07/17/24 14:56:35 (0m 03s) | [1/35] Batch 124 (0.005s) | LR: 0.001 | KLD: 136.407, KLW: 0.1, Rec. Loss: 16328.052 | Loss: 16341.69 | Abs. Loss: 2662682.03
07/17/24 14:56:35 (0m 03s) | [1/35] Batch 125 (0.004s) | LR: 0.001 | KLD: 171.422, KLW: 0.1, Rec. Loss: 16802.859 | Loss: 16820.00 | Abs. Loss: 2679502.03
