07/27/24 13:33:13 Training initiated with the following parameters:
Model Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 16), ('leak', 0.99), ('drop', 0.01), ('stochastic', False))
Encoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 16), ('leak', 0.99), ('drop', 0.01))
Decoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 16), ('leak', 0.99), ('drop', 0.01))

07/27/24 13:33:14 (0m 00s) | [1/15] Batch 0 (0.672s) | LR: 0.001 | KLW: 0, Rec. Loss: 55383.457 | Loss: 55383.46 | Abs. Loss: 55383.46
07/27/24 13:33:15 (0m 01s) | [1/15] Batch 34 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 23025.293 | Loss: 23025.29 | Abs. Loss: 1091156.84
07/27/24 13:33:15 (0m 01s) | [1/15] Batch 35 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 22146.422 | Loss: 22146.42 | Abs. Loss: 1113303.26
07/27/24 13:33:15 (0m 01s) | [1/15] Batch 36 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 21839.570 | Loss: 21839.57 | Abs. Loss: 1135142.83
07/27/24 13:33:15 (0m 01s) | [1/15] Batch 37 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 22244.805 | Loss: 22244.80 | Abs. Loss: 1157387.63
07/27/24 13:33:15 (0m 01s) | [1/15] Batch 38 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 21803.930 | Loss: 21803.93 | Abs. Loss: 1179191.56
07/27/24 13:33:15 (0m 02s) | [1/15] Batch 39 (0.004s) | LR: 0.001 | KLW: 0, Rec. Loss: 22285.867 | Loss: 22285.87 | Abs. Loss: 1201477.43
07/27/24 13:33:15 (0m 02s) | [1/15] Batch 40 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 20932.957 | Loss: 20932.96 | Abs. Loss: 1222410.39
07/27/24 13:33:15 (0m 02s) | [1/15] Batch 41 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 21561.004 | Loss: 21561.00 | Abs. Loss: 1243971.39
07/27/24 13:33:15 (0m 02s) | [1/15] Batch 42 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 21029.715 | Loss: 21029.71 | Abs. Loss: 1265001.11
07/27/24 13:33:15 (0m 02s) | [1/15] Batch 43 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 21474.135 | Loss: 21474.13 | Abs. Loss: 1286475.24
07/27/24 13:33:15 (0m 02s) | [1/15] Batch 44 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 21304.418 | Loss: 21304.42 | Abs. Loss: 1307779.66
07/27/24 13:33:15 (0m 02s) | [1/15] Batch 45 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 20801.164 | Loss: 20801.16 | Abs. Loss: 1328580.82
07/27/24 13:33:15 (0m 02s) | [1/15] Batch 46 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 20737.824 | Loss: 20737.82 | Abs. Loss: 1349318.65
07/27/24 13:33:15 (0m 02s) | [1/15] Batch 47 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 20777.387 | Loss: 20777.39 | Abs. Loss: 1370096.03
07/27/24 13:33:15 (0m 02s) | [1/15] Batch 48 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 20882.754 | Loss: 20882.75 | Abs. Loss: 1390978.79
07/27/24 13:33:15 (0m 02s) | [1/15] Batch 49 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 20486.795 | Loss: 20486.79 | Abs. Loss: 1411465.58
07/27/24 13:33:15 (0m 02s) | [1/15] Batch 50 (0.004s) | LR: 0.001 | KLW: 0, Rec. Loss: 21176.797 | Loss: 21176.80 | Abs. Loss: 1432642.38
07/27/24 13:33:15 (0m 02s) | [1/15] Batch 51 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 20905.771 | Loss: 20905.77 | Abs. Loss: 1453548.15
07/27/24 13:33:15 (0m 02s) | [1/15] Batch 52 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 20334.066 | Loss: 20334.07 | Abs. Loss: 1473882.22
07/27/24 13:33:15 (0m 02s) | [1/15] Batch 53 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 20363.250 | Loss: 20363.25 | Abs. Loss: 1494245.47
07/27/24 13:33:15 (0m 02s) | [1/15] Batch 54 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 20376.031 | Loss: 20376.03 | Abs. Loss: 1514621.50
07/27/24 13:33:15 (0m 02s) | [1/15] Batch 55 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 20700.824 | Loss: 20700.82 | Abs. Loss: 1535322.32
07/27/24 13:33:15 (0m 02s) | [1/15] Batch 56 (0.004s) | LR: 0.001 | KLW: 0, Rec. Loss: 19702.875 | Loss: 19702.88 | Abs. Loss: 1555025.20
07/27/24 13:33:15 (0m 02s) | [1/15] Batch 57 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 19560.023 | Loss: 19560.02 | Abs. Loss: 1574585.22
07/27/24 13:33:15 (0m 02s) | [1/15] Batch 58 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 20080.230 | Loss: 20080.23 | Abs. Loss: 1594665.45
07/27/24 13:33:15 (0m 02s) | [1/15] Batch 59 (0.004s) | LR: 0.001 | KLW: 0, Rec. Loss: 20246.953 | Loss: 20246.95 | Abs. Loss: 1614912.40
07/27/24 13:33:15 (0m 02s) | [1/15] Batch 60 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 19270.625 | Loss: 19270.62 | Abs. Loss: 1634183.03
07/27/24 13:33:15 (0m 02s) | [1/15] Batch 61 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 19986.826 | Loss: 19986.83 | Abs. Loss: 1654169.86
07/27/24 13:33:15 (0m 02s) | [1/15] Batch 62 (0.004s) | LR: 0.001 | KLW: 0, Rec. Loss: 19645.934 | Loss: 19645.93 | Abs. Loss: 1673815.79
07/27/24 13:33:15 (0m 02s) | [1/15] Batch 63 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 20058.658 | Loss: 20058.66 | Abs. Loss: 1693874.45
07/27/24 13:33:15 (0m 02s) | [1/15] Batch 64 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 19252.699 | Loss: 19252.70 | Abs. Loss: 1713127.15
07/27/24 13:33:16 (0m 02s) | [1/15] Batch 65 (0.004s) | LR: 0.001 | KLW: 0, Rec. Loss: 19853.480 | Loss: 19853.48 | Abs. Loss: 1732980.63
07/27/24 13:33:16 (0m 02s) | [1/15] Batch 66 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 19945.199 | Loss: 19945.20 | Abs. Loss: 1752925.83
07/27/24 13:33:16 (0m 02s) | [1/15] Batch 67 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 19972.271 | Loss: 19972.27 | Abs. Loss: 1772898.10
07/27/24 13:33:16 (0m 02s) | [1/15] Batch 68 (0.004s) | LR: 0.001 | KLW: 0, Rec. Loss: 19826.785 | Loss: 19826.79 | Abs. Loss: 1792724.88
07/27/24 13:33:16 (0m 02s) | [1/15] Batch 69 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 20099.109 | Loss: 20099.11 | Abs. Loss: 1812823.99
07/27/24 13:33:16 (0m 02s) | [1/15] Batch 70 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 19789.201 | Loss: 19789.20 | Abs. Loss: 1832613.19
07/27/24 13:33:16 (0m 02s) | [1/15] Batch 71 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 18953.057 | Loss: 18953.06 | Abs. Loss: 1851566.25
07/27/24 13:33:16 (0m 02s) | [1/15] Batch 72 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 20109.867 | Loss: 20109.87 | Abs. Loss: 1871676.12
07/27/24 13:33:16 (0m 02s) | [1/15] Batch 73 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 19392.826 | Loss: 19392.83 | Abs. Loss: 1891068.94
07/27/24 13:33:16 (0m 02s) | [1/15] Batch 74 (0.004s) | LR: 0.001 | KLW: 0, Rec. Loss: 19667.977 | Loss: 19667.98 | Abs. Loss: 1910736.92
07/27/24 13:33:16 (0m 02s) | [1/15] Batch 75 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 19767.646 | Loss: 19767.65 | Abs. Loss: 1930504.57
07/27/24 13:33:16 (0m 02s) | [1/15] Batch 76 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 18982.510 | Loss: 18982.51 | Abs. Loss: 1949487.08
07/27/24 13:33:16 (0m 02s) | [1/15] Batch 77 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 19996.135 | Loss: 19996.13 | Abs. Loss: 1969483.21
07/27/24 13:33:16 (0m 02s) | [1/15] Batch 78 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 20223.645 | Loss: 20223.64 | Abs. Loss: 1989706.86
07/27/24 13:33:16 (0m 02s) | [1/15] Batch 79 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 19176.531 | Loss: 19176.53 | Abs. Loss: 2008883.39
07/27/24 13:33:16 (0m 02s) | [1/15] Batch 80 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 18886.350 | Loss: 18886.35 | Abs. Loss: 2027769.74
07/27/24 13:33:16 (0m 02s) | [1/15] Batch 81 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 19137.117 | Loss: 19137.12 | Abs. Loss: 2046906.85
07/27/24 13:33:16 (0m 02s) | [1/15] Batch 82 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 19579.066 | Loss: 19579.07 | Abs. Loss: 2066485.92
07/27/24 13:33:16 (0m 02s) | [1/15] Batch 83 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 19480.281 | Loss: 19480.28 | Abs. Loss: 2085966.20
07/27/24 13:33:16 (0m 02s) | [1/15] Batch 84 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 19582.473 | Loss: 19582.47 | Abs. Loss: 2105548.67
07/27/24 13:33:16 (0m 02s) | [1/15] Batch 85 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 20361.414 | Loss: 20361.41 | Abs. Loss: 2125910.09
07/27/24 13:33:16 (0m 02s) | [1/15] Batch 86 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 19584.221 | Loss: 19584.22 | Abs. Loss: 2145494.31
07/27/24 13:33:16 (0m 02s) | [1/15] Batch 87 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 19569.098 | Loss: 19569.10 | Abs. Loss: 2165063.41
07/27/24 13:33:16 (0m 02s) | [1/15] Batch 88 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 19876.133 | Loss: 19876.13 | Abs. Loss: 2184939.54
07/27/24 13:33:16 (0m 02s) | [1/15] Batch 89 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 18990.865 | Loss: 18990.87 | Abs. Loss: 2203930.40
07/27/24 13:33:16 (0m 02s) | [1/15] Batch 90 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 19076.428 | Loss: 19076.43 | Abs. Loss: 2223006.83
07/27/24 13:33:16 (0m 02s) | [1/15] Batch 91 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 18759.770 | Loss: 18759.77 | Abs. Loss: 2241766.60
07/27/24 13:33:16 (0m 02s) | [1/15] Batch 92 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 18857.352 | Loss: 18857.35 | Abs. Loss: 2260623.95
07/27/24 13:33:16 (0m 02s) | [1/15] Batch 93 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 19149.648 | Loss: 19149.65 | Abs. Loss: 2279773.60
07/27/24 13:33:16 (0m 02s) | [1/15] Batch 94 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 19274.719 | Loss: 19274.72 | Abs. Loss: 2299048.32
07/27/24 13:33:16 (0m 02s) | [1/15] Batch 95 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 18949.553 | Loss: 18949.55 | Abs. Loss: 2317997.87
07/27/24 13:33:16 (0m 02s) | [1/15] Batch 96 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 19174.723 | Loss: 19174.72 | Abs. Loss: 2337172.60
07/27/24 13:33:16 (0m 02s) | [1/15] Batch 97 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 19274.002 | Loss: 19274.00 | Abs. Loss: 2356446.60
07/27/24 13:33:16 (0m 02s) | [1/15] Batch 98 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 19105.775 | Loss: 19105.78 | Abs. Loss: 2375552.37
07/27/24 13:33:16 (0m 03s) | [1/15] Batch 99 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 19789.172 | Loss: 19789.17 | Abs. Loss: 2395341.54
07/27/24 13:33:16 (0m 03s) | [1/15] Batch 100 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 17926.541 | Loss: 17926.54 | Abs. Loss: 2413268.09
07/27/24 13:33:16 (0m 03s) | [1/15] Batch 101 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 19864.785 | Loss: 19864.79 | Abs. Loss: 2433132.87
07/27/24 13:33:16 (0m 03s) | [1/15] Batch 102 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 18196.449 | Loss: 18196.45 | Abs. Loss: 2451329.32
07/27/24 13:33:16 (0m 03s) | [1/15] Batch 103 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 18689.434 | Loss: 18689.43 | Abs. Loss: 2470018.75
07/27/24 13:33:16 (0m 03s) | [1/15] Batch 104 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 19358.660 | Loss: 19358.66 | Abs. Loss: 2489377.41
07/27/24 13:33:16 (0m 03s) | [1/15] Batch 105 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 18225.328 | Loss: 18225.33 | Abs. Loss: 2507602.74
07/27/24 13:33:16 (0m 03s) | [1/15] Batch 106 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 19465.961 | Loss: 19465.96 | Abs. Loss: 2527068.70
07/27/24 13:33:16 (0m 03s) | [1/15] Batch 107 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 18521.438 | Loss: 18521.44 | Abs. Loss: 2545590.14
07/27/24 13:33:16 (0m 03s) | [1/15] Batch 108 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 18674.656 | Loss: 18674.66 | Abs. Loss: 2564264.80
07/27/24 13:33:16 (0m 03s) | [1/15] Batch 109 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 18868.053 | Loss: 18868.05 | Abs. Loss: 2583132.85
07/27/24 13:33:16 (0m 03s) | [1/15] Batch 110 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 19232.117 | Loss: 19232.12 | Abs. Loss: 2602364.97
07/27/24 13:33:16 (0m 03s) | [1/15] Batch 111 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 18553.434 | Loss: 18553.43 | Abs. Loss: 2620918.40
07/27/24 13:33:16 (0m 03s) | [1/15] Batch 112 (0.004s) | LR: 0.001 | KLW: 0, Rec. Loss: 18410.365 | Loss: 18410.37 | Abs. Loss: 2639328.77
07/27/24 13:33:16 (0m 03s) | [1/15] Batch 113 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 19721.543 | Loss: 19721.54 | Abs. Loss: 2659050.31
07/27/24 13:33:16 (0m 03s) | [1/15] Batch 114 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 18515.658 | Loss: 18515.66 | Abs. Loss: 2677565.97
07/27/24 13:33:16 (0m 03s) | [1/15] Batch 115 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 18930.531 | Loss: 18930.53 | Abs. Loss: 2696496.50
07/27/24 13:33:16 (0m 03s) | [1/15] Batch 116 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 18906.191 | Loss: 18906.19 | Abs. Loss: 2715402.69
07/27/24 13:33:16 (0m 03s) | [1/15] Batch 117 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 18804.637 | Loss: 18804.64 | Abs. Loss: 2734207.33
07/27/24 13:33:16 (0m 03s) | [1/15] Batch 118 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 19009.021 | Loss: 19009.02 | Abs. Loss: 2753216.35
07/27/24 13:33:16 (0m 03s) | [1/15] Batch 119 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 18165.193 | Loss: 18165.19 | Abs. Loss: 2771381.54
07/27/24 13:33:16 (0m 03s) | [1/15] Batch 120 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 18707.547 | Loss: 18707.55 | Abs. Loss: 2790089.09
07/27/24 13:33:16 (0m 03s) | [1/15] Batch 121 (0.004s) | LR: 0.001 | KLW: 0, Rec. Loss: 18069.965 | Loss: 18069.96 | Abs. Loss: 2808159.05
07/27/24 13:33:16 (0m 03s) | [1/15] Batch 122 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 18830.465 | Loss: 18830.46 | Abs. Loss: 2826989.52
07/27/24 13:33:16 (0m 03s) | [1/15] Batch 123 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 18562.176 | Loss: 18562.18 | Abs. Loss: 2845551.69
07/27/24 13:33:16 (0m 03s) | [1/15] Batch 124 (0.004s) | LR: 0.001 | KLW: 0, Rec. Loss: 19006.588 | Loss: 19006.59 | Abs. Loss: 2864558.28
07/27/24 13:33:17 (0m 03s) | [1/15] Batch 125 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 18294.039 | Loss: 18294.04 | Abs. Loss: 2882852.32
07/27/24 13:33:17 (0m 03s) | [1/15] Batch 126 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 18517.084 | Loss: 18517.08 | Abs. Loss: 2901369.40
07/27/24 13:33:17 (0m 03s) | [1/15] Batch 127 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 18398.516 | Loss: 18398.52 | Abs. Loss: 2919767.92
07/27/24 13:33:17 (0m 03s) | [1/15] Batch 128 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 18351.680 | Loss: 18351.68 | Abs. Loss: 2938119.60
07/27/24 13:33:17 (0m 03s) | [1/15] Batch 129 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 19484.395 | Loss: 19484.39 | Abs. Loss: 2957603.99
07/27/24 13:33:17 (0m 03s) | [1/15] Batch 130 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 18460.365 | Loss: 18460.37 | Abs. Loss: 2976064.36
07/27/24 13:33:17 (0m 03s) | [1/15] Batch 131 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 18241.414 | Loss: 18241.41 | Abs. Loss: 2994305.77
07/27/24 13:33:17 (0m 03s) | [1/15] Batch 132 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 18690.666 | Loss: 18690.67 | Abs. Loss: 3012996.44
07/27/24 13:33:17 (0m 03s) | [1/15] Batch 133 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 19602.506 | Loss: 19602.51 | Abs. Loss: 3032598.95
07/27/24 13:33:17 (0m 03s) | [1/15] Batch 134 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 18438.250 | Loss: 18438.25 | Abs. Loss: 3051037.20
07/27/24 13:33:17 (0m 03s) | [1/15] Batch 135 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 18588.375 | Loss: 18588.38 | Abs. Loss: 3069625.57
07/27/24 13:33:17 (0m 03s) | [1/15] Batch 136 (0.004s) | LR: 0.001 | KLW: 0, Rec. Loss: 17732.254 | Loss: 17732.25 | Abs. Loss: 3087357.82
07/27/24 13:33:17 (0m 03s) | [1/15] Batch 137 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 18622.465 | Loss: 18622.46 | Abs. Loss: 3105980.29
07/27/24 13:33:17 (0m 03s) | [1/15] Batch 138 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 17473.338 | Loss: 17473.34 | Abs. Loss: 3123453.63
07/27/24 13:33:17 (0m 03s) | [1/15] Batch 139 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 18558.922 | Loss: 18558.92 | Abs. Loss: 3142012.55
