09/26/24 16:11:17 Training initiated with the following parameters:
Model Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('stride', 2), ('padding', 12), ('latent_dim', 32), ('leak', 0.99), ('drop', 0.01), ('stochastic', True))
Encoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('stride', 2), ('padding', 12), ('latent_dim', 32), ('leak', 0.99), ('drop', 0.01))
Decoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('stride', 2), ('padding', 12), ('latent_dim', 32), ('leak', 0.99), ('drop', 0.01))

09/26/24 16:11:17 Train Loader Image Data Size: (28, 28)
09/26/24 16:11:18 (0m 00s) | [1/10000] Batch 0 (0.740s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.704, Rec. Loss: 0.26349679 | Total Loss: 0.26349679
09/26/24 16:11:20 (0m 02s) | [1/10000] Batch 22 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.652, Rec. Loss: 0.26338419 | Total Loss: 0.26338419
09/26/24 16:11:20 (0m 02s) | [1/10000] Batch 23 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.649, Rec. Loss: 0.26340801 | Total Loss: 0.26340801
09/26/24 16:11:20 (0m 02s) | [1/10000] Batch 24 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.653, Rec. Loss: 0.26330581 | Total Loss: 0.26330581
09/26/24 16:11:20 (0m 02s) | [1/10000] Batch 25 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.666, Rec. Loss: 0.26324981 | Total Loss: 0.26324981
09/26/24 16:11:20 (0m 02s) | [1/10000] Batch 26 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.644, Rec. Loss: 0.26336646 | Total Loss: 0.26336646
09/26/24 16:11:20 (0m 02s) | [1/10000] Batch 27 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.629, Rec. Loss: 0.26347119 | Total Loss: 0.26347119
09/26/24 16:11:20 (0m 02s) | [1/10000] Batch 28 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.652, Rec. Loss: 0.26330239 | Total Loss: 0.26330239
09/26/24 16:11:20 (0m 02s) | [1/10000] Batch 29 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.638, Rec. Loss: 0.26345700 | Total Loss: 0.26345700
09/26/24 16:11:20 (0m 02s) | [1/10000] Batch 30 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.658, Rec. Loss: 0.26322845 | Total Loss: 0.26322845
09/26/24 16:11:20 (0m 02s) | [1/10000] Batch 31 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.660, Rec. Loss: 0.26326329 | Total Loss: 0.26326329
09/26/24 16:11:20 (0m 02s) | [1/10000] Batch 32 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.653, Rec. Loss: 0.26331469 | Total Loss: 0.26331469
09/26/24 16:11:20 (0m 02s) | [1/10000] Batch 33 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.661, Rec. Loss: 0.26323283 | Total Loss: 0.26323283
09/26/24 16:11:20 (0m 02s) | [1/10000] Batch 34 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.650, Rec. Loss: 0.26330632 | Total Loss: 0.26330632
09/26/24 16:11:20 (0m 02s) | [1/10000] Batch 35 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.663, Rec. Loss: 0.26322210 | Total Loss: 0.26322210
09/26/24 16:11:20 (0m 02s) | [1/10000] Batch 36 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.646, Rec. Loss: 0.26340246 | Total Loss: 0.26340246
09/26/24 16:11:20 (0m 02s) | [1/10000] Batch 37 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.664, Rec. Loss: 0.26319245 | Total Loss: 0.26319245
09/26/24 16:11:21 (0m 03s) | [1/10000] Batch 38 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.666, Rec. Loss: 0.26318514 | Total Loss: 0.26318514
09/26/24 16:11:21 (0m 03s) | [1/10000] Batch 39 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.654, Rec. Loss: 0.26329023 | Total Loss: 0.26329023
09/26/24 16:11:21 (0m 03s) | [1/10000] Batch 40 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.669, Rec. Loss: 0.26317951 | Total Loss: 0.26317951
09/26/24 16:11:21 (0m 03s) | [1/10000] Batch 41 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.664, Rec. Loss: 0.26322457 | Total Loss: 0.26322457
09/26/24 16:11:21 (0m 03s) | [1/10000] Batch 42 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.659, Rec. Loss: 0.26324388 | Total Loss: 0.26324388
09/26/24 16:11:21 (0m 03s) | [1/10000] Batch 43 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.660, Rec. Loss: 0.26327443 | Total Loss: 0.26327443
09/26/24 16:11:21 (0m 03s) | [1/10000] Batch 44 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.676, Rec. Loss: 0.26317334 | Total Loss: 0.26317334
09/26/24 16:11:21 (0m 03s) | [1/10000] Batch 45 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.676, Rec. Loss: 0.26317394 | Total Loss: 0.26317394
09/26/24 16:11:21 (0m 03s) | [1/10000] Batch 46 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.681, Rec. Loss: 0.26314539 | Total Loss: 0.26314539
09/26/24 16:11:21 (0m 03s) | [1/10000] Batch 47 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.693, Rec. Loss: 0.26307678 | Total Loss: 0.26307678
09/26/24 16:11:21 (0m 03s) | [1/10000] Batch 48 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.686, Rec. Loss: 0.26312596 | Total Loss: 0.26312596
09/26/24 16:11:21 (0m 03s) | [1/10000] Batch 49 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.691, Rec. Loss: 0.26312092 | Total Loss: 0.26312092
09/26/24 16:11:21 (0m 03s) | [1/10000] Batch 50 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.693, Rec. Loss: 0.26312020 | Total Loss: 0.26312020
09/26/24 16:11:21 (0m 03s) | [1/10000] Batch 51 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.714, Rec. Loss: 0.26297978 | Total Loss: 0.26297978
09/26/24 16:11:21 (0m 03s) | [1/10000] Batch 52 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.707, Rec. Loss: 0.26306832 | Total Loss: 0.26306832
09/26/24 16:11:21 (0m 03s) | [1/10000] Batch 53 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.716, Rec. Loss: 0.26297572 | Total Loss: 0.26297572
09/26/24 16:11:21 (0m 03s) | [1/10000] Batch 54 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.726, Rec. Loss: 0.26297632 | Total Loss: 0.26297632
09/26/24 16:11:21 (0m 03s) | [1/10000] Batch 55 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.727, Rec. Loss: 0.26292706 | Total Loss: 0.26292706
09/26/24 16:11:21 (0m 03s) | [1/10000] Batch 56 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.726, Rec. Loss: 0.26301673 | Total Loss: 0.26301673
09/26/24 16:11:21 (0m 03s) | [1/10000] Batch 57 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.714, Rec. Loss: 0.26307648 | Total Loss: 0.26307648
09/26/24 16:11:21 (0m 03s) | [1/10000] Batch 58 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.727, Rec. Loss: 0.26303563 | Total Loss: 0.26303563
09/26/24 16:11:21 (0m 03s) | [1/10000] Batch 59 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.737, Rec. Loss: 0.26299337 | Total Loss: 0.26299337
09/26/24 16:11:21 (0m 03s) | [1/10000] Batch 60 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.734, Rec. Loss: 0.26301995 | Total Loss: 0.26301995
09/26/24 16:11:21 (0m 03s) | [1/10000] Batch 61 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.733, Rec. Loss: 0.26303881 | Total Loss: 0.26303881
09/26/24 16:11:21 (0m 03s) | [1/10000] Batch 62 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.773, Rec. Loss: 0.26284447 | Total Loss: 0.26284447
09/26/24 16:11:21 (0m 03s) | [1/10000] Batch 63 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.753, Rec. Loss: 0.26298857 | Total Loss: 0.26298857
09/26/24 16:11:21 (0m 04s) | [1/10000] Batch 64 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.768, Rec. Loss: 0.26295790 | Total Loss: 0.26295790
09/26/24 16:11:22 (0m 04s) | [1/10000] Batch 65 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.764, Rec. Loss: 0.26298720 | Total Loss: 0.26298720
09/26/24 16:11:22 (0m 04s) | [1/10000] Batch 66 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.770, Rec. Loss: 0.26296836 | Total Loss: 0.26296836
09/26/24 16:11:22 (0m 04s) | [1/10000] Batch 67 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.791, Rec. Loss: 0.26288289 | Total Loss: 0.26288289
09/26/24 16:11:22 (0m 04s) | [1/10000] Batch 68 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.769, Rec. Loss: 0.26303333 | Total Loss: 0.26303333
09/26/24 16:11:22 (0m 04s) | [1/10000] Batch 69 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.793, Rec. Loss: 0.26288784 | Total Loss: 0.26288784
09/26/24 16:11:22 (0m 04s) | [1/10000] Batch 70 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.795, Rec. Loss: 0.26298597 | Total Loss: 0.26298597
09/26/24 16:11:22 (0m 04s) | [1/10000] Batch 71 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.789, Rec. Loss: 0.26298648 | Total Loss: 0.26298648
09/26/24 16:11:22 (0m 04s) | [1/10000] Batch 72 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.796, Rec. Loss: 0.26295927 | Total Loss: 0.26295927
09/26/24 16:11:22 (0m 04s) | [1/10000] Batch 73 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.816, Rec. Loss: 0.26288396 | Total Loss: 0.26288396
09/26/24 16:11:22 (0m 04s) | [1/10000] Batch 74 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.832, Rec. Loss: 0.26284656 | Total Loss: 0.26284656
09/26/24 16:11:22 (0m 04s) | [1/10000] Batch 75 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.788, Rec. Loss: 0.26310322 | Total Loss: 0.26310322
09/26/24 16:11:22 (0m 04s) | [1/10000] Batch 76 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.855, Rec. Loss: 0.26277784 | Total Loss: 0.26277784
09/26/24 16:11:22 (0m 04s) | [1/10000] Batch 77 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.877, Rec. Loss: 0.26272926 | Total Loss: 0.26272926
09/26/24 16:11:22 (0m 04s) | [1/10000] Batch 78 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.878, Rec. Loss: 0.26274666 | Total Loss: 0.26274666
09/26/24 16:11:22 (0m 04s) | [1/10000] Batch 79 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.871, Rec. Loss: 0.26282391 | Total Loss: 0.26282391
09/26/24 16:11:22 (0m 04s) | [1/10000] Batch 80 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.870, Rec. Loss: 0.26283923 | Total Loss: 0.26283923
09/26/24 16:11:22 (0m 04s) | [1/10000] Batch 81 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.904, Rec. Loss: 0.26269880 | Total Loss: 0.26269880
09/26/24 16:11:22 (0m 04s) | [1/10000] Batch 82 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.880, Rec. Loss: 0.26287195 | Total Loss: 0.26287195
09/26/24 16:11:22 (0m 04s) | [1/10000] Batch 83 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.880, Rec. Loss: 0.26288453 | Total Loss: 0.26288453
09/26/24 16:11:22 (0m 04s) | [1/10000] Batch 84 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.915, Rec. Loss: 0.26271182 | Total Loss: 0.26271182
09/26/24 16:11:23 (0m 05s) | [1/10000] Batch 85 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.939, Rec. Loss: 0.26268354 | Total Loss: 0.26268354
09/26/24 16:11:23 (0m 05s) | [1/10000] Batch 86 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.938, Rec. Loss: 0.26270527 | Total Loss: 0.26270527
09/26/24 16:11:23 (0m 05s) | [1/10000] Batch 87 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.977, Rec. Loss: 0.26259556 | Total Loss: 0.26259556
09/26/24 16:11:23 (0m 05s) | [1/10000] Batch 88 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.957, Rec. Loss: 0.26267996 | Total Loss: 0.26267996
09/26/24 16:11:23 (0m 05s) | [1/10000] Batch 89 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.957, Rec. Loss: 0.26273865 | Total Loss: 0.26273865
09/26/24 16:11:23 (0m 05s) | [1/10000] Batch 90 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.953, Rec. Loss: 0.26276767 | Total Loss: 0.26276767
09/26/24 16:11:23 (0m 05s) | [1/10000] Batch 91 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.989, Rec. Loss: 0.26266927 | Total Loss: 0.26266927
09/26/24 16:11:23 (0m 05s) | [1/10000] Batch 92 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 10.017, Rec. Loss: 0.26259470 | Total Loss: 0.26259470
09/26/24 16:11:23 (0m 05s) | [1/10000] Batch 93 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 10.027, Rec. Loss: 0.26258668 | Total Loss: 0.26258668
09/26/24 16:11:23 (0m 05s) | [1/10000] Batch 94 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 9.976, Rec. Loss: 0.26278993 | Total Loss: 0.26278993
09/26/24 16:11:23 (0m 05s) | [1/10000] Batch 95 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 10.051, Rec. Loss: 0.26255059 | Total Loss: 0.26255059
09/26/24 16:11:23 (0m 05s) | [1/10000] Batch 96 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 10.058, Rec. Loss: 0.26251069 | Total Loss: 0.26251069
09/26/24 16:11:23 (0m 05s) | [1/10000] Batch 97 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 10.072, Rec. Loss: 0.26256302 | Total Loss: 0.26256302
09/26/24 16:11:23 (0m 05s) | [1/10000] Batch 98 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 10.063, Rec. Loss: 0.26260185 | Total Loss: 0.26260185
09/26/24 16:11:23 (0m 05s) | [1/10000] Batch 99 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 10.044, Rec. Loss: 0.26266119 | Total Loss: 0.26266119
09/26/24 16:11:23 (0m 05s) | [1/10000] Batch 100 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 10.128, Rec. Loss: 0.26244843 | Total Loss: 0.26244843
09/26/24 16:11:23 (0m 05s) | [1/10000] Batch 101 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 10.100, Rec. Loss: 0.26256537 | Total Loss: 0.26256537
09/26/24 16:11:23 (0m 05s) | [1/10000] Batch 102 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 10.127, Rec. Loss: 0.26250696 | Total Loss: 0.26250696
09/26/24 16:11:23 (0m 05s) | [1/10000] Batch 103 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 10.114, Rec. Loss: 0.26256040 | Total Loss: 0.26256040
09/26/24 16:11:23 (0m 05s) | [1/10000] Batch 104 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 10.160, Rec. Loss: 0.26246333 | Total Loss: 0.26246333
09/26/24 16:11:23 (0m 05s) | [1/10000] Batch 105 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 10.196, Rec. Loss: 0.26239035 | Total Loss: 0.26239035
09/26/24 16:11:23 (0m 05s) | [1/10000] Batch 106 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 10.194, Rec. Loss: 0.26242670 | Total Loss: 0.26242670
09/26/24 16:11:23 (0m 05s) | [1/10000] Batch 107 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 10.209, Rec. Loss: 0.26241738 | Total Loss: 0.26241738
09/26/24 16:11:23 (0m 05s) | [1/10000] Batch 108 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 10.223, Rec. Loss: 0.26241088 | Total Loss: 0.26241088
09/26/24 16:11:23 (0m 05s) | [1/10000] Batch 109 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 10.231, Rec. Loss: 0.26240703 | Total Loss: 0.26240703
09/26/24 16:11:24 (0m 06s) | [1/10000] Batch 110 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 10.203, Rec. Loss: 0.26252094 | Total Loss: 0.26252094
09/26/24 16:11:24 (0m 06s) | [1/10000] Batch 111 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 10.252, Rec. Loss: 0.26239172 | Total Loss: 0.26239172
09/26/24 16:11:24 (0m 06s) | [1/10000] Batch 112 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 10.267, Rec. Loss: 0.26237842 | Total Loss: 0.26237842
09/26/24 16:11:24 (0m 06s) | [1/10000] Batch 113 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 10.281, Rec. Loss: 0.26238975 | Total Loss: 0.26238975
09/26/24 16:11:24 (0m 06s) | [1/10000] Batch 114 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 10.325, Rec. Loss: 0.26228082 | Total Loss: 0.26228082
09/26/24 16:11:24 (0m 06s) | [1/10000] Batch 115 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 10.329, Rec. Loss: 0.26229867 | Total Loss: 0.26229867
09/26/24 16:11:24 (0m 06s) | [1/10000] Batch 116 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 10.324, Rec. Loss: 0.26234639 | Total Loss: 0.26234639
09/26/24 16:11:24 (0m 06s) | [1/10000] Batch 117 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 10.357, Rec. Loss: 0.26229101 | Total Loss: 0.26229101
09/26/24 16:11:24 (0m 06s) | [1/10000] Batch 118 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 10.387, Rec. Loss: 0.26224163 | Total Loss: 0.26224163
09/26/24 16:11:24 (0m 06s) | [1/10000] Batch 119 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 10.289, Rec. Loss: 0.26249072 | Total Loss: 0.26249072
09/26/24 16:11:24 (0m 06s) | [1/10000] Batch 120 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 10.450, Rec. Loss: 0.26215521 | Total Loss: 0.26215521
09/26/24 16:11:24 (0m 06s) | [1/10000] Batch 121 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 10.413, Rec. Loss: 0.26226968 | Total Loss: 0.26226968
09/26/24 16:11:24 (0m 06s) | [1/10000] Batch 122 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 10.402, Rec. Loss: 0.26230747 | Total Loss: 0.26230747
09/26/24 16:11:24 (0m 06s) | [1/10000] Batch 123 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 10.464, Rec. Loss: 0.26219562 | Total Loss: 0.26219562
09/26/24 16:11:24 (0m 06s) | [1/10000] Batch 124 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 10.448, Rec. Loss: 0.26227120 | Total Loss: 0.26227120
09/26/24 16:11:24 (0m 06s) | [1/10000] Batch 125 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 10.477, Rec. Loss: 0.26222837 | Total Loss: 0.26222837
09/26/24 16:11:24 (0m 06s) | [1/10000] Batch 126 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 10.559, Rec. Loss: 0.26208639 | Total Loss: 0.26208639
09/26/24 16:11:24 (0m 06s) | [1/10000] Batch 127 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 10.540, Rec. Loss: 0.26214081 | Total Loss: 0.26214081
09/26/24 16:11:24 (0m 06s) | [1/10000] Batch 128 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 10.469, Rec. Loss: 0.26227784 | Total Loss: 0.26227784
09/26/24 16:11:24 (0m 06s) | [1/10000] Batch 129 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 10.479, Rec. Loss: 0.26229990 | Total Loss: 0.26229990
09/26/24 16:11:24 (0m 06s) | [1/10000] Batch 130 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 10.618, Rec. Loss: 0.26205319 | Total Loss: 0.26205319
09/26/24 16:11:24 (0m 06s) | [1/10000] Batch 131 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 10.564, Rec. Loss: 0.26217392 | Total Loss: 0.26217392
09/26/24 16:11:24 (0m 06s) | [1/10000] Batch 132 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 10.566, Rec. Loss: 0.26220450 | Total Loss: 0.26220450
09/26/24 16:11:24 (0m 06s) | [1/10000] Batch 133 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 10.585, Rec. Loss: 0.26219442 | Total Loss: 0.26219442
09/26/24 16:11:24 (0m 06s) | [1/10000] Batch 134 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 10.690, Rec. Loss: 0.26201496 | Total Loss: 0.26201496
09/26/24 16:11:24 (0m 06s) | [1/10000] Batch 135 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 10.699, Rec. Loss: 0.26205087 | Total Loss: 0.26205087
