09/26/24 15:02:40 Training initiated with the following parameters:
Model Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('stride', 2), ('padding', 12), ('latent_dim', 32), ('leak', 0.99), ('drop', 0.01), ('stochastic', True))
Encoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('stride', 2), ('padding', 12), ('latent_dim', 32), ('leak', 0.99), ('drop', 0.01))
Decoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('stride', 2), ('padding', 12), ('latent_dim', 32), ('leak', 0.99), ('drop', 0.01))

09/26/24 15:02:40 Train Loader Image Data Size: (28, 28)
09/26/24 15:02:40 (0m 00s) | [1/10000] Batch 0 (0.706s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.647, Rec. Loss: 0.23223773 | Total Loss: 0.23223773
09/26/24 15:02:42 (0m 01s) | [1/10000] Batch 11 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.706, Rec. Loss: 0.23216109 | Total Loss: 0.23216109
09/26/24 15:02:42 (0m 01s) | [1/10000] Batch 12 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.718, Rec. Loss: 0.23213777 | Total Loss: 0.23213777
09/26/24 15:02:42 (0m 01s) | [1/10000] Batch 13 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.722, Rec. Loss: 0.23214722 | Total Loss: 0.23214722
09/26/24 15:02:42 (0m 01s) | [1/10000] Batch 14 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.722, Rec. Loss: 0.23215126 | Total Loss: 0.23215126
09/26/24 15:02:42 (0m 02s) | [1/10000] Batch 15 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.731, Rec. Loss: 0.23213449 | Total Loss: 0.23213449
09/26/24 15:02:42 (0m 02s) | [1/10000] Batch 16 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.743, Rec. Loss: 0.23212971 | Total Loss: 0.23212971
09/26/24 15:02:42 (0m 02s) | [1/10000] Batch 17 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.748, Rec. Loss: 0.23215252 | Total Loss: 0.23215252
09/26/24 15:02:42 (0m 02s) | [1/10000] Batch 18 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.778, Rec. Loss: 0.23204796 | Total Loss: 0.23204796
09/26/24 15:02:42 (0m 02s) | [1/10000] Batch 19 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.779, Rec. Loss: 0.23204874 | Total Loss: 0.23204874
09/26/24 15:02:42 (0m 02s) | [1/10000] Batch 20 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.760, Rec. Loss: 0.23217770 | Total Loss: 0.23217770
09/26/24 15:02:42 (0m 02s) | [1/10000] Batch 21 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.779, Rec. Loss: 0.23214133 | Total Loss: 0.23214133
09/26/24 15:02:42 (0m 02s) | [1/10000] Batch 22 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.771, Rec. Loss: 0.23221330 | Total Loss: 0.23221330
09/26/24 15:02:42 (0m 02s) | [1/10000] Batch 23 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.808, Rec. Loss: 0.23208192 | Total Loss: 0.23208192
09/26/24 15:02:42 (0m 02s) | [1/10000] Batch 24 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.815, Rec. Loss: 0.23209774 | Total Loss: 0.23209774
09/26/24 15:02:42 (0m 02s) | [1/10000] Batch 25 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.811, Rec. Loss: 0.23213097 | Total Loss: 0.23213097
09/26/24 15:02:42 (0m 02s) | [1/10000] Batch 26 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.815, Rec. Loss: 0.23217310 | Total Loss: 0.23217310
09/26/24 15:02:42 (0m 02s) | [1/10000] Batch 27 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.845, Rec. Loss: 0.23208217 | Total Loss: 0.23208217
09/26/24 15:02:42 (0m 02s) | [1/10000] Batch 28 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.883, Rec. Loss: 0.23197439 | Total Loss: 0.23197439
09/26/24 15:02:42 (0m 02s) | [1/10000] Batch 29 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.873, Rec. Loss: 0.23203972 | Total Loss: 0.23203972
09/26/24 15:02:42 (0m 02s) | [1/10000] Batch 30 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.910, Rec. Loss: 0.23195836 | Total Loss: 0.23195836
09/26/24 15:02:42 (0m 02s) | [1/10000] Batch 31 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.937, Rec. Loss: 0.23188825 | Total Loss: 0.23188825
09/26/24 15:02:42 (0m 02s) | [1/10000] Batch 32 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.945, Rec. Loss: 0.23193470 | Total Loss: 0.23193470
09/26/24 15:02:42 (0m 02s) | [1/10000] Batch 33 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.954, Rec. Loss: 0.23191905 | Total Loss: 0.23191905
09/26/24 15:02:42 (0m 02s) | [1/10000] Batch 34 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.932, Rec. Loss: 0.23202351 | Total Loss: 0.23202351
09/26/24 15:02:42 (0m 02s) | [1/10000] Batch 35 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.980, Rec. Loss: 0.23191972 | Total Loss: 0.23191972
09/26/24 15:02:43 (0m 02s) | [1/10000] Batch 36 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.999, Rec. Loss: 0.23190489 | Total Loss: 0.23190489
09/26/24 15:02:43 (0m 02s) | [1/10000] Batch 37 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.997, Rec. Loss: 0.23196431 | Total Loss: 0.23196431
09/26/24 15:02:43 (0m 02s) | [1/10000] Batch 38 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.980, Rec. Loss: 0.23203050 | Total Loss: 0.23203050
09/26/24 15:02:43 (0m 02s) | [1/10000] Batch 39 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.066, Rec. Loss: 0.23181376 | Total Loss: 0.23181376
09/26/24 15:02:43 (0m 02s) | [1/10000] Batch 40 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.024, Rec. Loss: 0.23198903 | Total Loss: 0.23198903
09/26/24 15:02:43 (0m 02s) | [1/10000] Batch 41 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.037, Rec. Loss: 0.23197527 | Total Loss: 0.23197527
09/26/24 15:02:43 (0m 03s) | [1/10000] Batch 42 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.056, Rec. Loss: 0.23199034 | Total Loss: 0.23199034
09/26/24 15:02:43 (0m 03s) | [1/10000] Batch 43 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.125, Rec. Loss: 0.23183048 | Total Loss: 0.23183048
09/26/24 15:02:43 (0m 03s) | [1/10000] Batch 44 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.101, Rec. Loss: 0.23189102 | Total Loss: 0.23189102
09/26/24 15:02:43 (0m 03s) | [1/10000] Batch 45 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.165, Rec. Loss: 0.23178108 | Total Loss: 0.23178108
09/26/24 15:02:43 (0m 03s) | [1/10000] Batch 46 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.139, Rec. Loss: 0.23191661 | Total Loss: 0.23191661
09/26/24 15:02:43 (0m 03s) | [1/10000] Batch 47 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.152, Rec. Loss: 0.23189318 | Total Loss: 0.23189318
09/26/24 15:02:43 (0m 03s) | [1/10000] Batch 48 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.175, Rec. Loss: 0.23186690 | Total Loss: 0.23186690
09/26/24 15:02:43 (0m 03s) | [1/10000] Batch 49 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.183, Rec. Loss: 0.23189901 | Total Loss: 0.23189901
09/26/24 15:02:43 (0m 03s) | [1/10000] Batch 50 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.148, Rec. Loss: 0.23199570 | Total Loss: 0.23199570
09/26/24 15:02:43 (0m 03s) | [1/10000] Batch 51 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.241, Rec. Loss: 0.23179850 | Total Loss: 0.23179850
09/26/24 15:02:43 (0m 03s) | [1/10000] Batch 52 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.273, Rec. Loss: 0.23176840 | Total Loss: 0.23176840
09/26/24 15:02:43 (0m 03s) | [1/10000] Batch 53 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.265, Rec. Loss: 0.23184867 | Total Loss: 0.23184867
09/26/24 15:02:43 (0m 03s) | [1/10000] Batch 54 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.324, Rec. Loss: 0.23175579 | Total Loss: 0.23175579
09/26/24 15:02:43 (0m 03s) | [1/10000] Batch 55 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.318, Rec. Loss: 0.23178858 | Total Loss: 0.23178858
09/26/24 15:02:43 (0m 03s) | [1/10000] Batch 56 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.358, Rec. Loss: 0.23175851 | Total Loss: 0.23175851
09/26/24 15:02:43 (0m 03s) | [1/10000] Batch 57 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.375, Rec. Loss: 0.23175909 | Total Loss: 0.23175909
09/26/24 15:02:43 (0m 03s) | [1/10000] Batch 58 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.388, Rec. Loss: 0.23175754 | Total Loss: 0.23175754
09/26/24 15:02:43 (0m 03s) | [1/10000] Batch 59 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.375, Rec. Loss: 0.23179954 | Total Loss: 0.23179954
09/26/24 15:02:43 (0m 03s) | [1/10000] Batch 60 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.436, Rec. Loss: 0.23172677 | Total Loss: 0.23172677
09/26/24 15:02:44 (0m 03s) | [1/10000] Batch 61 (0.007s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.449, Rec. Loss: 0.23174770 | Total Loss: 0.23174770
09/26/24 15:02:44 (0m 03s) | [1/10000] Batch 62 (0.007s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.485, Rec. Loss: 0.23172931 | Total Loss: 0.23172931
09/26/24 15:02:44 (0m 04s) | [1/10000] Batch 63 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.529, Rec. Loss: 0.23165657 | Total Loss: 0.23165657
09/26/24 15:02:44 (0m 04s) | [1/10000] Batch 64 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.394, Rec. Loss: 0.23189811 | Total Loss: 0.23189811
09/26/24 15:02:44 (0m 04s) | [1/10000] Batch 65 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.571, Rec. Loss: 0.23165601 | Total Loss: 0.23165601
09/26/24 15:02:44 (0m 04s) | [1/10000] Batch 66 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.488, Rec. Loss: 0.23181471 | Total Loss: 0.23181471
09/26/24 15:02:44 (0m 04s) | [1/10000] Batch 67 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.622, Rec. Loss: 0.23163395 | Total Loss: 0.23163395
09/26/24 15:02:44 (0m 04s) | [1/10000] Batch 68 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.591, Rec. Loss: 0.23171182 | Total Loss: 0.23171182
09/26/24 15:02:44 (0m 04s) | [1/10000] Batch 69 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.406, Rec. Loss: 0.23200713 | Total Loss: 0.23200713
09/26/24 15:02:44 (0m 04s) | [1/10000] Batch 70 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.632, Rec. Loss: 0.23171188 | Total Loss: 0.23171188
09/26/24 15:02:44 (0m 04s) | [1/10000] Batch 71 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.724, Rec. Loss: 0.23159000 | Total Loss: 0.23159000
09/26/24 15:02:44 (0m 04s) | [1/10000] Batch 72 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.732, Rec. Loss: 0.23161402 | Total Loss: 0.23161402
09/26/24 15:02:44 (0m 04s) | [1/10000] Batch 73 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.733, Rec. Loss: 0.23163480 | Total Loss: 0.23163480
09/26/24 15:02:44 (0m 04s) | [1/10000] Batch 74 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.654, Rec. Loss: 0.23178297 | Total Loss: 0.23178297
09/26/24 15:02:44 (0m 04s) | [1/10000] Batch 75 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.838, Rec. Loss: 0.23155846 | Total Loss: 0.23155846
09/26/24 15:02:44 (0m 04s) | [1/10000] Batch 76 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.870, Rec. Loss: 0.23152503 | Total Loss: 0.23152503
09/26/24 15:02:44 (0m 04s) | [1/10000] Batch 77 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.876, Rec. Loss: 0.23155443 | Total Loss: 0.23155443
09/26/24 15:02:44 (0m 04s) | [1/10000] Batch 78 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.684, Rec. Loss: 0.23182876 | Total Loss: 0.23182876
09/26/24 15:02:44 (0m 04s) | [1/10000] Batch 79 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.888, Rec. Loss: 0.23158944 | Total Loss: 0.23158944
09/26/24 15:02:44 (0m 04s) | [1/10000] Batch 80 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.896, Rec. Loss: 0.23160584 | Total Loss: 0.23160584
09/26/24 15:02:44 (0m 04s) | [1/10000] Batch 81 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.952, Rec. Loss: 0.23154867 | Total Loss: 0.23154867
09/26/24 15:02:44 (0m 04s) | [1/10000] Batch 82 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 13.044, Rec. Loss: 0.23147705 | Total Loss: 0.23147705
09/26/24 15:02:44 (0m 04s) | [1/10000] Batch 83 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 13.010, Rec. Loss: 0.23155189 | Total Loss: 0.23155189
09/26/24 15:02:45 (0m 04s) | [1/10000] Batch 84 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 13.054, Rec. Loss: 0.23150490 | Total Loss: 0.23150490
09/26/24 15:02:45 (0m 04s) | [1/10000] Batch 85 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 13.038, Rec. Loss: 0.23154676 | Total Loss: 0.23154676
09/26/24 15:02:45 (0m 04s) | [1/10000] Batch 86 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 13.088, Rec. Loss: 0.23152329 | Total Loss: 0.23152329
09/26/24 15:02:45 (0m 04s) | [1/10000] Batch 87 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 13.083, Rec. Loss: 0.23156554 | Total Loss: 0.23156554
09/26/24 15:02:45 (0m 04s) | [1/10000] Batch 88 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.978, Rec. Loss: 0.23169383 | Total Loss: 0.23169383
09/26/24 15:02:45 (0m 05s) | [1/10000] Batch 89 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 13.211, Rec. Loss: 0.23146397 | Total Loss: 0.23146397
09/26/24 15:02:45 (0m 05s) | [1/10000] Batch 90 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 13.142, Rec. Loss: 0.23156711 | Total Loss: 0.23156711
09/26/24 15:02:45 (0m 05s) | [1/10000] Batch 91 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 13.181, Rec. Loss: 0.23154002 | Total Loss: 0.23154002
09/26/24 15:02:45 (0m 05s) | [1/10000] Batch 92 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 13.208, Rec. Loss: 0.23153356 | Total Loss: 0.23153356
09/26/24 15:02:45 (0m 05s) | [1/10000] Batch 93 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 13.164, Rec. Loss: 0.23159750 | Total Loss: 0.23159750
09/26/24 15:02:45 (0m 05s) | [1/10000] Batch 94 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 13.384, Rec. Loss: 0.23141323 | Total Loss: 0.23141323
09/26/24 15:02:45 (0m 05s) | [1/10000] Batch 95 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 13.251, Rec. Loss: 0.23155671 | Total Loss: 0.23155671
09/26/24 15:02:45 (0m 05s) | [1/10000] Batch 96 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 13.399, Rec. Loss: 0.23143336 | Total Loss: 0.23143336
09/26/24 15:02:45 (0m 05s) | [1/10000] Batch 97 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 13.237, Rec. Loss: 0.23160116 | Total Loss: 0.23160116
09/26/24 15:02:45 (0m 05s) | [1/10000] Batch 98 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 13.349, Rec. Loss: 0.23152474 | Total Loss: 0.23152474
09/26/24 15:02:45 (0m 05s) | [1/10000] Batch 99 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 13.574, Rec. Loss: 0.23134312 | Total Loss: 0.23134312
09/26/24 15:02:45 (0m 05s) | [1/10000] Batch 100 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 13.552, Rec. Loss: 0.23137745 | Total Loss: 0.23137745
09/26/24 15:02:45 (0m 05s) | [1/10000] Batch 101 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 13.478, Rec. Loss: 0.23146534 | Total Loss: 0.23146534
09/26/24 15:02:45 (0m 05s) | [1/10000] Batch 102 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 13.510, Rec. Loss: 0.23146653 | Total Loss: 0.23146653
09/26/24 15:02:45 (0m 05s) | [1/10000] Batch 103 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 13.569, Rec. Loss: 0.23143266 | Total Loss: 0.23143266
09/26/24 15:02:45 (0m 05s) | [1/10000] Batch 104 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 13.741, Rec. Loss: 0.23130386 | Total Loss: 0.23130386
09/26/24 15:02:45 (0m 05s) | [1/10000] Batch 105 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 13.858, Rec. Loss: 0.23124185 | Total Loss: 0.23124185
09/26/24 15:02:45 (0m 05s) | [1/10000] Batch 106 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 13.750, Rec. Loss: 0.23133244 | Total Loss: 0.23133244
09/26/24 15:02:45 (0m 05s) | [1/10000] Batch 107 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 13.752, Rec. Loss: 0.23136131 | Total Loss: 0.23136131
09/26/24 15:02:45 (0m 05s) | [1/10000] Batch 108 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 13.835, Rec. Loss: 0.23132548 | Total Loss: 0.23132548
09/26/24 15:02:45 (0m 05s) | [1/10000] Batch 109 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 13.949, Rec. Loss: 0.23124512 | Total Loss: 0.23124512
09/26/24 15:02:46 (0m 05s) | [1/10000] Batch 110 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 13.732, Rec. Loss: 0.23143455 | Total Loss: 0.23143455
09/26/24 15:02:46 (0m 05s) | [1/10000] Batch 111 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 13.911, Rec. Loss: 0.23132992 | Total Loss: 0.23132992
09/26/24 15:02:46 (0m 05s) | [1/10000] Batch 112 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 13.778, Rec. Loss: 0.23142083 | Total Loss: 0.23142083
09/26/24 15:02:46 (0m 05s) | [1/10000] Batch 113 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 13.890, Rec. Loss: 0.23136403 | Total Loss: 0.23136403
09/26/24 15:02:46 (0m 05s) | [1/10000] Batch 114 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 13.832, Rec. Loss: 0.23143430 | Total Loss: 0.23143430
09/26/24 15:02:46 (0m 06s) | [1/10000] Batch 115 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.009, Rec. Loss: 0.23131612 | Total Loss: 0.23131612
09/26/24 15:02:46 (0m 06s) | [1/10000] Batch 116 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.073, Rec. Loss: 0.23131721 | Total Loss: 0.23131721
09/26/24 15:02:46 (0m 06s) | [1/10000] Batch 117 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.058, Rec. Loss: 0.23133107 | Total Loss: 0.23133107
09/26/24 15:02:46 (0m 06s) | [1/10000] Batch 118 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.010, Rec. Loss: 0.23137531 | Total Loss: 0.23137531
09/26/24 15:02:46 (0m 06s) | [1/10000] Batch 119 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.300, Rec. Loss: 0.23120302 | Total Loss: 0.23120302
09/26/24 15:02:46 (0m 06s) | [1/10000] Batch 120 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.540, Rec. Loss: 0.23107846 | Total Loss: 0.23107846
09/26/24 15:02:46 (0m 06s) | [1/10000] Batch 121 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.272, Rec. Loss: 0.23125553 | Total Loss: 0.23125553
09/26/24 15:02:46 (0m 06s) | [1/10000] Batch 122 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.477, Rec. Loss: 0.23114873 | Total Loss: 0.23114873
09/26/24 15:02:46 (0m 06s) | [1/10000] Batch 123 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.334, Rec. Loss: 0.23125175 | Total Loss: 0.23125175
09/26/24 15:02:46 (0m 06s) | [1/10000] Batch 124 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.506, Rec. Loss: 0.23117875 | Total Loss: 0.23117875
09/26/24 15:02:46 (0m 06s) | [1/10000] Batch 125 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.428, Rec. Loss: 0.23122619 | Total Loss: 0.23122619
09/26/24 15:02:46 (0m 06s) | [1/10000] Batch 126 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.233, Rec. Loss: 0.23136769 | Total Loss: 0.23136769
09/26/24 15:02:46 (0m 06s) | [1/10000] Batch 127 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.604, Rec. Loss: 0.23116261 | Total Loss: 0.23116261
09/26/24 15:02:46 (0m 06s) | [1/10000] Batch 128 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.728, Rec. Loss: 0.23110944 | Total Loss: 0.23110944
09/26/24 15:02:46 (0m 06s) | [1/10000] Batch 129 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.722, Rec. Loss: 0.23114048 | Total Loss: 0.23114048
09/26/24 15:02:46 (0m 06s) | [1/10000] Batch 130 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.581, Rec. Loss: 0.23123081 | Total Loss: 0.23123081
09/26/24 15:02:46 (0m 06s) | [1/10000] Batch 131 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.557, Rec. Loss: 0.23126002 | Total Loss: 0.23126002
09/26/24 15:02:46 (0m 06s) | [1/10000] Batch 132 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.902, Rec. Loss: 0.23109464 | Total Loss: 0.23109464
09/26/24 15:02:46 (0m 06s) | [1/10000] Batch 133 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.980, Rec. Loss: 0.23106031 | Total Loss: 0.23106031
09/26/24 15:02:46 (0m 06s) | [1/10000] Batch 134 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.726, Rec. Loss: 0.23121771 | Total Loss: 0.23121771
09/26/24 15:02:46 (0m 06s) | [1/10000] Batch 135 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 14.872, Rec. Loss: 0.23114437 | Total Loss: 0.23114437
