08/08/24 16:52:12 Training initiated with the following parameters:
Model Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 16), ('leak', 0.99), ('drop', 0.01), ('stochastic', False))
Encoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 16), ('leak', 0.99), ('drop', 0.01))
Decoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 16), ('leak', 0.99), ('drop', 0.01))

08/08/24 16:52:13 (0m 00s) | [1/15] Batch 0 (0.668s) | LR: 0.001 | KLW: 0, Rec. Loss: 52782.926 | Loss: 52782.93 | Abs. Loss: 52782.93
08/08/24 16:52:15 (0m 02s) | [1/15] Batch 68 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 19790.211 | Loss: 19790.21 | Abs. Loss: 1763387.10
08/08/24 16:52:15 (0m 02s) | [1/15] Batch 69 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 19644.092 | Loss: 19644.09 | Abs. Loss: 1783031.20
08/08/24 16:52:15 (0m 02s) | [1/15] Batch 70 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 18931.160 | Loss: 18931.16 | Abs. Loss: 1801962.36
08/08/24 16:52:15 (0m 02s) | [1/15] Batch 71 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 19833.895 | Loss: 19833.89 | Abs. Loss: 1821796.25
08/08/24 16:52:15 (0m 02s) | [1/15] Batch 72 (0.004s) | LR: 0.001 | KLW: 0, Rec. Loss: 18882.523 | Loss: 18882.52 | Abs. Loss: 1840678.77
08/08/24 16:52:15 (0m 02s) | [1/15] Batch 73 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 18338.396 | Loss: 18338.40 | Abs. Loss: 1859017.17
08/08/24 16:52:15 (0m 02s) | [1/15] Batch 74 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 20015.594 | Loss: 20015.59 | Abs. Loss: 1879032.76
08/08/24 16:52:15 (0m 02s) | [1/15] Batch 75 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 18670.336 | Loss: 18670.34 | Abs. Loss: 1897703.10
08/08/24 16:52:15 (0m 02s) | [1/15] Batch 76 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 19019.574 | Loss: 19019.57 | Abs. Loss: 1916722.67
08/08/24 16:52:15 (0m 02s) | [1/15] Batch 77 (0.004s) | LR: 0.001 | KLW: 0, Rec. Loss: 18658.666 | Loss: 18658.67 | Abs. Loss: 1935381.34
08/08/24 16:52:15 (0m 02s) | [1/15] Batch 78 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 18873.703 | Loss: 18873.70 | Abs. Loss: 1954255.04
08/08/24 16:52:15 (0m 02s) | [1/15] Batch 79 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 18804.668 | Loss: 18804.67 | Abs. Loss: 1973059.71
08/08/24 16:52:15 (0m 02s) | [1/15] Batch 80 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 19160.531 | Loss: 19160.53 | Abs. Loss: 1992220.24
08/08/24 16:52:15 (0m 02s) | [1/15] Batch 81 (0.004s) | LR: 0.001 | KLW: 0, Rec. Loss: 18843.543 | Loss: 18843.54 | Abs. Loss: 2011063.79
08/08/24 16:52:15 (0m 02s) | [1/15] Batch 82 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 18729.145 | Loss: 18729.14 | Abs. Loss: 2029792.93
08/08/24 16:52:15 (0m 02s) | [1/15] Batch 83 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 18832.295 | Loss: 18832.29 | Abs. Loss: 2048625.22
08/08/24 16:52:15 (0m 02s) | [1/15] Batch 84 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 19268.012 | Loss: 19268.01 | Abs. Loss: 2067893.24
08/08/24 16:52:15 (0m 02s) | [1/15] Batch 85 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 18812.523 | Loss: 18812.52 | Abs. Loss: 2086705.76
08/08/24 16:52:15 (0m 02s) | [1/15] Batch 86 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 18659.984 | Loss: 18659.98 | Abs. Loss: 2105365.74
08/08/24 16:52:15 (0m 02s) | [1/15] Batch 87 (0.004s) | LR: 0.001 | KLW: 0, Rec. Loss: 19392.676 | Loss: 19392.68 | Abs. Loss: 2124758.42
08/08/24 16:52:15 (0m 02s) | [1/15] Batch 88 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 18218.416 | Loss: 18218.42 | Abs. Loss: 2142976.84
08/08/24 16:52:15 (0m 02s) | [1/15] Batch 89 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 18780.754 | Loss: 18780.75 | Abs. Loss: 2161757.59
08/08/24 16:52:15 (0m 02s) | [1/15] Batch 90 (0.004s) | LR: 0.001 | KLW: 0, Rec. Loss: 18016.955 | Loss: 18016.96 | Abs. Loss: 2179774.54
08/08/24 16:52:15 (0m 02s) | [1/15] Batch 91 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 18679.297 | Loss: 18679.30 | Abs. Loss: 2198453.84
08/08/24 16:52:15 (0m 02s) | [1/15] Batch 92 (0.004s) | LR: 0.001 | KLW: 0, Rec. Loss: 19952.496 | Loss: 19952.50 | Abs. Loss: 2218406.34
08/08/24 16:52:15 (0m 02s) | [1/15] Batch 93 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 18798.160 | Loss: 18798.16 | Abs. Loss: 2237204.50
08/08/24 16:52:15 (0m 02s) | [1/15] Batch 94 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 18888.242 | Loss: 18888.24 | Abs. Loss: 2256092.74
08/08/24 16:52:15 (0m 02s) | [1/15] Batch 95 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 18273.230 | Loss: 18273.23 | Abs. Loss: 2274365.97
08/08/24 16:52:15 (0m 02s) | [1/15] Batch 96 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 18130.596 | Loss: 18130.60 | Abs. Loss: 2292496.57
08/08/24 16:52:15 (0m 02s) | [1/15] Batch 97 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 18876.498 | Loss: 18876.50 | Abs. Loss: 2311373.06
08/08/24 16:52:15 (0m 02s) | [1/15] Batch 98 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 18664.945 | Loss: 18664.95 | Abs. Loss: 2330038.01
08/08/24 16:52:15 (0m 03s) | [1/15] Batch 99 (0.004s) | LR: 0.001 | KLW: 0, Rec. Loss: 18579.023 | Loss: 18579.02 | Abs. Loss: 2348617.03
08/08/24 16:52:15 (0m 03s) | [1/15] Batch 100 (0.004s) | LR: 0.001 | KLW: 0, Rec. Loss: 18735.215 | Loss: 18735.21 | Abs. Loss: 2367352.25
08/08/24 16:52:15 (0m 03s) | [1/15] Batch 101 (0.004s) | LR: 0.001 | KLW: 0, Rec. Loss: 18932.582 | Loss: 18932.58 | Abs. Loss: 2386284.83
08/08/24 16:52:15 (0m 03s) | [1/15] Batch 102 (0.004s) | LR: 0.001 | KLW: 0, Rec. Loss: 17868.852 | Loss: 17868.85 | Abs. Loss: 2404153.68
08/08/24 16:52:15 (0m 03s) | [1/15] Batch 103 (0.004s) | LR: 0.001 | KLW: 0, Rec. Loss: 18551.902 | Loss: 18551.90 | Abs. Loss: 2422705.58
08/08/24 16:52:15 (0m 03s) | [1/15] Batch 104 (0.004s) | LR: 0.001 | KLW: 0, Rec. Loss: 18536.812 | Loss: 18536.81 | Abs. Loss: 2441242.40
08/08/24 16:52:15 (0m 03s) | [1/15] Batch 105 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 18919.264 | Loss: 18919.26 | Abs. Loss: 2460161.66
08/08/24 16:52:15 (0m 03s) | [1/15] Batch 106 (0.004s) | LR: 0.001 | KLW: 0, Rec. Loss: 18539.832 | Loss: 18539.83 | Abs. Loss: 2478701.49
08/08/24 16:52:15 (0m 03s) | [1/15] Batch 107 (0.004s) | LR: 0.001 | KLW: 0, Rec. Loss: 19221.016 | Loss: 19221.02 | Abs. Loss: 2497922.51
08/08/24 16:52:15 (0m 03s) | [1/15] Batch 108 (0.004s) | LR: 0.001 | KLW: 0, Rec. Loss: 18877.129 | Loss: 18877.13 | Abs. Loss: 2516799.64
08/08/24 16:52:15 (0m 03s) | [1/15] Batch 109 (0.004s) | LR: 0.001 | KLW: 0, Rec. Loss: 18609.148 | Loss: 18609.15 | Abs. Loss: 2535408.79
08/08/24 16:52:15 (0m 03s) | [1/15] Batch 110 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 18399.156 | Loss: 18399.16 | Abs. Loss: 2553807.94
08/08/24 16:52:15 (0m 03s) | [1/15] Batch 111 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 18818.902 | Loss: 18818.90 | Abs. Loss: 2572626.84
08/08/24 16:52:15 (0m 03s) | [1/15] Batch 112 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 18520.076 | Loss: 18520.08 | Abs. Loss: 2591146.92
08/08/24 16:52:15 (0m 03s) | [1/15] Batch 113 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 18367.793 | Loss: 18367.79 | Abs. Loss: 2609514.71
08/08/24 16:52:15 (0m 03s) | [1/15] Batch 114 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 18072.695 | Loss: 18072.70 | Abs. Loss: 2627587.41
08/08/24 16:52:15 (0m 03s) | [1/15] Batch 115 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 18616.074 | Loss: 18616.07 | Abs. Loss: 2646203.48
08/08/24 16:52:15 (0m 03s) | [1/15] Batch 116 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 18065.035 | Loss: 18065.04 | Abs. Loss: 2664268.52
08/08/24 16:52:15 (0m 03s) | [1/15] Batch 117 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 18654.309 | Loss: 18654.31 | Abs. Loss: 2682922.83
08/08/24 16:52:15 (0m 03s) | [1/15] Batch 118 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 18057.996 | Loss: 18058.00 | Abs. Loss: 2700980.82
08/08/24 16:52:15 (0m 03s) | [1/15] Batch 119 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 18427.641 | Loss: 18427.64 | Abs. Loss: 2719408.46
08/08/24 16:52:15 (0m 03s) | [1/15] Batch 120 (0.004s) | LR: 0.001 | KLW: 0, Rec. Loss: 18097.523 | Loss: 18097.52 | Abs. Loss: 2737505.99
08/08/24 16:52:15 (0m 03s) | [1/15] Batch 121 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 19216.596 | Loss: 19216.60 | Abs. Loss: 2756722.58
08/08/24 16:52:15 (0m 03s) | [1/15] Batch 122 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 18814.645 | Loss: 18814.64 | Abs. Loss: 2775537.23
08/08/24 16:52:15 (0m 03s) | [1/15] Batch 123 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 17552.799 | Loss: 17552.80 | Abs. Loss: 2793090.03
08/08/24 16:52:15 (0m 03s) | [1/15] Batch 124 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 17939.461 | Loss: 17939.46 | Abs. Loss: 2811029.49
08/08/24 16:52:16 (0m 03s) | [1/15] Batch 125 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 18430.590 | Loss: 18430.59 | Abs. Loss: 2829460.08
08/08/24 16:52:16 (0m 03s) | [1/15] Batch 126 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 18503.791 | Loss: 18503.79 | Abs. Loss: 2847963.87
08/08/24 16:52:16 (0m 03s) | [1/15] Batch 127 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 17234.711 | Loss: 17234.71 | Abs. Loss: 2865198.58
08/08/24 16:52:16 (0m 03s) | [1/15] Batch 128 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 17617.461 | Loss: 17617.46 | Abs. Loss: 2882816.04
08/08/24 16:52:16 (0m 03s) | [1/15] Batch 129 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 18219.621 | Loss: 18219.62 | Abs. Loss: 2901035.66
08/08/24 16:52:16 (0m 03s) | [1/15] Batch 130 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 18142.246 | Loss: 18142.25 | Abs. Loss: 2919177.91
08/08/24 16:52:16 (0m 03s) | [1/15] Batch 131 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 17543.301 | Loss: 17543.30 | Abs. Loss: 2936721.21
08/08/24 16:52:16 (0m 03s) | [1/15] Batch 132 (0.004s) | LR: 0.001 | KLW: 0, Rec. Loss: 17416.666 | Loss: 17416.67 | Abs. Loss: 2954137.87
08/08/24 16:52:16 (0m 03s) | [1/15] Batch 133 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 17083.537 | Loss: 17083.54 | Abs. Loss: 2971221.41
08/08/24 16:52:16 (0m 03s) | [1/15] Batch 134 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 16931.881 | Loss: 16931.88 | Abs. Loss: 2988153.29
08/08/24 16:52:16 (0m 03s) | [1/15] Batch 135 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 18711.617 | Loss: 18711.62 | Abs. Loss: 3006864.91
08/08/24 16:52:16 (0m 03s) | [1/15] Batch 136 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 17576.512 | Loss: 17576.51 | Abs. Loss: 3024441.42
08/08/24 16:52:16 (0m 03s) | [1/15] Batch 137 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 17672.055 | Loss: 17672.05 | Abs. Loss: 3042113.47
08/08/24 16:52:16 (0m 03s) | [1/15] Batch 138 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 17558.221 | Loss: 17558.22 | Abs. Loss: 3059671.70
08/08/24 16:52:16 (0m 03s) | [1/15] Batch 139 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 17183.914 | Loss: 17183.91 | Abs. Loss: 3076855.61
