07/24/24 12:04:38 Training initiated with the following parameters:
Model Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 16), ('leak', 0.99), ('drop', 0.01), ('stochastic', False))
Encoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 16), ('leak', 0.99), ('drop', 0.01))
Decoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 16), ('leak', 0.99), ('drop', 0.01))

07/24/24 12:04:39 (0m 00s) | [1/15] Batch 0 (0.683s) | LR: 0.001 | KLD: 6.990, KLW: 0.1, Rec. Loss: 56284.473 | Loss: 56285.17 | Abs. Loss: 56285.17
07/24/24 12:04:39 (0m 01s) | [1/15] Batch 11 (0.005s) | LR: 0.001 | KLD: 6.335, KLW: 0.1, Rec. Loss: 31534.035 | Loss: 31534.67 | Abs. Loss: 467433.91
07/24/24 12:04:39 (0m 01s) | [1/15] Batch 12 (0.005s) | LR: 0.001 | KLD: 5.945, KLW: 0.1, Rec. Loss: 30266.035 | Loss: 30266.63 | Abs. Loss: 497700.54
07/24/24 12:04:39 (0m 01s) | [1/15] Batch 13 (0.005s) | LR: 0.001 | KLD: 5.851, KLW: 0.1, Rec. Loss: 30257.199 | Loss: 30257.79 | Abs. Loss: 527958.32
07/24/24 12:04:39 (0m 01s) | [1/15] Batch 14 (0.005s) | LR: 0.001 | KLD: 7.881, KLW: 0.1, Rec. Loss: 28076.193 | Loss: 28076.98 | Abs. Loss: 556035.30
07/24/24 12:04:39 (0m 01s) | [1/15] Batch 15 (0.004s) | LR: 0.001 | KLD: 12.845, KLW: 0.1, Rec. Loss: 29453.283 | Loss: 29454.57 | Abs. Loss: 585489.87
07/24/24 12:04:40 (0m 01s) | [1/15] Batch 16 (0.005s) | LR: 0.001 | KLD: 18.878, KLW: 0.1, Rec. Loss: 29344.906 | Loss: 29346.79 | Abs. Loss: 614836.67
07/24/24 12:04:40 (0m 01s) | [1/15] Batch 17 (0.006s) | LR: 0.001 | KLD: 21.685, KLW: 0.1, Rec. Loss: 28069.861 | Loss: 28072.03 | Abs. Loss: 642908.70
07/24/24 12:04:40 (0m 01s) | [1/15] Batch 18 (0.006s) | LR: 0.001 | KLD: 24.864, KLW: 0.1, Rec. Loss: 26960.900 | Loss: 26963.39 | Abs. Loss: 669872.08
07/24/24 12:04:40 (0m 01s) | [1/15] Batch 19 (0.005s) | LR: 0.001 | KLD: 31.095, KLW: 0.1, Rec. Loss: 26441.010 | Loss: 26444.12 | Abs. Loss: 696316.20
07/24/24 12:04:40 (0m 01s) | [1/15] Batch 20 (0.005s) | LR: 0.001 | KLD: 60.397, KLW: 0.1, Rec. Loss: 25707.770 | Loss: 25713.81 | Abs. Loss: 722030.01
07/24/24 12:04:40 (0m 01s) | [1/15] Batch 21 (0.006s) | LR: 0.001 | KLD: 144.343, KLW: 0.1, Rec. Loss: 27106.701 | Loss: 27121.13 | Abs. Loss: 749151.15
07/24/24 12:04:40 (0m 01s) | [1/15] Batch 22 (0.005s) | LR: 0.001 | KLD: 54.060, KLW: 0.1, Rec. Loss: 24719.105 | Loss: 24724.51 | Abs. Loss: 773875.66
07/24/24 12:04:40 (0m 01s) | [1/15] Batch 23 (0.006s) | LR: 0.001 | KLD: 43.809, KLW: 0.1, Rec. Loss: 26223.572 | Loss: 26227.95 | Abs. Loss: 800103.61
07/24/24 12:04:40 (0m 01s) | [1/15] Batch 24 (0.006s) | LR: 0.001 | KLD: 47.306, KLW: 0.1, Rec. Loss: 23698.100 | Loss: 23702.83 | Abs. Loss: 823806.44
07/24/24 12:04:40 (0m 01s) | [1/15] Batch 25 (0.004s) | LR: 0.001 | KLD: 68.889, KLW: 0.1, Rec. Loss: 21493.496 | Loss: 21500.38 | Abs. Loss: 845306.83
07/24/24 12:04:40 (0m 01s) | [1/15] Batch 26 (0.006s) | LR: 0.001 | KLD: 86.281, KLW: 0.1, Rec. Loss: 23418.684 | Loss: 23427.31 | Abs. Loss: 868734.14
07/24/24 12:04:40 (0m 01s) | [1/15] Batch 27 (0.006s) | LR: 0.001 | KLD: 66.712, KLW: 0.1, Rec. Loss: 22237.641 | Loss: 22244.31 | Abs. Loss: 890978.45
07/24/24 12:04:40 (0m 01s) | [1/15] Batch 28 (0.005s) | LR: 0.001 | KLD: 35.362, KLW: 0.1, Rec. Loss: 21725.957 | Loss: 21729.49 | Abs. Loss: 912707.95
07/24/24 12:04:40 (0m 01s) | [1/15] Batch 29 (0.006s) | LR: 0.001 | KLD: 22.066, KLW: 0.1, Rec. Loss: 22682.252 | Loss: 22684.46 | Abs. Loss: 935392.40
07/24/24 12:04:40 (0m 01s) | [1/15] Batch 30 (0.004s) | LR: 0.001 | KLD: 16.616, KLW: 0.1, Rec. Loss: 22722.082 | Loss: 22723.74 | Abs. Loss: 958116.15
07/24/24 12:04:40 (0m 01s) | [1/15] Batch 31 (0.005s) | LR: 0.001 | KLD: 15.162, KLW: 0.1, Rec. Loss: 21499.062 | Loss: 21500.58 | Abs. Loss: 979616.73
07/24/24 12:04:40 (0m 01s) | [1/15] Batch 32 (0.006s) | LR: 0.001 | KLD: 14.883, KLW: 0.1, Rec. Loss: 21222.520 | Loss: 21224.01 | Abs. Loss: 1000840.73
07/24/24 12:04:40 (0m 01s) | [1/15] Batch 33 (0.006s) | LR: 0.001 | KLD: 17.093, KLW: 0.1, Rec. Loss: 21411.461 | Loss: 21413.17 | Abs. Loss: 1022253.90
07/24/24 12:04:40 (0m 01s) | [1/15] Batch 34 (0.004s) | LR: 0.001 | KLD: 16.581, KLW: 0.1, Rec. Loss: 21374.486 | Loss: 21376.14 | Abs. Loss: 1043630.05
07/24/24 12:04:40 (0m 01s) | [1/15] Batch 35 (0.006s) | LR: 0.001 | KLD: 15.783, KLW: 0.1, Rec. Loss: 21090.121 | Loss: 21091.70 | Abs. Loss: 1064721.75
07/24/24 12:04:40 (0m 01s) | [1/15] Batch 36 (0.006s) | LR: 0.001 | KLD: 17.400, KLW: 0.1, Rec. Loss: 21655.295 | Loss: 21657.04 | Abs. Loss: 1086378.78
07/24/24 12:04:40 (0m 01s) | [1/15] Batch 37 (0.004s) | LR: 0.001 | KLD: 15.461, KLW: 0.1, Rec. Loss: 21382.494 | Loss: 21384.04 | Abs. Loss: 1107762.82
07/24/24 12:04:40 (0m 02s) | [1/15] Batch 38 (0.006s) | LR: 0.001 | KLD: 15.293, KLW: 0.1, Rec. Loss: 20172.947 | Loss: 20174.48 | Abs. Loss: 1127937.30
07/24/24 12:04:40 (0m 02s) | [1/15] Batch 39 (0.006s) | LR: 0.001 | KLD: 18.065, KLW: 0.1, Rec. Loss: 21881.018 | Loss: 21882.82 | Abs. Loss: 1149820.12
07/24/24 12:04:40 (0m 02s) | [1/15] Batch 40 (0.004s) | LR: 0.001 | KLD: 22.185, KLW: 0.1, Rec. Loss: 21050.682 | Loss: 21052.90 | Abs. Loss: 1170873.03
07/24/24 12:04:40 (0m 02s) | [1/15] Batch 41 (0.004s) | LR: 0.001 | KLD: 33.847, KLW: 0.1, Rec. Loss: 21208.004 | Loss: 21211.39 | Abs. Loss: 1192084.41
07/24/24 12:04:40 (0m 02s) | [1/15] Batch 42 (0.006s) | LR: 0.001 | KLD: 31.431, KLW: 0.1, Rec. Loss: 20938.383 | Loss: 20941.53 | Abs. Loss: 1213025.94
07/24/24 12:04:40 (0m 02s) | [1/15] Batch 43 (0.006s) | LR: 0.001 | KLD: 33.945, KLW: 0.1, Rec. Loss: 21129.531 | Loss: 21132.93 | Abs. Loss: 1234158.87
07/24/24 12:04:40 (0m 02s) | [1/15] Batch 44 (0.006s) | LR: 0.001 | KLD: 29.784, KLW: 0.1, Rec. Loss: 20871.646 | Loss: 20874.62 | Abs. Loss: 1255033.49
07/24/24 12:04:40 (0m 02s) | [1/15] Batch 45 (0.006s) | LR: 0.001 | KLD: 23.232, KLW: 0.1, Rec. Loss: 20277.039 | Loss: 20279.36 | Abs. Loss: 1275312.85
07/24/24 12:04:40 (0m 02s) | [1/15] Batch 46 (0.005s) | LR: 0.001 | KLD: 25.309, KLW: 0.1, Rec. Loss: 20851.705 | Loss: 20854.24 | Abs. Loss: 1296167.09
07/24/24 12:04:40 (0m 02s) | [1/15] Batch 47 (0.005s) | LR: 0.001 | KLD: 27.255, KLW: 0.1, Rec. Loss: 20181.906 | Loss: 20184.63 | Abs. Loss: 1316351.72
07/24/24 12:04:40 (0m 02s) | [1/15] Batch 48 (0.006s) | LR: 0.001 | KLD: 36.587, KLW: 0.1, Rec. Loss: 20447.217 | Loss: 20450.88 | Abs. Loss: 1336802.59
07/24/24 12:04:40 (0m 02s) | [1/15] Batch 49 (0.004s) | LR: 0.001 | KLD: 29.144, KLW: 0.1, Rec. Loss: 20248.922 | Loss: 20251.84 | Abs. Loss: 1357054.43
07/24/24 12:04:40 (0m 02s) | [1/15] Batch 50 (0.006s) | LR: 0.001 | KLD: 23.752, KLW: 0.1, Rec. Loss: 19182.914 | Loss: 19185.29 | Abs. Loss: 1376239.72
07/24/24 12:04:40 (0m 02s) | [1/15] Batch 51 (0.006s) | LR: 0.001 | KLD: 22.799, KLW: 0.1, Rec. Loss: 19820.375 | Loss: 19822.65 | Abs. Loss: 1396062.37
07/24/24 12:04:40 (0m 02s) | [1/15] Batch 52 (0.004s) | LR: 0.001 | KLD: 22.276, KLW: 0.1, Rec. Loss: 19390.277 | Loss: 19392.51 | Abs. Loss: 1415454.88
07/24/24 12:04:40 (0m 02s) | [1/15] Batch 53 (0.006s) | LR: 0.001 | KLD: 23.250, KLW: 0.1, Rec. Loss: 20243.568 | Loss: 20245.89 | Abs. Loss: 1435700.77
07/24/24 12:04:40 (0m 02s) | [1/15] Batch 54 (0.006s) | LR: 0.001 | KLD: 27.058, KLW: 0.1, Rec. Loss: 20536.023 | Loss: 20538.73 | Abs. Loss: 1456239.50
07/24/24 12:04:40 (0m 02s) | [1/15] Batch 55 (0.005s) | LR: 0.001 | KLD: 27.360, KLW: 0.1, Rec. Loss: 20558.699 | Loss: 20561.44 | Abs. Loss: 1476800.94
07/24/24 12:04:40 (0m 02s) | [1/15] Batch 56 (0.006s) | LR: 0.001 | KLD: 36.714, KLW: 0.1, Rec. Loss: 20578.957 | Loss: 20582.63 | Abs. Loss: 1497383.56
07/24/24 12:04:40 (0m 02s) | [1/15] Batch 57 (0.004s) | LR: 0.001 | KLD: 40.329, KLW: 0.1, Rec. Loss: 19836.594 | Loss: 19840.63 | Abs. Loss: 1517224.19
07/24/24 12:04:40 (0m 02s) | [1/15] Batch 58 (0.006s) | LR: 0.001 | KLD: 46.045, KLW: 0.1, Rec. Loss: 18973.402 | Loss: 18978.01 | Abs. Loss: 1536202.20
07/24/24 12:04:40 (0m 02s) | [1/15] Batch 59 (0.007s) | LR: 0.001 | KLD: 43.847, KLW: 0.1, Rec. Loss: 19344.592 | Loss: 19348.98 | Abs. Loss: 1555551.17
07/24/24 12:04:40 (0m 02s) | [1/15] Batch 60 (0.004s) | LR: 0.001 | KLD: 54.199, KLW: 0.1, Rec. Loss: 19273.635 | Loss: 19279.05 | Abs. Loss: 1574830.23
07/24/24 12:04:40 (0m 02s) | [1/15] Batch 61 (0.006s) | LR: 0.001 | KLD: 57.691, KLW: 0.1, Rec. Loss: 19075.281 | Loss: 19081.05 | Abs. Loss: 1593911.28
07/24/24 12:04:40 (0m 02s) | [1/15] Batch 62 (0.004s) | LR: 0.001 | KLD: 60.583, KLW: 0.1, Rec. Loss: 19015.076 | Loss: 19021.13 | Abs. Loss: 1612932.41
07/24/24 12:04:40 (0m 02s) | [1/15] Batch 63 (0.006s) | LR: 0.001 | KLD: 57.268, KLW: 0.1, Rec. Loss: 20266.369 | Loss: 20272.10 | Abs. Loss: 1633204.51
07/24/24 12:04:40 (0m 02s) | [1/15] Batch 64 (0.005s) | LR: 0.001 | KLD: 65.707, KLW: 0.1, Rec. Loss: 19095.467 | Loss: 19102.04 | Abs. Loss: 1652306.55
07/24/24 12:04:40 (0m 02s) | [1/15] Batch 65 (0.005s) | LR: 0.001 | KLD: 64.093, KLW: 0.1, Rec. Loss: 19251.037 | Loss: 19257.45 | Abs. Loss: 1671563.99
07/24/24 12:04:40 (0m 02s) | [1/15] Batch 66 (0.006s) | LR: 0.001 | KLD: 60.177, KLW: 0.1, Rec. Loss: 19281.176 | Loss: 19287.19 | Abs. Loss: 1690851.19
07/24/24 12:04:40 (0m 02s) | [1/15] Batch 67 (0.005s) | LR: 0.001 | KLD: 63.790, KLW: 0.1, Rec. Loss: 18962.104 | Loss: 18968.48 | Abs. Loss: 1709819.67
07/24/24 12:04:40 (0m 02s) | [1/15] Batch 68 (0.004s) | LR: 0.001 | KLD: 70.834, KLW: 0.1, Rec. Loss: 19394.922 | Loss: 19402.01 | Abs. Loss: 1729221.68
07/24/24 12:04:40 (0m 02s) | [1/15] Batch 69 (0.006s) | LR: 0.001 | KLD: 61.868, KLW: 0.1, Rec. Loss: 19646.215 | Loss: 19652.40 | Abs. Loss: 1748874.08
07/24/24 12:04:40 (0m 02s) | [1/15] Batch 70 (0.004s) | LR: 0.001 | KLD: 65.783, KLW: 0.1, Rec. Loss: 19403.455 | Loss: 19410.03 | Abs. Loss: 1768284.11
07/24/24 12:04:40 (0m 02s) | [1/15] Batch 71 (0.005s) | LR: 0.001 | KLD: 59.922, KLW: 0.1, Rec. Loss: 18279.264 | Loss: 18285.26 | Abs. Loss: 1786569.37
07/24/24 12:04:40 (0m 02s) | [1/15] Batch 72 (0.006s) | LR: 0.001 | KLD: 69.954, KLW: 0.1, Rec. Loss: 18087.385 | Loss: 18094.38 | Abs. Loss: 1804663.75
07/24/24 12:04:40 (0m 02s) | [1/15] Batch 73 (0.006s) | LR: 0.001 | KLD: 75.901, KLW: 0.1, Rec. Loss: 18489.711 | Loss: 18497.30 | Abs. Loss: 1823161.05
07/24/24 12:04:40 (0m 02s) | [1/15] Batch 74 (0.005s) | LR: 0.001 | KLD: 75.990, KLW: 0.1, Rec. Loss: 19114.352 | Loss: 19121.95 | Abs. Loss: 1842283.00
07/24/24 12:04:40 (0m 02s) | [1/15] Batch 75 (0.006s) | LR: 0.001 | KLD: 80.013, KLW: 0.1, Rec. Loss: 19219.002 | Loss: 19227.00 | Abs. Loss: 1861510.00
07/24/24 12:04:41 (0m 02s) | [1/15] Batch 76 (0.005s) | LR: 0.001 | KLD: 70.983, KLW: 0.1, Rec. Loss: 19124.832 | Loss: 19131.93 | Abs. Loss: 1880641.93
07/24/24 12:04:41 (0m 02s) | [1/15] Batch 77 (0.004s) | LR: 0.001 | KLD: 76.588, KLW: 0.1, Rec. Loss: 18921.242 | Loss: 18928.90 | Abs. Loss: 1899570.83
07/24/24 12:04:41 (0m 02s) | [1/15] Batch 78 (0.006s) | LR: 0.001 | KLD: 66.243, KLW: 0.1, Rec. Loss: 18700.584 | Loss: 18707.21 | Abs. Loss: 1918278.04
07/24/24 12:04:41 (0m 02s) | [1/15] Batch 79 (0.005s) | LR: 0.001 | KLD: 65.795, KLW: 0.1, Rec. Loss: 19346.600 | Loss: 19353.18 | Abs. Loss: 1937631.22
07/24/24 12:04:41 (0m 02s) | [1/15] Batch 80 (0.005s) | LR: 0.001 | KLD: 54.073, KLW: 0.1, Rec. Loss: 18038.699 | Loss: 18044.11 | Abs. Loss: 1955675.33
07/24/24 12:04:41 (0m 02s) | [1/15] Batch 81 (0.006s) | LR: 0.001 | KLD: 58.551, KLW: 0.1, Rec. Loss: 18750.219 | Loss: 18756.07 | Abs. Loss: 1974431.40
07/24/24 12:04:41 (0m 02s) | [1/15] Batch 82 (0.006s) | LR: 0.001 | KLD: 58.447, KLW: 0.1, Rec. Loss: 18623.332 | Loss: 18629.18 | Abs. Loss: 1993060.58
07/24/24 12:04:41 (0m 02s) | [1/15] Batch 83 (0.004s) | LR: 0.001 | KLD: 69.299, KLW: 0.1, Rec. Loss: 17816.816 | Loss: 17823.75 | Abs. Loss: 2010884.33
07/24/24 12:04:41 (0m 02s) | [1/15] Batch 84 (0.006s) | LR: 0.001 | KLD: 71.326, KLW: 0.1, Rec. Loss: 18489.312 | Loss: 18496.45 | Abs. Loss: 2029380.77
07/24/24 12:04:41 (0m 02s) | [1/15] Batch 85 (0.006s) | LR: 0.001 | KLD: 72.949, KLW: 0.1, Rec. Loss: 18396.564 | Loss: 18403.86 | Abs. Loss: 2047784.63
07/24/24 12:04:41 (0m 02s) | [1/15] Batch 86 (0.005s) | LR: 0.001 | KLD: 67.398, KLW: 0.1, Rec. Loss: 18675.170 | Loss: 18681.91 | Abs. Loss: 2066466.54
07/24/24 12:04:41 (0m 02s) | [1/15] Batch 87 (0.006s) | LR: 0.001 | KLD: 77.371, KLW: 0.1, Rec. Loss: 17871.514 | Loss: 17879.25 | Abs. Loss: 2084345.79
07/24/24 12:04:41 (0m 02s) | [1/15] Batch 88 (0.006s) | LR: 0.001 | KLD: 69.830, KLW: 0.1, Rec. Loss: 19032.309 | Loss: 19039.29 | Abs. Loss: 2103385.08
07/24/24 12:04:41 (0m 02s) | [1/15] Batch 89 (0.005s) | LR: 0.001 | KLD: 75.028, KLW: 0.1, Rec. Loss: 18202.883 | Loss: 18210.38 | Abs. Loss: 2121595.47
07/24/24 12:04:41 (0m 02s) | [1/15] Batch 90 (0.005s) | LR: 0.001 | KLD: 63.197, KLW: 0.1, Rec. Loss: 19243.254 | Loss: 19249.57 | Abs. Loss: 2140845.04
07/24/24 12:04:41 (0m 02s) | [1/15] Batch 91 (0.006s) | LR: 0.001 | KLD: 75.575, KLW: 0.1, Rec. Loss: 19247.049 | Loss: 19254.61 | Abs. Loss: 2160099.65
07/24/24 12:04:41 (0m 02s) | [1/15] Batch 92 (0.004s) | LR: 0.001 | KLD: 67.146, KLW: 0.1, Rec. Loss: 17622.156 | Loss: 17628.87 | Abs. Loss: 2177728.52
07/24/24 12:04:41 (0m 02s) | [1/15] Batch 93 (0.006s) | LR: 0.001 | KLD: 75.581, KLW: 0.1, Rec. Loss: 18965.520 | Loss: 18973.08 | Abs. Loss: 2196701.60
07/24/24 12:04:41 (0m 02s) | [1/15] Batch 94 (0.006s) | LR: 0.001 | KLD: 68.882, KLW: 0.1, Rec. Loss: 18487.961 | Loss: 18494.85 | Abs. Loss: 2215196.45
07/24/24 12:04:41 (0m 02s) | [1/15] Batch 95 (0.004s) | LR: 0.001 | KLD: 65.314, KLW: 0.1, Rec. Loss: 19064.973 | Loss: 19071.50 | Abs. Loss: 2234267.95
07/24/24 12:04:41 (0m 02s) | [1/15] Batch 96 (0.006s) | LR: 0.001 | KLD: 70.235, KLW: 0.1, Rec. Loss: 18704.312 | Loss: 18711.34 | Abs. Loss: 2252979.29
07/24/24 12:04:41 (0m 02s) | [1/15] Batch 97 (0.005s) | LR: 0.001 | KLD: 83.554, KLW: 0.1, Rec. Loss: 19000.055 | Loss: 19008.41 | Abs. Loss: 2271987.70
07/24/24 12:04:41 (0m 02s) | [1/15] Batch 98 (0.004s) | LR: 0.001 | KLD: 69.377, KLW: 0.1, Rec. Loss: 17652.535 | Loss: 17659.47 | Abs. Loss: 2289647.17
07/24/24 12:04:41 (0m 03s) | [1/15] Batch 99 (0.006s) | LR: 0.001 | KLD: 81.931, KLW: 0.1, Rec. Loss: 18423.340 | Loss: 18431.53 | Abs. Loss: 2308078.70
07/24/24 12:04:41 (0m 03s) | [1/15] Batch 100 (0.004s) | LR: 0.001 | KLD: 78.387, KLW: 0.1, Rec. Loss: 19030.320 | Loss: 19038.16 | Abs. Loss: 2327116.86
07/24/24 12:04:41 (0m 03s) | [1/15] Batch 101 (0.004s) | LR: 0.001 | KLD: 75.759, KLW: 0.1, Rec. Loss: 18352.244 | Loss: 18359.82 | Abs. Loss: 2345476.68
07/24/24 12:04:41 (0m 03s) | [1/15] Batch 102 (0.004s) | LR: 0.001 | KLD: 79.956, KLW: 0.1, Rec. Loss: 18056.199 | Loss: 18064.20 | Abs. Loss: 2363540.88
07/24/24 12:04:41 (0m 03s) | [1/15] Batch 103 (0.004s) | LR: 0.001 | KLD: 74.363, KLW: 0.1, Rec. Loss: 19507.898 | Loss: 19515.33 | Abs. Loss: 2383056.21
07/24/24 12:04:41 (0m 03s) | [1/15] Batch 104 (0.005s) | LR: 0.001 | KLD: 76.653, KLW: 0.1, Rec. Loss: 18437.336 | Loss: 18445.00 | Abs. Loss: 2401501.21
07/24/24 12:04:41 (0m 03s) | [1/15] Batch 105 (0.004s) | LR: 0.001 | KLD: 67.061, KLW: 0.1, Rec. Loss: 18651.758 | Loss: 18658.46 | Abs. Loss: 2420159.68
07/24/24 12:04:41 (0m 03s) | [1/15] Batch 106 (0.004s) | LR: 0.001 | KLD: 82.894, KLW: 0.1, Rec. Loss: 18082.809 | Loss: 18091.10 | Abs. Loss: 2438250.77
07/24/24 12:04:41 (0m 03s) | [1/15] Batch 107 (0.004s) | LR: 0.001 | KLD: 83.525, KLW: 0.1, Rec. Loss: 18751.207 | Loss: 18759.56 | Abs. Loss: 2457010.33
07/24/24 12:04:41 (0m 03s) | [1/15] Batch 108 (0.004s) | LR: 0.001 | KLD: 75.660, KLW: 0.1, Rec. Loss: 17788.615 | Loss: 17796.18 | Abs. Loss: 2474806.51
07/24/24 12:04:41 (0m 03s) | [1/15] Batch 109 (0.004s) | LR: 0.001 | KLD: 90.797, KLW: 0.1, Rec. Loss: 18676.918 | Loss: 18686.00 | Abs. Loss: 2493492.51
07/24/24 12:04:41 (0m 03s) | [1/15] Batch 110 (0.005s) | LR: 0.001 | KLD: 86.588, KLW: 0.1, Rec. Loss: 18654.734 | Loss: 18663.39 | Abs. Loss: 2512155.90
07/24/24 12:04:41 (0m 03s) | [1/15] Batch 111 (0.004s) | LR: 0.001 | KLD: 96.685, KLW: 0.1, Rec. Loss: 18285.988 | Loss: 18295.66 | Abs. Loss: 2530451.56
07/24/24 12:04:41 (0m 03s) | [1/15] Batch 112 (0.004s) | LR: 0.001 | KLD: 96.644, KLW: 0.1, Rec. Loss: 17994.029 | Loss: 18003.69 | Abs. Loss: 2548455.25
07/24/24 12:04:41 (0m 03s) | [1/15] Batch 113 (0.005s) | LR: 0.001 | KLD: 123.766, KLW: 0.1, Rec. Loss: 18179.697 | Loss: 18192.07 | Abs. Loss: 2566647.33
07/24/24 12:04:41 (0m 03s) | [1/15] Batch 114 (0.004s) | LR: 0.001 | KLD: 105.394, KLW: 0.1, Rec. Loss: 18510.039 | Loss: 18520.58 | Abs. Loss: 2585167.91
07/24/24 12:04:41 (0m 03s) | [1/15] Batch 115 (0.005s) | LR: 0.001 | KLD: 110.059, KLW: 0.1, Rec. Loss: 17575.176 | Loss: 17586.18 | Abs. Loss: 2602754.09
07/24/24 12:04:41 (0m 03s) | [1/15] Batch 116 (0.005s) | LR: 0.001 | KLD: 113.347, KLW: 0.1, Rec. Loss: 18011.869 | Loss: 18023.20 | Abs. Loss: 2620777.29
07/24/24 12:04:41 (0m 03s) | [1/15] Batch 117 (0.006s) | LR: 0.001 | KLD: 122.585, KLW: 0.1, Rec. Loss: 18169.121 | Loss: 18181.38 | Abs. Loss: 2638958.67
07/24/24 12:04:41 (0m 03s) | [1/15] Batch 118 (0.006s) | LR: 0.001 | KLD: 101.689, KLW: 0.1, Rec. Loss: 18123.115 | Loss: 18133.28 | Abs. Loss: 2657091.95
07/24/24 12:04:41 (0m 03s) | [1/15] Batch 119 (0.006s) | LR: 0.001 | KLD: 111.309, KLW: 0.1, Rec. Loss: 17776.602 | Loss: 17787.73 | Abs. Loss: 2674879.69
07/24/24 12:04:41 (0m 03s) | [1/15] Batch 120 (0.005s) | LR: 0.001 | KLD: 137.339, KLW: 0.1, Rec. Loss: 17557.035 | Loss: 17570.77 | Abs. Loss: 2692450.46
07/24/24 12:04:41 (0m 03s) | [1/15] Batch 121 (0.004s) | LR: 0.001 | KLD: 106.453, KLW: 0.1, Rec. Loss: 16614.168 | Loss: 16624.81 | Abs. Loss: 2709075.27
07/24/24 12:04:41 (0m 03s) | [1/15] Batch 122 (0.005s) | LR: 0.001 | KLD: 108.564, KLW: 0.1, Rec. Loss: 17712.910 | Loss: 17723.77 | Abs. Loss: 2726799.03
07/24/24 12:04:41 (0m 03s) | [1/15] Batch 123 (0.006s) | LR: 0.001 | KLD: 122.241, KLW: 0.1, Rec. Loss: 17903.006 | Loss: 17915.23 | Abs. Loss: 2744714.26
07/24/24 12:04:41 (0m 03s) | [1/15] Batch 124 (0.004s) | LR: 0.001 | KLD: 118.868, KLW: 0.1, Rec. Loss: 17992.766 | Loss: 18004.65 | Abs. Loss: 2762718.92
07/24/24 12:04:41 (0m 03s) | [1/15] Batch 125 (0.005s) | LR: 0.001 | KLD: 126.584, KLW: 0.1, Rec. Loss: 18987.387 | Loss: 19000.04 | Abs. Loss: 2781718.96
