09/26/24 12:52:24 Training initiated with the following parameters:
Model Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('stride', 2), ('padding', 12), ('latent_dim', 32), ('leak', 0.99), ('drop', 0.01), ('stochastic', True))
Encoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('stride', 2), ('padding', 12), ('latent_dim', 32), ('leak', 0.99), ('drop', 0.01))
Decoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('stride', 2), ('padding', 12), ('latent_dim', 32), ('leak', 0.99), ('drop', 0.01))

09/26/24 12:52:24 Train Loader Image Data Size: (28, 28)
09/26/24 12:52:30 (0m 05s) | [1/10000] Batch 0 (4.750s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.785, Rec. Loss: 0.25659931 | Total Loss: 0.25659931
09/26/24 12:52:39 (0m 14s) | [1/10000] Batch 16 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.816, Rec. Loss: 0.25638220 | Total Loss: 0.25638220
09/26/24 12:52:39 (0m 14s) | [1/10000] Batch 17 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.818, Rec. Loss: 0.25629422 | Total Loss: 0.25629422
09/26/24 12:52:43 (0m 18s) | [1/10000] Batch 18 (0.059s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.816, Rec. Loss: 0.25641790 | Total Loss: 0.25641790
09/26/24 12:52:43 (0m 18s) | [1/10000] Batch 19 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.813, Rec. Loss: 0.25654614 | Total Loss: 0.25654614
09/26/24 12:52:44 (0m 19s) | [1/10000] Batch 20 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.819, Rec. Loss: 0.25640535 | Total Loss: 0.25640535
09/26/24 12:52:44 (0m 19s) | [1/10000] Batch 21 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.826, Rec. Loss: 0.25634333 | Total Loss: 0.25634333
09/26/24 12:52:45 (0m 20s) | [1/10000] Batch 22 (0.007s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.826, Rec. Loss: 0.25645325 | Total Loss: 0.25645325
09/26/24 12:52:45 (0m 20s) | [1/10000] Batch 23 (0.041s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.828, Rec. Loss: 0.25635263 | Total Loss: 0.25635263
09/26/24 12:52:46 (0m 21s) | [1/10000] Batch 24 (0.051s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.831, Rec. Loss: 0.25636950 | Total Loss: 0.25636950
09/26/24 12:52:46 (0m 21s) | [1/10000] Batch 25 (0.007s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.833, Rec. Loss: 0.25634125 | Total Loss: 0.25634125
09/26/24 12:52:47 (0m 22s) | [1/10000] Batch 26 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.836, Rec. Loss: 0.25630233 | Total Loss: 0.25630233
09/26/24 12:52:47 (0m 22s) | [1/10000] Batch 27 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.836, Rec. Loss: 0.25642982 | Total Loss: 0.25642982
09/26/24 12:52:48 (0m 23s) | [1/10000] Batch 28 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.840, Rec. Loss: 0.25628850 | Total Loss: 0.25628850
09/26/24 12:52:48 (0m 23s) | [1/10000] Batch 29 (0.021s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.841, Rec. Loss: 0.25633529 | Total Loss: 0.25633529
09/26/24 12:52:49 (0m 24s) | [1/10000] Batch 30 (0.048s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.841, Rec. Loss: 0.25630561 | Total Loss: 0.25630561
09/26/24 12:52:49 (0m 24s) | [1/10000] Batch 31 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.849, Rec. Loss: 0.25626719 | Total Loss: 0.25626719
09/26/24 12:52:49 (0m 24s) | [1/10000] Batch 32 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.857, Rec. Loss: 0.25618133 | Total Loss: 0.25618133
09/26/24 12:52:50 (0m 25s) | [1/10000] Batch 33 (0.007s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.856, Rec. Loss: 0.25619650 | Total Loss: 0.25619650
09/26/24 12:52:51 (0m 26s) | [1/10000] Batch 34 (0.055s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.859, Rec. Loss: 0.25627980 | Total Loss: 0.25627980
09/26/24 12:52:51 (0m 26s) | [1/10000] Batch 35 (0.007s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.854, Rec. Loss: 0.25636488 | Total Loss: 0.25636488
09/26/24 12:52:52 (0m 27s) | [1/10000] Batch 36 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.871, Rec. Loss: 0.25603038 | Total Loss: 0.25603038
09/26/24 12:52:52 (0m 27s) | [1/10000] Batch 37 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.867, Rec. Loss: 0.25616464 | Total Loss: 0.25616464
09/26/24 12:52:53 (0m 28s) | [1/10000] Batch 38 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.872, Rec. Loss: 0.25615126 | Total Loss: 0.25615126
09/26/24 12:52:53 (0m 28s) | [1/10000] Batch 39 (0.020s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.881, Rec. Loss: 0.25603825 | Total Loss: 0.25603825
09/26/24 12:52:53 (0m 28s) | [1/10000] Batch 40 (0.037s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.866, Rec. Loss: 0.25631052 | Total Loss: 0.25631052
09/26/24 12:52:54 (0m 29s) | [1/10000] Batch 41 (0.046s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.875, Rec. Loss: 0.25626075 | Total Loss: 0.25626075
09/26/24 12:52:54 (0m 29s) | [1/10000] Batch 42 (0.044s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.881, Rec. Loss: 0.25607404 | Total Loss: 0.25607404
09/26/24 12:52:55 (0m 30s) | [1/10000] Batch 43 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.884, Rec. Loss: 0.25619516 | Total Loss: 0.25619516
09/26/24 12:52:55 (0m 30s) | [1/10000] Batch 44 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.898, Rec. Loss: 0.25599426 | Total Loss: 0.25599426
09/26/24 12:52:56 (0m 31s) | [1/10000] Batch 45 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.890, Rec. Loss: 0.25612918 | Total Loss: 0.25612918
09/26/24 12:52:56 (0m 31s) | [1/10000] Batch 46 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.884, Rec. Loss: 0.25618163 | Total Loss: 0.25618163
09/26/24 12:52:57 (0m 32s) | [1/10000] Batch 47 (0.035s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.900, Rec. Loss: 0.25605369 | Total Loss: 0.25605369
09/26/24 12:52:57 (0m 32s) | [1/10000] Batch 48 (0.034s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.890, Rec. Loss: 0.25625131 | Total Loss: 0.25625131
09/26/24 12:52:58 (0m 33s) | [1/10000] Batch 49 (0.023s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.909, Rec. Loss: 0.25604722 | Total Loss: 0.25604722
09/26/24 12:52:58 (0m 33s) | [1/10000] Batch 50 (0.035s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.896, Rec. Loss: 0.25625664 | Total Loss: 0.25625664
09/26/24 12:52:58 (0m 33s) | [1/10000] Batch 51 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.915, Rec. Loss: 0.25601813 | Total Loss: 0.25601813
09/26/24 12:52:59 (0m 34s) | [1/10000] Batch 52 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.917, Rec. Loss: 0.25613156 | Total Loss: 0.25613156
09/26/24 12:52:59 (0m 34s) | [1/10000] Batch 53 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.913, Rec. Loss: 0.25606608 | Total Loss: 0.25606608
09/26/24 12:53:00 (0m 35s) | [1/10000] Batch 54 (0.007s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.914, Rec. Loss: 0.25610968 | Total Loss: 0.25610968
09/26/24 12:53:00 (0m 35s) | [1/10000] Batch 55 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.930, Rec. Loss: 0.25598627 | Total Loss: 0.25598627
09/26/24 12:53:00 (0m 35s) | [1/10000] Batch 56 (0.021s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.926, Rec. Loss: 0.25604522 | Total Loss: 0.25604522
09/26/24 12:53:01 (0m 36s) | [1/10000] Batch 57 (0.023s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.922, Rec. Loss: 0.25613940 | Total Loss: 0.25613940
09/26/24 12:53:01 (0m 36s) | [1/10000] Batch 58 (0.052s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.932, Rec. Loss: 0.25603414 | Total Loss: 0.25603414
09/26/24 12:53:02 (0m 37s) | [1/10000] Batch 59 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.941, Rec. Loss: 0.25596622 | Total Loss: 0.25596622
09/26/24 12:53:02 (0m 37s) | [1/10000] Batch 60 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.952, Rec. Loss: 0.25592154 | Total Loss: 0.25592154
09/26/24 12:53:03 (0m 38s) | [1/10000] Batch 61 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.944, Rec. Loss: 0.25602242 | Total Loss: 0.25602242
09/26/24 12:53:03 (0m 38s) | [1/10000] Batch 62 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.942, Rec. Loss: 0.25599793 | Total Loss: 0.25599793
09/26/24 12:53:03 (0m 38s) | [1/10000] Batch 63 (0.022s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.950, Rec. Loss: 0.25594735 | Total Loss: 0.25594735
09/26/24 12:53:04 (0m 39s) | [1/10000] Batch 64 (0.022s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.956, Rec. Loss: 0.25594416 | Total Loss: 0.25594416
09/26/24 12:53:04 (0m 39s) | [1/10000] Batch 65 (0.022s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.964, Rec. Loss: 0.25587994 | Total Loss: 0.25587994
09/26/24 12:53:05 (0m 40s) | [1/10000] Batch 66 (0.052s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.985, Rec. Loss: 0.25579545 | Total Loss: 0.25579545
09/26/24 12:53:05 (0m 40s) | [1/10000] Batch 67 (0.021s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.974, Rec. Loss: 0.25586608 | Total Loss: 0.25586608
09/26/24 12:53:06 (0m 41s) | [1/10000] Batch 68 (0.041s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.978, Rec. Loss: 0.25583372 | Total Loss: 0.25583372
09/26/24 12:53:06 (0m 41s) | [1/10000] Batch 69 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.976, Rec. Loss: 0.25582105 | Total Loss: 0.25582105
09/26/24 12:53:06 (0m 41s) | [1/10000] Batch 70 (0.007s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.975, Rec. Loss: 0.25596711 | Total Loss: 0.25596711
09/26/24 12:53:07 (0m 42s) | [1/10000] Batch 71 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.999, Rec. Loss: 0.25575632 | Total Loss: 0.25575632
09/26/24 12:53:07 (0m 42s) | [1/10000] Batch 72 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.981, Rec. Loss: 0.25593591 | Total Loss: 0.25593591
09/26/24 12:53:08 (0m 43s) | [1/10000] Batch 73 (0.022s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.980, Rec. Loss: 0.25602052 | Total Loss: 0.25602052
09/26/24 12:53:08 (0m 43s) | [1/10000] Batch 74 (0.021s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.021, Rec. Loss: 0.25569820 | Total Loss: 0.25569820
09/26/24 12:53:09 (0m 44s) | [1/10000] Batch 75 (0.032s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.030, Rec. Loss: 0.25559238 | Total Loss: 0.25559238
09/26/24 12:53:09 (0m 44s) | [1/10000] Batch 76 (0.021s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.020, Rec. Loss: 0.25573754 | Total Loss: 0.25573754
09/26/24 12:53:10 (0m 45s) | [1/10000] Batch 77 (0.023s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.015, Rec. Loss: 0.25583008 | Total Loss: 0.25583008
09/26/24 12:53:10 (0m 45s) | [1/10000] Batch 78 (0.043s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.028, Rec. Loss: 0.25577936 | Total Loss: 0.25577936
09/26/24 12:53:10 (0m 45s) | [1/10000] Batch 79 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.038, Rec. Loss: 0.25570279 | Total Loss: 0.25570279
09/26/24 12:53:11 (0m 46s) | [1/10000] Batch 80 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.024, Rec. Loss: 0.25578693 | Total Loss: 0.25578693
09/26/24 12:53:11 (0m 46s) | [1/10000] Batch 81 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.063, Rec. Loss: 0.25558025 | Total Loss: 0.25558025
09/26/24 12:53:12 (0m 47s) | [1/10000] Batch 82 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.039, Rec. Loss: 0.25580233 | Total Loss: 0.25580233
09/26/24 12:53:12 (0m 47s) | [1/10000] Batch 83 (0.021s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.037, Rec. Loss: 0.25577110 | Total Loss: 0.25577110
09/26/24 12:53:13 (0m 48s) | [1/10000] Batch 84 (0.022s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.058, Rec. Loss: 0.25567397 | Total Loss: 0.25567397
09/26/24 12:53:13 (0m 48s) | [1/10000] Batch 85 (0.021s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.062, Rec. Loss: 0.25568715 | Total Loss: 0.25568715
09/26/24 12:53:13 (0m 48s) | [1/10000] Batch 86 (0.023s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.072, Rec. Loss: 0.25565723 | Total Loss: 0.25565723
09/26/24 12:53:14 (0m 49s) | [1/10000] Batch 87 (0.191s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.043, Rec. Loss: 0.25586098 | Total Loss: 0.25586098
09/26/24 12:53:14 (0m 49s) | [1/10000] Batch 88 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.064, Rec. Loss: 0.25569925 | Total Loss: 0.25569925
09/26/24 12:53:15 (0m 50s) | [1/10000] Batch 89 (0.007s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.094, Rec. Loss: 0.25553581 | Total Loss: 0.25553581
09/26/24 12:53:15 (0m 50s) | [1/10000] Batch 90 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.078, Rec. Loss: 0.25567028 | Total Loss: 0.25567028
09/26/24 12:53:16 (0m 51s) | [1/10000] Batch 91 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.122, Rec. Loss: 0.25547987 | Total Loss: 0.25547987
09/26/24 12:53:16 (0m 51s) | [1/10000] Batch 92 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.121, Rec. Loss: 0.25548261 | Total Loss: 0.25548261
09/26/24 12:53:16 (0m 51s) | [1/10000] Batch 93 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.122, Rec. Loss: 0.25549471 | Total Loss: 0.25549471
09/26/24 12:53:17 (0m 52s) | [1/10000] Batch 94 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.101, Rec. Loss: 0.25564507 | Total Loss: 0.25564507
09/26/24 12:53:17 (0m 52s) | [1/10000] Batch 95 (0.021s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.138, Rec. Loss: 0.25551328 | Total Loss: 0.25551328
09/26/24 12:53:18 (0m 53s) | [1/10000] Batch 96 (0.021s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.121, Rec. Loss: 0.25553837 | Total Loss: 0.25553837
09/26/24 12:53:18 (0m 53s) | [1/10000] Batch 97 (0.021s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.147, Rec. Loss: 0.25546208 | Total Loss: 0.25546208
09/26/24 12:53:18 (0m 53s) | [1/10000] Batch 98 (0.022s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.159, Rec. Loss: 0.25541079 | Total Loss: 0.25541079
09/26/24 12:53:19 (0m 54s) | [1/10000] Batch 99 (0.020s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.145, Rec. Loss: 0.25551486 | Total Loss: 0.25551486
09/26/24 12:53:19 (0m 54s) | [1/10000] Batch 100 (0.021s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.117, Rec. Loss: 0.25564691 | Total Loss: 0.25564691
09/26/24 12:53:20 (0m 55s) | [1/10000] Batch 101 (0.021s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.181, Rec. Loss: 0.25537083 | Total Loss: 0.25537083
09/26/24 12:53:20 (0m 55s) | [1/10000] Batch 102 (0.021s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.168, Rec. Loss: 0.25543675 | Total Loss: 0.25543675
09/26/24 12:53:20 (0m 55s) | [1/10000] Batch 103 (0.021s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.177, Rec. Loss: 0.25541639 | Total Loss: 0.25541639
09/26/24 12:53:21 (0m 56s) | [1/10000] Batch 104 (0.021s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.189, Rec. Loss: 0.25537059 | Total Loss: 0.25537059
09/26/24 12:53:21 (0m 56s) | [1/10000] Batch 105 (0.021s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.176, Rec. Loss: 0.25544199 | Total Loss: 0.25544199
09/26/24 12:53:22 (0m 57s) | [1/10000] Batch 106 (0.021s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.192, Rec. Loss: 0.25538418 | Total Loss: 0.25538418
09/26/24 12:53:22 (0m 57s) | [1/10000] Batch 107 (0.020s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.202, Rec. Loss: 0.25537702 | Total Loss: 0.25537702
09/26/24 12:53:22 (0m 57s) | [1/10000] Batch 108 (0.021s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.147, Rec. Loss: 0.25563133 | Total Loss: 0.25563133
09/26/24 12:53:25 Training was interrupted by the user.
09/26/24 12:53:25 Checkpoint saved for epoch 1.
09/26/24 12:53:25 Model saved as 'saved_model.pth'.
09/26/24 12:53:25 
===========================================================================================
===========================================================================================

Model Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('stride', 2), ('padding', 12), ('latent_dim', 32), ('leak', 0.99), ('drop', 0.01), ('stochastic', True))
Encoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('stride', 2), ('padding', 12), ('latent_dim', 32), ('leak', 0.99), ('drop', 0.01))
Decoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('stride', 2), ('padding', 12), ('latent_dim', 32), ('leak', 0.99), ('drop', 0.01))

Completed Epochs: 1/10000 | Avg Tr.Loss: 0.25602358
Total Training Time: 1m 00s | Average Batch Time: 0.063s
