09/26/24 18:15:25 Textual logger initiated. Now configuring tensorboard writer.
09/26/24 18:15:25 Tensorboard writer created. Tensorboard logs will be saved to "./Training Logs/09-26-24__18-15-25/tensorboard".
09/26/24 18:15:25 Starting Tensorboard thread...
09/26/24 18:15:29 Tensorboard is ready at http://localhost:6006/.
09/26/24 18:15:29 Continuing to training script...
09/26/24 18:15:32 Training initiated with the following parameters:
Model Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('stride', 2), ('padding', 12), ('latent_dim', 32), ('leak', 0.99), ('drop', 0.01), ('stochastic', True))
Encoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('stride', 2), ('padding', 12), ('latent_dim', 32), ('leak', 0.99), ('drop', 0.01))
Decoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('stride', 2), ('padding', 12), ('latent_dim', 32), ('leak', 0.99), ('drop', 0.01))

09/26/24 18:15:32 Train Loader Image Data Size: (28, 28)
09/26/24 18:15:32 (0m 00s) | [1/10000] Batch 0 (0.704s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.219, Rec. Loss: 0.23667082 | Total Loss: 0.23667082
09/26/24 18:15:35 (0m 03s) | [1/10000] Batch 37 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.325, Rec. Loss: 0.23633720 | Total Loss: 0.23633720
09/26/24 18:15:35 (0m 03s) | [1/10000] Batch 38 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.312, Rec. Loss: 0.23639414 | Total Loss: 0.23639414
09/26/24 18:15:35 (0m 03s) | [1/10000] Batch 39 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.328, Rec. Loss: 0.23632316 | Total Loss: 0.23632316
09/26/24 18:15:35 (0m 03s) | [1/10000] Batch 40 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.343, Rec. Loss: 0.23627616 | Total Loss: 0.23627616
09/26/24 18:15:35 (0m 03s) | [1/10000] Batch 41 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.338, Rec. Loss: 0.23631136 | Total Loss: 0.23631136
09/26/24 18:15:35 (0m 03s) | [1/10000] Batch 42 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.351, Rec. Loss: 0.23628563 | Total Loss: 0.23628563
09/26/24 18:15:35 (0m 03s) | [1/10000] Batch 43 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.352, Rec. Loss: 0.23630221 | Total Loss: 0.23630221
09/26/24 18:15:35 (0m 03s) | [1/10000] Batch 44 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.369, Rec. Loss: 0.23621871 | Total Loss: 0.23621871
09/26/24 18:15:35 (0m 03s) | [1/10000] Batch 45 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.369, Rec. Loss: 0.23624238 | Total Loss: 0.23624238
09/26/24 18:15:35 (0m 03s) | [1/10000] Batch 46 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.377, Rec. Loss: 0.23622000 | Total Loss: 0.23622000
09/26/24 18:15:35 (0m 03s) | [1/10000] Batch 47 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.378, Rec. Loss: 0.23623201 | Total Loss: 0.23623201
09/26/24 18:15:35 (0m 03s) | [1/10000] Batch 48 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.364, Rec. Loss: 0.23632868 | Total Loss: 0.23632868
09/26/24 18:15:35 (0m 03s) | [1/10000] Batch 49 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.384, Rec. Loss: 0.23626241 | Total Loss: 0.23626241
09/26/24 18:15:35 (0m 03s) | [1/10000] Batch 50 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.404, Rec. Loss: 0.23619486 | Total Loss: 0.23619486
09/26/24 18:15:35 (0m 03s) | [1/10000] Batch 51 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.407, Rec. Loss: 0.23618139 | Total Loss: 0.23618139
09/26/24 18:15:35 (0m 03s) | [1/10000] Batch 52 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.380, Rec. Loss: 0.23632605 | Total Loss: 0.23632605
09/26/24 18:15:35 (0m 03s) | [1/10000] Batch 53 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.441, Rec. Loss: 0.23606922 | Total Loss: 0.23606922
09/26/24 18:15:35 (0m 03s) | [1/10000] Batch 54 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.414, Rec. Loss: 0.23622349 | Total Loss: 0.23622349
09/26/24 18:15:35 (0m 03s) | [1/10000] Batch 55 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.441, Rec. Loss: 0.23616919 | Total Loss: 0.23616919
09/26/24 18:15:35 (0m 03s) | [1/10000] Batch 56 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.430, Rec. Loss: 0.23620850 | Total Loss: 0.23620850
09/26/24 18:15:35 (0m 03s) | [1/10000] Batch 57 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.446, Rec. Loss: 0.23616263 | Total Loss: 0.23616263
09/26/24 18:15:35 (0m 03s) | [1/10000] Batch 58 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.478, Rec. Loss: 0.23603779 | Total Loss: 0.23603779
09/26/24 18:15:36 (0m 03s) | [1/10000] Batch 59 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.426, Rec. Loss: 0.23625314 | Total Loss: 0.23625314
09/26/24 18:15:36 (0m 03s) | [1/10000] Batch 60 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.450, Rec. Loss: 0.23620017 | Total Loss: 0.23620017
09/26/24 18:15:36 (0m 03s) | [1/10000] Batch 61 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.463, Rec. Loss: 0.23615985 | Total Loss: 0.23615985
09/26/24 18:15:36 (0m 04s) | [1/10000] Batch 62 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.467, Rec. Loss: 0.23615606 | Total Loss: 0.23615606
09/26/24 18:15:36 (0m 04s) | [1/10000] Batch 63 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.459, Rec. Loss: 0.23622125 | Total Loss: 0.23622125
09/26/24 18:15:36 (0m 04s) | [1/10000] Batch 64 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.504, Rec. Loss: 0.23608628 | Total Loss: 0.23608628
09/26/24 18:15:36 (0m 04s) | [1/10000] Batch 65 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.532, Rec. Loss: 0.23597980 | Total Loss: 0.23597980
09/26/24 18:15:36 (0m 04s) | [1/10000] Batch 66 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.484, Rec. Loss: 0.23620550 | Total Loss: 0.23620550
09/26/24 18:15:36 (0m 04s) | [1/10000] Batch 67 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.470, Rec. Loss: 0.23624888 | Total Loss: 0.23624888
09/26/24 18:15:36 (0m 04s) | [1/10000] Batch 68 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.521, Rec. Loss: 0.23607805 | Total Loss: 0.23607805
09/26/24 18:15:36 (0m 04s) | [1/10000] Batch 69 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.535, Rec. Loss: 0.23606808 | Total Loss: 0.23606808
09/26/24 18:15:36 (0m 04s) | [1/10000] Batch 70 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.519, Rec. Loss: 0.23614499 | Total Loss: 0.23614499
09/26/24 18:15:36 (0m 04s) | [1/10000] Batch 71 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.558, Rec. Loss: 0.23600964 | Total Loss: 0.23600964
09/26/24 18:15:36 (0m 04s) | [1/10000] Batch 72 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.573, Rec. Loss: 0.23601413 | Total Loss: 0.23601413
09/26/24 18:15:36 (0m 04s) | [1/10000] Batch 73 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.569, Rec. Loss: 0.23601776 | Total Loss: 0.23601776
09/26/24 18:15:36 (0m 04s) | [1/10000] Batch 74 (0.007s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.581, Rec. Loss: 0.23601627 | Total Loss: 0.23601627
09/26/24 18:15:36 (0m 04s) | [1/10000] Batch 75 (0.007s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.559, Rec. Loss: 0.23608676 | Total Loss: 0.23608676
09/26/24 18:15:36 (0m 04s) | [1/10000] Batch 76 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.538, Rec. Loss: 0.23617743 | Total Loss: 0.23617743
09/26/24 18:15:36 (0m 04s) | [1/10000] Batch 77 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.608, Rec. Loss: 0.23598647 | Total Loss: 0.23598647
09/26/24 18:15:36 (0m 04s) | [1/10000] Batch 78 (0.007s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.613, Rec. Loss: 0.23597392 | Total Loss: 0.23597392
09/26/24 18:15:36 (0m 04s) | [1/10000] Batch 79 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.599, Rec. Loss: 0.23605610 | Total Loss: 0.23605610
09/26/24 18:15:36 (0m 04s) | [1/10000] Batch 80 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.629, Rec. Loss: 0.23597437 | Total Loss: 0.23597437
09/26/24 18:15:36 (0m 04s) | [1/10000] Batch 81 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.660, Rec. Loss: 0.23591687 | Total Loss: 0.23591687
09/26/24 18:15:36 (0m 04s) | [1/10000] Batch 82 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.601, Rec. Loss: 0.23610282 | Total Loss: 0.23610282
09/26/24 18:15:36 (0m 04s) | [1/10000] Batch 83 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.613, Rec. Loss: 0.23607643 | Total Loss: 0.23607643
09/26/24 18:15:36 (0m 04s) | [1/10000] Batch 84 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.675, Rec. Loss: 0.23591515 | Total Loss: 0.23591515
09/26/24 18:15:36 (0m 04s) | [1/10000] Batch 85 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.685, Rec. Loss: 0.23590693 | Total Loss: 0.23590693
09/26/24 18:15:37 (0m 04s) | [1/10000] Batch 86 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.621, Rec. Loss: 0.23611158 | Total Loss: 0.23611158
09/26/24 18:15:37 (0m 04s) | [1/10000] Batch 87 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.706, Rec. Loss: 0.23589543 | Total Loss: 0.23589543
09/26/24 18:15:37 (0m 04s) | [1/10000] Batch 88 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.696, Rec. Loss: 0.23593166 | Total Loss: 0.23593166
09/26/24 18:15:37 (0m 05s) | [1/10000] Batch 89 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.749, Rec. Loss: 0.23579405 | Total Loss: 0.23579405
09/26/24 18:15:37 (0m 05s) | [1/10000] Batch 90 (0.007s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.735, Rec. Loss: 0.23584239 | Total Loss: 0.23584239
09/26/24 18:15:37 (0m 05s) | [1/10000] Batch 91 (0.007s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.759, Rec. Loss: 0.23582031 | Total Loss: 0.23582031
09/26/24 18:15:37 (0m 05s) | [1/10000] Batch 92 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.769, Rec. Loss: 0.23581119 | Total Loss: 0.23581119
09/26/24 18:15:37 (0m 05s) | [1/10000] Batch 93 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.746, Rec. Loss: 0.23588946 | Total Loss: 0.23588946
09/26/24 18:15:37 (0m 05s) | [1/10000] Batch 94 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.772, Rec. Loss: 0.23584114 | Total Loss: 0.23584114
09/26/24 18:15:37 (0m 05s) | [1/10000] Batch 95 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.775, Rec. Loss: 0.23584336 | Total Loss: 0.23584336
09/26/24 18:15:37 (0m 05s) | [1/10000] Batch 96 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.723, Rec. Loss: 0.23601942 | Total Loss: 0.23601942
09/26/24 18:15:37 (0m 05s) | [1/10000] Batch 97 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.794, Rec. Loss: 0.23584585 | Total Loss: 0.23584585
09/26/24 18:15:37 (0m 05s) | [1/10000] Batch 98 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.794, Rec. Loss: 0.23584533 | Total Loss: 0.23584533
09/26/24 18:15:37 (0m 05s) | [1/10000] Batch 99 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.757, Rec. Loss: 0.23597138 | Total Loss: 0.23597138
09/26/24 18:15:37 (0m 05s) | [1/10000] Batch 100 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.837, Rec. Loss: 0.23580380 | Total Loss: 0.23580380
09/26/24 18:15:37 (0m 05s) | [1/10000] Batch 101 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.839, Rec. Loss: 0.23580088 | Total Loss: 0.23580088
09/26/24 18:15:37 (0m 05s) | [1/10000] Batch 102 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.876, Rec. Loss: 0.23573770 | Total Loss: 0.23573770
09/26/24 18:15:37 (0m 05s) | [1/10000] Batch 103 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.886, Rec. Loss: 0.23572540 | Total Loss: 0.23572540
09/26/24 18:15:37 (0m 05s) | [1/10000] Batch 104 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.859, Rec. Loss: 0.23581119 | Total Loss: 0.23581119
09/26/24 18:15:37 (0m 05s) | [1/10000] Batch 105 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.880, Rec. Loss: 0.23577948 | Total Loss: 0.23577948
09/26/24 18:15:37 (0m 05s) | [1/10000] Batch 106 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.859, Rec. Loss: 0.23585071 | Total Loss: 0.23585071
09/26/24 18:15:37 (0m 05s) | [1/10000] Batch 107 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.869, Rec. Loss: 0.23582861 | Total Loss: 0.23582861
09/26/24 18:15:37 (0m 05s) | [1/10000] Batch 108 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.896, Rec. Loss: 0.23578838 | Total Loss: 0.23578838
09/26/24 18:15:37 (0m 05s) | [1/10000] Batch 109 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.942, Rec. Loss: 0.23572694 | Total Loss: 0.23572694
09/26/24 18:15:37 (0m 05s) | [1/10000] Batch 110 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.936, Rec. Loss: 0.23573820 | Total Loss: 0.23573820
09/26/24 18:15:37 (0m 05s) | [1/10000] Batch 111 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.981, Rec. Loss: 0.23565340 | Total Loss: 0.23565340
09/26/24 18:15:37 (0m 05s) | [1/10000] Batch 112 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.987, Rec. Loss: 0.23567522 | Total Loss: 0.23567522
09/26/24 18:15:37 (0m 05s) | [1/10000] Batch 113 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.992, Rec. Loss: 0.23567714 | Total Loss: 0.23567714
09/26/24 18:15:38 (0m 05s) | [1/10000] Batch 114 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.953, Rec. Loss: 0.23577131 | Total Loss: 0.23577131
09/26/24 18:15:38 (0m 05s) | [1/10000] Batch 115 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.957, Rec. Loss: 0.23578767 | Total Loss: 0.23578767
09/26/24 18:15:38 (0m 05s) | [1/10000] Batch 116 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.997, Rec. Loss: 0.23570791 | Total Loss: 0.23570791
09/26/24 18:15:38 (0m 06s) | [1/10000] Batch 117 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 13.006, Rec. Loss: 0.23570642 | Total Loss: 0.23570642
09/26/24 18:15:38 (0m 06s) | [1/10000] Batch 118 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 13.047, Rec. Loss: 0.23564592 | Total Loss: 0.23564592
09/26/24 18:15:38 (0m 06s) | [1/10000] Batch 119 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.991, Rec. Loss: 0.23577039 | Total Loss: 0.23577039
09/26/24 18:15:38 (0m 06s) | [1/10000] Batch 120 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 13.029, Rec. Loss: 0.23571944 | Total Loss: 0.23571944
09/26/24 18:15:38 (0m 06s) | [1/10000] Batch 121 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 13.040, Rec. Loss: 0.23572052 | Total Loss: 0.23572052
09/26/24 18:15:38 (0m 06s) | [1/10000] Batch 122 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 13.034, Rec. Loss: 0.23573536 | Total Loss: 0.23573536
09/26/24 18:15:38 (0m 06s) | [1/10000] Batch 123 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 13.132, Rec. Loss: 0.23556289 | Total Loss: 0.23556289
09/26/24 18:15:38 (0m 06s) | [1/10000] Batch 124 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 13.141, Rec. Loss: 0.23555361 | Total Loss: 0.23555361
09/26/24 18:15:38 (0m 06s) | [1/10000] Batch 125 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 13.142, Rec. Loss: 0.23556556 | Total Loss: 0.23556556
09/26/24 18:15:38 (0m 06s) | [1/10000] Batch 126 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 13.174, Rec. Loss: 0.23553400 | Total Loss: 0.23553400
09/26/24 18:15:38 (0m 06s) | [1/10000] Batch 127 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 13.077, Rec. Loss: 0.23572248 | Total Loss: 0.23572248
09/26/24 18:15:38 (0m 06s) | [1/10000] Batch 128 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 13.198, Rec. Loss: 0.23552769 | Total Loss: 0.23552769
09/26/24 18:15:38 (0m 06s) | [1/10000] Batch 129 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 13.203, Rec. Loss: 0.23552339 | Total Loss: 0.23552339
09/26/24 18:15:38 (0m 06s) | [1/10000] Batch 130 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 13.204, Rec. Loss: 0.23554981 | Total Loss: 0.23554981
09/26/24 18:15:38 (0m 06s) | [1/10000] Batch 131 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 13.166, Rec. Loss: 0.23561813 | Total Loss: 0.23561813
