07/17/24 19:24:32 Training initiated with the following parameters:
Model Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 16), ('leak', 0.99), ('drop', 0.01), ('stochastic', False))
Encoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 16), ('leak', 0.99), ('drop', 0.01))
Decoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 16), ('leak', 0.99), ('drop', 0.01))

07/17/24 19:24:33 (0m 00s) | [1/15] Batch 0 (0.701s) | LR: 0.001 | KLD: 4.416, KLW: 0.1, Rec. Loss: 53127.695 | Loss: 53128.14 | Abs. Loss: 53128.14
07/17/24 19:24:34 (0m 01s) | [1/15] Batch 15 (0.006s) | LR: 0.001 | KLD: 39.793, KLW: 0.1, Rec. Loss: 26387.703 | Loss: 26391.68 | Abs. Loss: 591711.37
07/17/24 19:24:34 (0m 01s) | [1/15] Batch 16 (0.005s) | LR: 0.001 | KLD: 92.598, KLW: 0.1, Rec. Loss: 27288.027 | Loss: 27297.29 | Abs. Loss: 619008.65
07/17/24 19:24:34 (0m 01s) | [1/15] Batch 17 (0.005s) | LR: 0.001 | KLD: 124.822, KLW: 0.1, Rec. Loss: 26265.119 | Loss: 26277.60 | Abs. Loss: 645286.26
07/17/24 19:24:34 (0m 01s) | [1/15] Batch 18 (0.005s) | LR: 0.001 | KLD: 120.280, KLW: 0.1, Rec. Loss: 23747.137 | Loss: 23759.16 | Abs. Loss: 669045.42
07/17/24 19:24:34 (0m 01s) | [1/15] Batch 19 (0.006s) | LR: 0.001 | KLD: 143.499, KLW: 0.1, Rec. Loss: 24176.375 | Loss: 24190.72 | Abs. Loss: 693236.14
07/17/24 19:24:34 (0m 01s) | [1/15] Batch 20 (0.005s) | LR: 0.001 | KLD: 175.164, KLW: 0.1, Rec. Loss: 24079.941 | Loss: 24097.46 | Abs. Loss: 717333.60
07/17/24 19:24:34 (0m 01s) | [1/15] Batch 21 (0.006s) | LR: 0.001 | KLD: 201.251, KLW: 0.1, Rec. Loss: 22740.170 | Loss: 22760.29 | Abs. Loss: 740093.90
07/17/24 19:24:34 (0m 01s) | [1/15] Batch 22 (0.004s) | LR: 0.001 | KLD: 227.560, KLW: 0.1, Rec. Loss: 22580.154 | Loss: 22602.91 | Abs. Loss: 762696.81
07/17/24 19:24:34 (0m 01s) | [1/15] Batch 23 (0.006s) | LR: 0.001 | KLD: 167.334, KLW: 0.1, Rec. Loss: 21110.727 | Loss: 21127.46 | Abs. Loss: 783824.27
07/17/24 19:24:34 (0m 01s) | [1/15] Batch 24 (0.006s) | LR: 0.001 | KLD: 160.889, KLW: 0.1, Rec. Loss: 22731.350 | Loss: 22747.44 | Abs. Loss: 806571.71
07/17/24 19:24:34 (0m 01s) | [1/15] Batch 25 (0.005s) | LR: 0.001 | KLD: 178.777, KLW: 0.1, Rec. Loss: 21244.879 | Loss: 21262.76 | Abs. Loss: 827834.46
07/17/24 19:24:34 (0m 01s) | [1/15] Batch 26 (0.005s) | LR: 0.001 | KLD: 185.718, KLW: 0.1, Rec. Loss: 21130.072 | Loss: 21148.64 | Abs. Loss: 848983.11
07/17/24 19:24:34 (0m 01s) | [1/15] Batch 27 (0.006s) | LR: 0.001 | KLD: 132.541, KLW: 0.1, Rec. Loss: 22089.178 | Loss: 22102.43 | Abs. Loss: 871085.54
07/17/24 19:24:34 (0m 01s) | [1/15] Batch 28 (0.006s) | LR: 0.001 | KLD: 127.223, KLW: 0.1, Rec. Loss: 20569.240 | Loss: 20581.96 | Abs. Loss: 891667.50
07/17/24 19:24:34 (0m 01s) | [1/15] Batch 29 (0.005s) | LR: 0.001 | KLD: 179.273, KLW: 0.1, Rec. Loss: 21792.617 | Loss: 21810.54 | Abs. Loss: 913478.05
07/17/24 19:24:34 (0m 01s) | [1/15] Batch 30 (0.005s) | LR: 0.001 | KLD: 99.424, KLW: 0.1, Rec. Loss: 21446.008 | Loss: 21455.95 | Abs. Loss: 934934.00
07/17/24 19:24:34 (0m 01s) | [1/15] Batch 31 (0.006s) | LR: 0.001 | KLD: 114.902, KLW: 0.1, Rec. Loss: 21180.076 | Loss: 21191.57 | Abs. Loss: 956125.56
07/17/24 19:24:34 (0m 01s) | [1/15] Batch 32 (0.005s) | LR: 0.001 | KLD: 152.512, KLW: 0.1, Rec. Loss: 21726.297 | Loss: 21741.55 | Abs. Loss: 977867.11
07/17/24 19:24:34 (0m 01s) | [1/15] Batch 33 (0.005s) | LR: 0.001 | KLD: 63.325, KLW: 0.1, Rec. Loss: 20547.398 | Loss: 20553.73 | Abs. Loss: 998420.84
07/17/24 19:24:34 (0m 01s) | [1/15] Batch 34 (0.006s) | LR: 0.001 | KLD: 56.310, KLW: 0.1, Rec. Loss: 21518.727 | Loss: 21524.36 | Abs. Loss: 1019945.20
07/17/24 19:24:34 (0m 01s) | [1/15] Batch 35 (0.004s) | LR: 0.001 | KLD: 77.816, KLW: 0.1, Rec. Loss: 20408.623 | Loss: 20416.40 | Abs. Loss: 1040361.60
07/17/24 19:24:34 (0m 01s) | [1/15] Batch 36 (0.005s) | LR: 0.001 | KLD: 80.682, KLW: 0.1, Rec. Loss: 20825.664 | Loss: 20833.73 | Abs. Loss: 1061195.34
07/17/24 19:24:34 (0m 01s) | [1/15] Batch 37 (0.006s) | LR: 0.001 | KLD: 63.056, KLW: 0.1, Rec. Loss: 20054.645 | Loss: 20060.95 | Abs. Loss: 1081256.29
07/17/24 19:24:34 (0m 02s) | [1/15] Batch 38 (0.005s) | LR: 0.001 | KLD: 37.408, KLW: 0.1, Rec. Loss: 19539.354 | Loss: 19543.09 | Abs. Loss: 1100799.38
07/17/24 19:24:34 (0m 02s) | [1/15] Batch 39 (0.005s) | LR: 0.001 | KLD: 36.862, KLW: 0.1, Rec. Loss: 21091.547 | Loss: 21095.23 | Abs. Loss: 1121894.61
07/17/24 19:24:34 (0m 02s) | [1/15] Batch 40 (0.006s) | LR: 0.001 | KLD: 50.487, KLW: 0.1, Rec. Loss: 20200.738 | Loss: 20205.79 | Abs. Loss: 1142100.40
07/17/24 19:24:34 (0m 02s) | [1/15] Batch 41 (0.005s) | LR: 0.001 | KLD: 59.056, KLW: 0.1, Rec. Loss: 20802.133 | Loss: 20808.04 | Abs. Loss: 1162908.44
07/17/24 19:24:34 (0m 02s) | [1/15] Batch 42 (0.006s) | LR: 0.001 | KLD: 46.825, KLW: 0.1, Rec. Loss: 20441.355 | Loss: 20446.04 | Abs. Loss: 1183354.47
07/17/24 19:24:34 (0m 02s) | [1/15] Batch 43 (0.006s) | LR: 0.001 | KLD: 39.003, KLW: 0.1, Rec. Loss: 20404.004 | Loss: 20407.90 | Abs. Loss: 1203762.38
07/17/24 19:24:34 (0m 02s) | [1/15] Batch 44 (0.005s) | LR: 0.001 | KLD: 34.471, KLW: 0.1, Rec. Loss: 20362.598 | Loss: 20366.04 | Abs. Loss: 1224128.42
07/17/24 19:24:34 (0m 02s) | [1/15] Batch 45 (0.006s) | LR: 0.001 | KLD: 40.068, KLW: 0.1, Rec. Loss: 20134.273 | Loss: 20138.28 | Abs. Loss: 1244266.70
07/17/24 19:24:34 (0m 02s) | [1/15] Batch 46 (0.005s) | LR: 0.001 | KLD: 39.327, KLW: 0.1, Rec. Loss: 19700.738 | Loss: 19704.67 | Abs. Loss: 1263971.38
07/17/24 19:24:34 (0m 02s) | [1/15] Batch 47 (0.005s) | LR: 0.001 | KLD: 44.837, KLW: 0.1, Rec. Loss: 19943.676 | Loss: 19948.16 | Abs. Loss: 1283919.54
07/17/24 19:24:34 (0m 02s) | [1/15] Batch 48 (0.005s) | LR: 0.001 | KLD: 53.076, KLW: 0.1, Rec. Loss: 20387.145 | Loss: 20392.45 | Abs. Loss: 1304311.99
07/17/24 19:24:34 (0m 02s) | [1/15] Batch 49 (0.006s) | LR: 0.001 | KLD: 38.151, KLW: 0.1, Rec. Loss: 19757.793 | Loss: 19761.61 | Abs. Loss: 1324073.59
07/17/24 19:24:34 (0m 02s) | [1/15] Batch 50 (0.005s) | LR: 0.001 | KLD: 39.135, KLW: 0.1, Rec. Loss: 19617.693 | Loss: 19621.61 | Abs. Loss: 1343695.20
07/17/24 19:24:34 (0m 02s) | [1/15] Batch 51 (0.005s) | LR: 0.001 | KLD: 45.379, KLW: 0.1, Rec. Loss: 19598.369 | Loss: 19602.91 | Abs. Loss: 1363298.11
07/17/24 19:24:34 (0m 02s) | [1/15] Batch 52 (0.005s) | LR: 0.001 | KLD: 42.400, KLW: 0.1, Rec. Loss: 19503.930 | Loss: 19508.17 | Abs. Loss: 1382806.28
07/17/24 19:24:34 (0m 02s) | [1/15] Batch 53 (0.005s) | LR: 0.001 | KLD: 51.657, KLW: 0.1, Rec. Loss: 19412.033 | Loss: 19417.20 | Abs. Loss: 1402223.48
07/17/24 19:24:34 (0m 02s) | [1/15] Batch 54 (0.006s) | LR: 0.001 | KLD: 46.917, KLW: 0.1, Rec. Loss: 19320.266 | Loss: 19324.96 | Abs. Loss: 1421548.43
07/17/24 19:24:34 (0m 02s) | [1/15] Batch 55 (0.006s) | LR: 0.001 | KLD: 57.022, KLW: 0.1, Rec. Loss: 19497.547 | Loss: 19503.25 | Abs. Loss: 1441051.68
07/17/24 19:24:34 (0m 02s) | [1/15] Batch 56 (0.005s) | LR: 0.001 | KLD: 60.882, KLW: 0.1, Rec. Loss: 20538.762 | Loss: 20544.85 | Abs. Loss: 1461596.53
07/17/24 19:24:34 (0m 02s) | [1/15] Batch 57 (0.006s) | LR: 0.001 | KLD: 57.833, KLW: 0.1, Rec. Loss: 19357.115 | Loss: 19362.90 | Abs. Loss: 1480959.43
07/17/24 19:24:34 (0m 02s) | [1/15] Batch 58 (0.006s) | LR: 0.001 | KLD: 69.607, KLW: 0.1, Rec. Loss: 19839.918 | Loss: 19846.88 | Abs. Loss: 1500806.31
07/17/24 19:24:34 (0m 02s) | [1/15] Batch 59 (0.005s) | LR: 0.001 | KLD: 83.478, KLW: 0.1, Rec. Loss: 19784.926 | Loss: 19793.27 | Abs. Loss: 1520599.58
07/17/24 19:24:34 (0m 02s) | [1/15] Batch 60 (0.006s) | LR: 0.001 | KLD: 67.538, KLW: 0.1, Rec. Loss: 18395.504 | Loss: 18402.26 | Abs. Loss: 1539001.84
07/17/24 19:24:34 (0m 02s) | [1/15] Batch 61 (0.005s) | LR: 0.001 | KLD: 68.339, KLW: 0.1, Rec. Loss: 19677.973 | Loss: 19684.81 | Abs. Loss: 1558686.65
07/17/24 19:24:35 (0m 02s) | [1/15] Batch 62 (0.006s) | LR: 0.001 | KLD: 84.000, KLW: 0.1, Rec. Loss: 19202.721 | Loss: 19211.12 | Abs. Loss: 1577897.77
07/17/24 19:24:35 (0m 02s) | [1/15] Batch 63 (0.004s) | LR: 0.001 | KLD: 77.873, KLW: 0.1, Rec. Loss: 19138.379 | Loss: 19146.17 | Abs. Loss: 1597043.94
07/17/24 19:24:35 (0m 02s) | [1/15] Batch 64 (0.006s) | LR: 0.001 | KLD: 81.666, KLW: 0.1, Rec. Loss: 19041.297 | Loss: 19049.46 | Abs. Loss: 1616093.40
07/17/24 19:24:35 (0m 02s) | [1/15] Batch 65 (0.005s) | LR: 0.001 | KLD: 80.870, KLW: 0.1, Rec. Loss: 19062.246 | Loss: 19070.33 | Abs. Loss: 1635163.73
07/17/24 19:24:35 (0m 02s) | [1/15] Batch 66 (0.005s) | LR: 0.001 | KLD: 85.387, KLW: 0.1, Rec. Loss: 18727.340 | Loss: 18735.88 | Abs. Loss: 1653899.61
07/17/24 19:24:35 (0m 02s) | [1/15] Batch 67 (0.005s) | LR: 0.001 | KLD: 92.425, KLW: 0.1, Rec. Loss: 19984.977 | Loss: 19994.22 | Abs. Loss: 1673893.83
07/17/24 19:24:35 (0m 02s) | [1/15] Batch 68 (0.006s) | LR: 0.001 | KLD: 106.807, KLW: 0.1, Rec. Loss: 18125.545 | Loss: 18136.23 | Abs. Loss: 1692030.06
07/17/24 19:24:35 (0m 02s) | [1/15] Batch 69 (0.006s) | LR: 0.001 | KLD: 114.571, KLW: 0.1, Rec. Loss: 19253.090 | Loss: 19264.55 | Abs. Loss: 1711294.60
07/17/24 19:24:35 (0m 02s) | [1/15] Batch 70 (0.005s) | LR: 0.001 | KLD: 130.119, KLW: 0.1, Rec. Loss: 19369.475 | Loss: 19382.49 | Abs. Loss: 1730677.09
07/17/24 19:24:35 (0m 02s) | [1/15] Batch 71 (0.006s) | LR: 0.001 | KLD: 110.673, KLW: 0.1, Rec. Loss: 19322.611 | Loss: 19333.68 | Abs. Loss: 1750010.77
07/17/24 19:24:35 (0m 02s) | [1/15] Batch 72 (0.006s) | LR: 0.001 | KLD: 128.018, KLW: 0.1, Rec. Loss: 18659.541 | Loss: 18672.34 | Abs. Loss: 1768683.11
07/17/24 19:24:35 (0m 02s) | [1/15] Batch 73 (0.005s) | LR: 0.001 | KLD: 110.151, KLW: 0.1, Rec. Loss: 18987.820 | Loss: 18998.84 | Abs. Loss: 1787681.95
07/17/24 19:24:35 (0m 02s) | [1/15] Batch 74 (0.005s) | LR: 0.001 | KLD: 121.919, KLW: 0.1, Rec. Loss: 18473.848 | Loss: 18486.04 | Abs. Loss: 1806167.99
07/17/24 19:24:35 (0m 02s) | [1/15] Batch 75 (0.006s) | LR: 0.001 | KLD: 114.730, KLW: 0.1, Rec. Loss: 19460.818 | Loss: 19472.29 | Abs. Loss: 1825640.28
07/17/24 19:24:35 (0m 02s) | [1/15] Batch 76 (0.006s) | LR: 0.001 | KLD: 117.384, KLW: 0.1, Rec. Loss: 19025.635 | Loss: 19037.37 | Abs. Loss: 1844677.65
07/17/24 19:24:35 (0m 02s) | [1/15] Batch 77 (0.005s) | LR: 0.001 | KLD: 130.326, KLW: 0.1, Rec. Loss: 17688.852 | Loss: 17701.88 | Abs. Loss: 1862379.54
07/17/24 19:24:35 (0m 02s) | [1/15] Batch 78 (0.005s) | LR: 0.001 | KLD: 135.898, KLW: 0.1, Rec. Loss: 18574.695 | Loss: 18588.29 | Abs. Loss: 1880967.82
07/17/24 19:24:35 (0m 02s) | [1/15] Batch 79 (0.005s) | LR: 0.001 | KLD: 150.063, KLW: 0.1, Rec. Loss: 18814.678 | Loss: 18829.68 | Abs. Loss: 1899797.50
07/17/24 19:24:35 (0m 02s) | [1/15] Batch 80 (0.006s) | LR: 0.001 | KLD: 125.667, KLW: 0.1, Rec. Loss: 19138.047 | Loss: 19150.61 | Abs. Loss: 1918948.12
07/17/24 19:24:35 (0m 02s) | [1/15] Batch 81 (0.005s) | LR: 0.001 | KLD: 128.300, KLW: 0.1, Rec. Loss: 18945.121 | Loss: 18957.95 | Abs. Loss: 1937906.07
07/17/24 19:24:35 (0m 02s) | [1/15] Batch 82 (0.005s) | LR: 0.001 | KLD: 143.961, KLW: 0.1, Rec. Loss: 18832.520 | Loss: 18846.92 | Abs. Loss: 1956752.98
07/17/24 19:24:35 (0m 02s) | [1/15] Batch 83 (0.006s) | LR: 0.001 | KLD: 126.304, KLW: 0.1, Rec. Loss: 18319.018 | Loss: 18331.65 | Abs. Loss: 1975084.63
07/17/24 19:24:35 (0m 02s) | [1/15] Batch 84 (0.006s) | LR: 0.001 | KLD: 114.944, KLW: 0.1, Rec. Loss: 18842.043 | Loss: 18853.54 | Abs. Loss: 1993938.17
07/17/24 19:24:35 (0m 02s) | [1/15] Batch 85 (0.005s) | LR: 0.001 | KLD: 101.482, KLW: 0.1, Rec. Loss: 18825.588 | Loss: 18835.74 | Abs. Loss: 2012773.91
07/17/24 19:24:35 (0m 02s) | [1/15] Batch 86 (0.006s) | LR: 0.001 | KLD: 115.237, KLW: 0.1, Rec. Loss: 18541.320 | Loss: 18552.84 | Abs. Loss: 2031326.75
07/17/24 19:24:35 (0m 02s) | [1/15] Batch 87 (0.004s) | LR: 0.001 | KLD: 121.266, KLW: 0.1, Rec. Loss: 18678.775 | Loss: 18690.90 | Abs. Loss: 2050017.65
07/17/24 19:24:35 (0m 02s) | [1/15] Batch 88 (0.006s) | LR: 0.001 | KLD: 118.698, KLW: 0.1, Rec. Loss: 18388.387 | Loss: 18400.26 | Abs. Loss: 2068417.91
07/17/24 19:24:35 (0m 02s) | [1/15] Batch 89 (0.006s) | LR: 0.001 | KLD: 125.667, KLW: 0.1, Rec. Loss: 18908.203 | Loss: 18920.77 | Abs. Loss: 2087338.68
07/17/24 19:24:35 (0m 02s) | [1/15] Batch 90 (0.005s) | LR: 0.001 | KLD: 104.447, KLW: 0.1, Rec. Loss: 18228.594 | Loss: 18239.04 | Abs. Loss: 2105577.72
07/17/24 19:24:35 (0m 02s) | [1/15] Batch 91 (0.005s) | LR: 0.001 | KLD: 114.139, KLW: 0.1, Rec. Loss: 18358.393 | Loss: 18369.81 | Abs. Loss: 2123947.52
07/17/24 19:24:35 (0m 02s) | [1/15] Batch 92 (0.006s) | LR: 0.001 | KLD: 114.098, KLW: 0.1, Rec. Loss: 18467.852 | Loss: 18479.26 | Abs. Loss: 2142426.79
07/17/24 19:24:35 (0m 02s) | [1/15] Batch 93 (0.006s) | LR: 0.001 | KLD: 94.261, KLW: 0.1, Rec. Loss: 19101.621 | Loss: 19111.05 | Abs. Loss: 2161537.83
07/17/24 19:24:35 (0m 02s) | [1/15] Batch 94 (0.005s) | LR: 0.001 | KLD: 108.786, KLW: 0.1, Rec. Loss: 18495.299 | Loss: 18506.18 | Abs. Loss: 2180044.01
07/17/24 19:24:35 (0m 02s) | [1/15] Batch 95 (0.006s) | LR: 0.001 | KLD: 92.131, KLW: 0.1, Rec. Loss: 19036.385 | Loss: 19045.60 | Abs. Loss: 2199089.61
07/17/24 19:24:35 (0m 02s) | [1/15] Batch 96 (0.005s) | LR: 0.001 | KLD: 109.611, KLW: 0.1, Rec. Loss: 18746.631 | Loss: 18757.59 | Abs. Loss: 2217847.20
07/17/24 19:24:35 (0m 02s) | [1/15] Batch 97 (0.005s) | LR: 0.001 | KLD: 98.726, KLW: 0.1, Rec. Loss: 18555.309 | Loss: 18565.18 | Abs. Loss: 2236412.38
07/17/24 19:24:35 (0m 03s) | [1/15] Batch 98 (0.006s) | LR: 0.001 | KLD: 103.609, KLW: 0.1, Rec. Loss: 19124.996 | Loss: 19135.36 | Abs. Loss: 2255547.74
07/17/24 19:24:35 (0m 03s) | [1/15] Batch 99 (0.006s) | LR: 0.001 | KLD: 99.543, KLW: 0.1, Rec. Loss: 18833.607 | Loss: 18843.56 | Abs. Loss: 2274391.30
07/17/24 19:24:35 (0m 03s) | [1/15] Batch 100 (0.004s) | LR: 0.001 | KLD: 99.440, KLW: 0.1, Rec. Loss: 18578.828 | Loss: 18588.77 | Abs. Loss: 2292980.07
07/17/24 19:24:35 (0m 03s) | [1/15] Batch 101 (0.004s) | LR: 0.001 | KLD: 91.305, KLW: 0.1, Rec. Loss: 18431.383 | Loss: 18440.51 | Abs. Loss: 2311420.59
07/17/24 19:24:35 (0m 03s) | [1/15] Batch 102 (0.004s) | LR: 0.001 | KLD: 101.579, KLW: 0.1, Rec. Loss: 19462.227 | Loss: 19472.38 | Abs. Loss: 2330892.97
07/17/24 19:24:35 (0m 03s) | [1/15] Batch 103 (0.004s) | LR: 0.001 | KLD: 100.965, KLW: 0.1, Rec. Loss: 18321.270 | Loss: 18331.37 | Abs. Loss: 2349224.34
07/17/24 19:24:35 (0m 03s) | [1/15] Batch 104 (0.004s) | LR: 0.001 | KLD: 99.570, KLW: 0.1, Rec. Loss: 19200.889 | Loss: 19210.85 | Abs. Loss: 2368435.18
07/17/24 19:24:35 (0m 03s) | [1/15] Batch 105 (0.004s) | LR: 0.001 | KLD: 103.552, KLW: 0.1, Rec. Loss: 18874.250 | Loss: 18884.61 | Abs. Loss: 2387319.79
07/17/24 19:24:35 (0m 03s) | [1/15] Batch 106 (0.004s) | LR: 0.001 | KLD: 106.898, KLW: 0.1, Rec. Loss: 17994.980 | Loss: 18005.67 | Abs. Loss: 2405325.46
07/17/24 19:24:35 (0m 03s) | [1/15] Batch 107 (0.005s) | LR: 0.001 | KLD: 115.384, KLW: 0.1, Rec. Loss: 18434.262 | Loss: 18445.80 | Abs. Loss: 2423771.26
07/17/24 19:24:35 (0m 03s) | [1/15] Batch 108 (0.005s) | LR: 0.001 | KLD: 103.957, KLW: 0.1, Rec. Loss: 17291.064 | Loss: 17301.46 | Abs. Loss: 2441072.72
07/17/24 19:24:35 (0m 03s) | [1/15] Batch 109 (0.005s) | LR: 0.001 | KLD: 105.488, KLW: 0.1, Rec. Loss: 18012.168 | Loss: 18022.72 | Abs. Loss: 2459095.44
07/17/24 19:24:35 (0m 03s) | [1/15] Batch 110 (0.004s) | LR: 0.001 | KLD: 93.050, KLW: 0.1, Rec. Loss: 18904.834 | Loss: 18914.14 | Abs. Loss: 2478009.57
07/17/24 19:24:35 (0m 03s) | [1/15] Batch 111 (0.004s) | LR: 0.001 | KLD: 107.598, KLW: 0.1, Rec. Loss: 18207.736 | Loss: 18218.50 | Abs. Loss: 2496228.07
07/17/24 19:24:35 (0m 03s) | [1/15] Batch 112 (0.004s) | LR: 0.001 | KLD: 99.117, KLW: 0.1, Rec. Loss: 17929.539 | Loss: 17939.45 | Abs. Loss: 2514167.52
07/17/24 19:24:35 (0m 03s) | [1/15] Batch 113 (0.004s) | LR: 0.001 | KLD: 108.213, KLW: 0.1, Rec. Loss: 18140.191 | Loss: 18151.01 | Abs. Loss: 2532318.54
07/17/24 19:24:35 (0m 03s) | [1/15] Batch 114 (0.004s) | LR: 0.001 | KLD: 112.952, KLW: 0.1, Rec. Loss: 18863.641 | Loss: 18874.94 | Abs. Loss: 2551193.47
07/17/24 19:24:35 (0m 03s) | [1/15] Batch 115 (0.005s) | LR: 0.001 | KLD: 120.916, KLW: 0.1, Rec. Loss: 18726.160 | Loss: 18738.25 | Abs. Loss: 2569931.72
07/17/24 19:24:35 (0m 03s) | [1/15] Batch 116 (0.005s) | LR: 0.001 | KLD: 103.458, KLW: 0.1, Rec. Loss: 18069.223 | Loss: 18079.57 | Abs. Loss: 2588011.29
07/17/24 19:24:35 (0m 03s) | [1/15] Batch 117 (0.005s) | LR: 0.001 | KLD: 90.016, KLW: 0.1, Rec. Loss: 18068.127 | Loss: 18077.13 | Abs. Loss: 2606088.42
07/17/24 19:24:35 (0m 03s) | [1/15] Batch 118 (0.005s) | LR: 0.001 | KLD: 106.226, KLW: 0.1, Rec. Loss: 18728.199 | Loss: 18738.82 | Abs. Loss: 2624827.24
07/17/24 19:24:35 (0m 03s) | [1/15] Batch 119 (0.005s) | LR: 0.001 | KLD: 100.141, KLW: 0.1, Rec. Loss: 18310.633 | Loss: 18320.65 | Abs. Loss: 2643147.89
07/17/24 19:24:35 (0m 03s) | [1/15] Batch 120 (0.006s) | LR: 0.001 | KLD: 105.832, KLW: 0.1, Rec. Loss: 18069.367 | Loss: 18079.95 | Abs. Loss: 2661227.84
07/17/24 19:24:35 (0m 03s) | [1/15] Batch 121 (0.006s) | LR: 0.001 | KLD: 92.810, KLW: 0.1, Rec. Loss: 17893.283 | Loss: 17902.56 | Abs. Loss: 2679130.40
07/17/24 19:24:35 (0m 03s) | [1/15] Batch 122 (0.005s) | LR: 0.001 | KLD: 108.018, KLW: 0.1, Rec. Loss: 17536.559 | Loss: 17547.36 | Abs. Loss: 2696677.77
07/17/24 19:24:36 (0m 03s) | [1/15] Batch 123 (0.005s) | LR: 0.001 | KLD: 143.302, KLW: 0.1, Rec. Loss: 18020.324 | Loss: 18034.65 | Abs. Loss: 2714712.42
07/17/24 19:24:36 (0m 03s) | [1/15] Batch 124 (0.005s) | LR: 0.001 | KLD: 119.494, KLW: 0.1, Rec. Loss: 18038.402 | Loss: 18050.35 | Abs. Loss: 2732762.77
07/17/24 19:24:36 (0m 03s) | [1/15] Batch 125 (0.005s) | LR: 0.001 | KLD: 115.302, KLW: 0.1, Rec. Loss: 19028.264 | Loss: 19039.79 | Abs. Loss: 2751802.56
