08/08/24 16:49:15 Training initiated with the following parameters:
Model Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 16), ('leak', 0.99), ('drop', 0.01), ('stochastic', True))
Encoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 16), ('leak', 0.99), ('drop', 0.01))
Decoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 16), ('leak', 0.99), ('drop', 0.01))

08/08/24 16:49:15 (0m 00s) | [1/15] Batch 0 (0.688s) | LR: 0.001 | KLW: 0, Rec. Loss: 56415.902 | Loss: 56415.90 | Abs. Loss: 56415.90
08/08/24 16:49:16 (0m 01s) | [1/15] Batch 11 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 31401.652 | Loss: 31401.65 | Abs. Loss: 477326.74
08/08/24 16:49:16 (0m 01s) | [1/15] Batch 12 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 28764.277 | Loss: 28764.28 | Abs. Loss: 506091.02
08/08/24 16:49:16 (0m 01s) | [1/15] Batch 13 (0.004s) | LR: 0.001 | KLW: 0, Rec. Loss: 26662.279 | Loss: 26662.28 | Abs. Loss: 532753.30
08/08/24 16:49:16 (0m 01s) | [1/15] Batch 14 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 28114.340 | Loss: 28114.34 | Abs. Loss: 560867.64
08/08/24 16:49:16 (0m 01s) | [1/15] Batch 15 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 26365.922 | Loss: 26365.92 | Abs. Loss: 587233.56
08/08/24 16:49:16 (0m 01s) | [1/15] Batch 16 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 25272.984 | Loss: 25272.98 | Abs. Loss: 612506.55
08/08/24 16:49:16 (0m 01s) | [1/15] Batch 17 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 22627.971 | Loss: 22627.97 | Abs. Loss: 635134.52
08/08/24 16:49:16 (0m 01s) | [1/15] Batch 18 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 25534.410 | Loss: 25534.41 | Abs. Loss: 660668.93
08/08/24 16:49:16 (0m 01s) | [1/15] Batch 19 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 26449.824 | Loss: 26449.82 | Abs. Loss: 687118.75
08/08/24 16:49:16 (0m 01s) | [1/15] Batch 20 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 25382.150 | Loss: 25382.15 | Abs. Loss: 712500.90
08/08/24 16:49:16 (0m 01s) | [1/15] Batch 21 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 22926.172 | Loss: 22926.17 | Abs. Loss: 735427.07
08/08/24 16:49:16 (0m 01s) | [1/15] Batch 22 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 22033.316 | Loss: 22033.32 | Abs. Loss: 757460.39
08/08/24 16:49:16 (0m 01s) | [1/15] Batch 23 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 22616.836 | Loss: 22616.84 | Abs. Loss: 780077.23
08/08/24 16:49:16 (0m 01s) | [1/15] Batch 24 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 22137.004 | Loss: 22137.00 | Abs. Loss: 802214.23
08/08/24 16:49:16 (0m 01s) | [1/15] Batch 25 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 22813.277 | Loss: 22813.28 | Abs. Loss: 825027.51
08/08/24 16:49:16 (0m 01s) | [1/15] Batch 26 (0.004s) | LR: 0.001 | KLW: 0, Rec. Loss: 21081.133 | Loss: 21081.13 | Abs. Loss: 846108.64
08/08/24 16:49:16 (0m 01s) | [1/15] Batch 27 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 21092.312 | Loss: 21092.31 | Abs. Loss: 867200.95
08/08/24 16:49:16 (0m 01s) | [1/15] Batch 28 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 21581.906 | Loss: 21581.91 | Abs. Loss: 888782.86
08/08/24 16:49:16 (0m 01s) | [1/15] Batch 29 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 21903.551 | Loss: 21903.55 | Abs. Loss: 910686.41
08/08/24 16:49:16 (0m 01s) | [1/15] Batch 30 (0.004s) | LR: 0.001 | KLW: 0, Rec. Loss: 20737.299 | Loss: 20737.30 | Abs. Loss: 931423.71
08/08/24 16:49:16 (0m 01s) | [1/15] Batch 31 (0.004s) | LR: 0.001 | KLW: 0, Rec. Loss: 21504.340 | Loss: 21504.34 | Abs. Loss: 952928.05
08/08/24 16:49:17 (0m 01s) | [1/15] Batch 32 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 20547.891 | Loss: 20547.89 | Abs. Loss: 973475.94
08/08/24 16:49:17 (0m 01s) | [1/15] Batch 33 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 21748.625 | Loss: 21748.62 | Abs. Loss: 995224.56
08/08/24 16:49:17 (0m 01s) | [1/15] Batch 34 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 21685.418 | Loss: 21685.42 | Abs. Loss: 1016909.98
08/08/24 16:49:17 (0m 01s) | [1/15] Batch 35 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 20826.762 | Loss: 20826.76 | Abs. Loss: 1037736.74
08/08/24 16:49:17 (0m 01s) | [1/15] Batch 36 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 21686.748 | Loss: 21686.75 | Abs. Loss: 1059423.49
08/08/24 16:49:17 (0m 01s) | [1/15] Batch 37 (0.004s) | LR: 0.001 | KLW: 0, Rec. Loss: 20416.066 | Loss: 20416.07 | Abs. Loss: 1079839.56
08/08/24 16:49:17 (0m 02s) | [1/15] Batch 38 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 20355.189 | Loss: 20355.19 | Abs. Loss: 1100194.75
08/08/24 16:49:17 (0m 02s) | [1/15] Batch 39 (0.004s) | LR: 0.001 | KLW: 0, Rec. Loss: 19975.178 | Loss: 19975.18 | Abs. Loss: 1120169.93
08/08/24 16:49:17 (0m 02s) | [1/15] Batch 40 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 20399.873 | Loss: 20399.87 | Abs. Loss: 1140569.80
08/08/24 16:49:17 (0m 02s) | [1/15] Batch 41 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 20689.559 | Loss: 20689.56 | Abs. Loss: 1161259.36
08/08/24 16:49:17 (0m 02s) | [1/15] Batch 42 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 21053.197 | Loss: 21053.20 | Abs. Loss: 1182312.55
08/08/24 16:49:17 (0m 02s) | [1/15] Batch 43 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 20417.605 | Loss: 20417.61 | Abs. Loss: 1202730.16
08/08/24 16:49:17 (0m 02s) | [1/15] Batch 44 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 20433.615 | Loss: 20433.62 | Abs. Loss: 1223163.78
08/08/24 16:49:17 (0m 02s) | [1/15] Batch 45 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 20340.234 | Loss: 20340.23 | Abs. Loss: 1243504.01
08/08/24 16:49:17 (0m 02s) | [1/15] Batch 46 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 20601.594 | Loss: 20601.59 | Abs. Loss: 1264105.60
08/08/24 16:49:17 (0m 02s) | [1/15] Batch 47 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 19638.758 | Loss: 19638.76 | Abs. Loss: 1283744.36
08/08/24 16:49:17 (0m 02s) | [1/15] Batch 48 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 20175.109 | Loss: 20175.11 | Abs. Loss: 1303919.47
08/08/24 16:49:17 (0m 02s) | [1/15] Batch 49 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 20100.639 | Loss: 20100.64 | Abs. Loss: 1324020.11
08/08/24 16:49:17 (0m 02s) | [1/15] Batch 50 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 19309.941 | Loss: 19309.94 | Abs. Loss: 1343330.05
08/08/24 16:49:17 (0m 02s) | [1/15] Batch 51 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 20504.010 | Loss: 20504.01 | Abs. Loss: 1363834.06
08/08/24 16:49:17 (0m 02s) | [1/15] Batch 52 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 20080.312 | Loss: 20080.31 | Abs. Loss: 1383914.37
08/08/24 16:49:17 (0m 02s) | [1/15] Batch 53 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 20107.676 | Loss: 20107.68 | Abs. Loss: 1404022.05
08/08/24 16:49:17 (0m 02s) | [1/15] Batch 54 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 19608.748 | Loss: 19608.75 | Abs. Loss: 1423630.80
08/08/24 16:49:17 (0m 02s) | [1/15] Batch 55 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 19745.137 | Loss: 19745.14 | Abs. Loss: 1443375.93
08/08/24 16:49:17 (0m 02s) | [1/15] Batch 56 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 18653.414 | Loss: 18653.41 | Abs. Loss: 1462029.35
08/08/24 16:49:17 (0m 02s) | [1/15] Batch 57 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 19953.455 | Loss: 19953.46 | Abs. Loss: 1481982.80
08/08/24 16:49:17 (0m 02s) | [1/15] Batch 58 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 19693.023 | Loss: 19693.02 | Abs. Loss: 1501675.83
08/08/24 16:49:17 (0m 02s) | [1/15] Batch 59 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 19306.203 | Loss: 19306.20 | Abs. Loss: 1520982.03
08/08/24 16:49:17 (0m 02s) | [1/15] Batch 60 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 19374.602 | Loss: 19374.60 | Abs. Loss: 1540356.63
08/08/24 16:49:17 (0m 02s) | [1/15] Batch 61 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 19684.725 | Loss: 19684.72 | Abs. Loss: 1560041.36
08/08/24 16:49:17 (0m 02s) | [1/15] Batch 62 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 19172.727 | Loss: 19172.73 | Abs. Loss: 1579214.08
08/08/24 16:49:17 (0m 02s) | [1/15] Batch 63 (0.004s) | LR: 0.001 | KLW: 0, Rec. Loss: 18212.383 | Loss: 18212.38 | Abs. Loss: 1597426.46
08/08/24 16:49:17 (0m 02s) | [1/15] Batch 64 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 18996.918 | Loss: 18996.92 | Abs. Loss: 1616423.38
08/08/24 16:49:17 (0m 02s) | [1/15] Batch 65 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 18738.062 | Loss: 18738.06 | Abs. Loss: 1635161.45
08/08/24 16:49:17 (0m 02s) | [1/15] Batch 66 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 17670.762 | Loss: 17670.76 | Abs. Loss: 1652832.21
08/08/24 16:49:17 (0m 02s) | [1/15] Batch 67 (0.004s) | LR: 0.001 | KLW: 0, Rec. Loss: 18933.959 | Loss: 18933.96 | Abs. Loss: 1671766.17
08/08/24 16:49:17 (0m 02s) | [1/15] Batch 68 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 19501.869 | Loss: 19501.87 | Abs. Loss: 1691268.04
08/08/24 16:49:17 (0m 02s) | [1/15] Batch 69 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 19287.215 | Loss: 19287.21 | Abs. Loss: 1710555.25
08/08/24 16:49:17 (0m 02s) | [1/15] Batch 70 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 18826.031 | Loss: 18826.03 | Abs. Loss: 1729381.28
08/08/24 16:49:17 (0m 02s) | [1/15] Batch 71 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 19194.861 | Loss: 19194.86 | Abs. Loss: 1748576.14
08/08/24 16:49:17 (0m 02s) | [1/15] Batch 72 (0.004s) | LR: 0.001 | KLW: 0, Rec. Loss: 19370.232 | Loss: 19370.23 | Abs. Loss: 1767946.38
08/08/24 16:49:17 (0m 02s) | [1/15] Batch 73 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 18737.883 | Loss: 18737.88 | Abs. Loss: 1786684.26
08/08/24 16:49:17 (0m 02s) | [1/15] Batch 74 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 19390.199 | Loss: 19390.20 | Abs. Loss: 1806074.46
08/08/24 16:49:17 (0m 02s) | [1/15] Batch 75 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 19042.457 | Loss: 19042.46 | Abs. Loss: 1825116.91
08/08/24 16:49:17 (0m 02s) | [1/15] Batch 76 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 20056.625 | Loss: 20056.62 | Abs. Loss: 1845173.54
08/08/24 16:49:17 (0m 02s) | [1/15] Batch 77 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 18637.275 | Loss: 18637.28 | Abs. Loss: 1863810.81
08/08/24 16:49:17 (0m 02s) | [1/15] Batch 78 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 19440.645 | Loss: 19440.64 | Abs. Loss: 1883251.46
08/08/24 16:49:17 (0m 02s) | [1/15] Batch 79 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 18462.688 | Loss: 18462.69 | Abs. Loss: 1901714.15
08/08/24 16:49:17 (0m 02s) | [1/15] Batch 80 (0.004s) | LR: 0.001 | KLW: 0, Rec. Loss: 19540.809 | Loss: 19540.81 | Abs. Loss: 1921254.96
08/08/24 16:49:17 (0m 02s) | [1/15] Batch 81 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 18916.588 | Loss: 18916.59 | Abs. Loss: 1940171.54
08/08/24 16:49:17 (0m 02s) | [1/15] Batch 82 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 19445.277 | Loss: 19445.28 | Abs. Loss: 1959616.82
08/08/24 16:49:17 (0m 02s) | [1/15] Batch 83 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 19161.477 | Loss: 19161.48 | Abs. Loss: 1978778.30
08/08/24 16:49:17 (0m 02s) | [1/15] Batch 84 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 18533.373 | Loss: 18533.37 | Abs. Loss: 1997311.67
08/08/24 16:49:17 (0m 02s) | [1/15] Batch 85 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 19007.184 | Loss: 19007.18 | Abs. Loss: 2016318.85
08/08/24 16:49:17 (0m 02s) | [1/15] Batch 86 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 19073.740 | Loss: 19073.74 | Abs. Loss: 2035392.59
08/08/24 16:49:17 (0m 02s) | [1/15] Batch 87 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 18891.752 | Loss: 18891.75 | Abs. Loss: 2054284.35
08/08/24 16:49:17 (0m 02s) | [1/15] Batch 88 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 18034.477 | Loss: 18034.48 | Abs. Loss: 2072318.82
08/08/24 16:49:17 (0m 02s) | [1/15] Batch 89 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 18890.055 | Loss: 18890.05 | Abs. Loss: 2091208.88
08/08/24 16:49:17 (0m 02s) | [1/15] Batch 90 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 19060.473 | Loss: 19060.47 | Abs. Loss: 2110269.35
08/08/24 16:49:17 (0m 02s) | [1/15] Batch 91 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 18385.029 | Loss: 18385.03 | Abs. Loss: 2128654.38
08/08/24 16:49:18 (0m 02s) | [1/15] Batch 92 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 19226.838 | Loss: 19226.84 | Abs. Loss: 2147881.22
08/08/24 16:49:18 (0m 02s) | [1/15] Batch 93 (0.004s) | LR: 0.001 | KLW: 0, Rec. Loss: 18787.254 | Loss: 18787.25 | Abs. Loss: 2166668.47
08/08/24 16:49:18 (0m 02s) | [1/15] Batch 94 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 17517.250 | Loss: 17517.25 | Abs. Loss: 2184185.72
08/08/24 16:49:18 (0m 02s) | [1/15] Batch 95 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 18874.785 | Loss: 18874.79 | Abs. Loss: 2203060.51
08/08/24 16:49:18 (0m 02s) | [1/15] Batch 96 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 19010.637 | Loss: 19010.64 | Abs. Loss: 2222071.14
08/08/24 16:49:18 (0m 02s) | [1/15] Batch 97 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 19296.613 | Loss: 19296.61 | Abs. Loss: 2241367.76
08/08/24 16:49:18 (0m 03s) | [1/15] Batch 98 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 18300.260 | Loss: 18300.26 | Abs. Loss: 2259668.02
08/08/24 16:49:18 (0m 03s) | [1/15] Batch 99 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 18851.398 | Loss: 18851.40 | Abs. Loss: 2278519.41
08/08/24 16:49:18 (0m 03s) | [1/15] Batch 100 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 18361.625 | Loss: 18361.62 | Abs. Loss: 2296881.04
08/08/24 16:49:18 (0m 03s) | [1/15] Batch 101 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 18951.963 | Loss: 18951.96 | Abs. Loss: 2315833.00
08/08/24 16:49:18 (0m 03s) | [1/15] Batch 102 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 18196.328 | Loss: 18196.33 | Abs. Loss: 2334029.33
08/08/24 16:49:18 (0m 03s) | [1/15] Batch 103 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 20196.258 | Loss: 20196.26 | Abs. Loss: 2354225.59
08/08/24 16:49:18 (0m 03s) | [1/15] Batch 104 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 18418.713 | Loss: 18418.71 | Abs. Loss: 2372644.30
08/08/24 16:49:18 (0m 03s) | [1/15] Batch 105 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 19012.539 | Loss: 19012.54 | Abs. Loss: 2391656.84
08/08/24 16:49:18 (0m 03s) | [1/15] Batch 106 (0.004s) | LR: 0.001 | KLW: 0, Rec. Loss: 18924.387 | Loss: 18924.39 | Abs. Loss: 2410581.23
08/08/24 16:49:18 (0m 03s) | [1/15] Batch 107 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 19441.188 | Loss: 19441.19 | Abs. Loss: 2430022.41
08/08/24 16:49:18 (0m 03s) | [1/15] Batch 108 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 18053.482 | Loss: 18053.48 | Abs. Loss: 2448075.90
08/08/24 16:49:18 (0m 03s) | [1/15] Batch 109 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 18107.879 | Loss: 18107.88 | Abs. Loss: 2466183.78
08/08/24 16:49:18 (0m 03s) | [1/15] Batch 110 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 18016.537 | Loss: 18016.54 | Abs. Loss: 2484200.31
08/08/24 16:49:18 (0m 03s) | [1/15] Batch 111 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 19294.746 | Loss: 19294.75 | Abs. Loss: 2503495.06
08/08/24 16:49:18 (0m 03s) | [1/15] Batch 112 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 18172.449 | Loss: 18172.45 | Abs. Loss: 2521667.51
08/08/24 16:49:18 (0m 03s) | [1/15] Batch 113 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 18043.117 | Loss: 18043.12 | Abs. Loss: 2539710.62
08/08/24 16:49:18 (0m 03s) | [1/15] Batch 114 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 18473.270 | Loss: 18473.27 | Abs. Loss: 2558183.89
08/08/24 16:49:18 (0m 03s) | [1/15] Batch 115 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 17588.484 | Loss: 17588.48 | Abs. Loss: 2575772.38
08/08/24 16:49:18 (0m 03s) | [1/15] Batch 116 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 17217.537 | Loss: 17217.54 | Abs. Loss: 2592989.92
08/08/24 16:49:18 (0m 03s) | [1/15] Batch 117 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 18413.502 | Loss: 18413.50 | Abs. Loss: 2611403.42
08/08/24 16:49:18 (0m 03s) | [1/15] Batch 118 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 18133.047 | Loss: 18133.05 | Abs. Loss: 2629536.46
08/08/24 16:49:18 (0m 03s) | [1/15] Batch 119 (0.004s) | LR: 0.001 | KLW: 0, Rec. Loss: 18864.566 | Loss: 18864.57 | Abs. Loss: 2648401.03
08/08/24 16:49:18 (0m 03s) | [1/15] Batch 120 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 18260.320 | Loss: 18260.32 | Abs. Loss: 2666661.35
08/08/24 16:49:18 (0m 03s) | [1/15] Batch 121 (0.004s) | LR: 0.001 | KLW: 0, Rec. Loss: 18831.707 | Loss: 18831.71 | Abs. Loss: 2685493.06
08/08/24 16:49:18 (0m 03s) | [1/15] Batch 122 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 17909.930 | Loss: 17909.93 | Abs. Loss: 2703402.99
08/08/24 16:49:18 (0m 03s) | [1/15] Batch 123 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 18156.078 | Loss: 18156.08 | Abs. Loss: 2721559.07
08/08/24 16:49:18 (0m 03s) | [1/15] Batch 124 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 18342.498 | Loss: 18342.50 | Abs. Loss: 2739901.56
08/08/24 16:49:18 (0m 03s) | [1/15] Batch 125 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 16984.580 | Loss: 16984.58 | Abs. Loss: 2756886.14
08/08/24 16:49:18 (0m 03s) | [1/15] Batch 126 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 17689.287 | Loss: 17689.29 | Abs. Loss: 2774575.43
08/08/24 16:49:18 (0m 03s) | [1/15] Batch 127 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 16881.914 | Loss: 16881.91 | Abs. Loss: 2791457.35
08/08/24 16:49:18 (0m 03s) | [1/15] Batch 128 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 18109.836 | Loss: 18109.84 | Abs. Loss: 2809567.18
08/08/24 16:49:18 (0m 03s) | [1/15] Batch 129 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 17354.199 | Loss: 17354.20 | Abs. Loss: 2826921.38
08/08/24 16:49:18 (0m 03s) | [1/15] Batch 130 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 16633.488 | Loss: 16633.49 | Abs. Loss: 2843554.87
08/08/24 16:49:18 (0m 03s) | [1/15] Batch 131 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 17624.668 | Loss: 17624.67 | Abs. Loss: 2861179.54
08/08/24 16:49:18 (0m 03s) | [1/15] Batch 132 (0.004s) | LR: 0.001 | KLW: 0, Rec. Loss: 17110.719 | Loss: 17110.72 | Abs. Loss: 2878290.26
08/08/24 16:49:18 (0m 03s) | [1/15] Batch 133 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 17051.355 | Loss: 17051.36 | Abs. Loss: 2895341.61
08/08/24 16:49:18 (0m 03s) | [1/15] Batch 134 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 16991.062 | Loss: 16991.06 | Abs. Loss: 2912332.67
08/08/24 16:49:18 (0m 03s) | [1/15] Batch 135 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 17575.812 | Loss: 17575.81 | Abs. Loss: 2929908.49
08/08/24 16:49:18 (0m 03s) | [1/15] Batch 136 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 17704.521 | Loss: 17704.52 | Abs. Loss: 2947613.01
08/08/24 16:49:18 (0m 03s) | [1/15] Batch 137 (0.004s) | LR: 0.001 | KLW: 0, Rec. Loss: 17587.488 | Loss: 17587.49 | Abs. Loss: 2965200.50
08/08/24 16:49:18 (0m 03s) | [1/15] Batch 138 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 16687.930 | Loss: 16687.93 | Abs. Loss: 2981888.43
08/08/24 16:49:18 (0m 03s) | [1/15] Batch 139 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 16550.387 | Loss: 16550.39 | Abs. Loss: 2998438.81
08/08/24 16:49:18 (0m 03s) | [1/15] Batch 140 (0.004s) | LR: 0.001 | KLW: 0, Rec. Loss: 16939.668 | Loss: 16939.67 | Abs. Loss: 3015378.48
