09/26/24 18:35:56 Textual logger initiated. Now configuring tensorboard writer.
09/26/24 18:35:56 Tensorboard writer created. Tensorboard logs will be saved to "./Training Logs/09-26-24__18-35-56/tensorboard".
09/26/24 18:35:56 Starting Tensorboard thread...
09/26/24 18:36:00 Tensorboard is ready at http://localhost:6006/.
09/26/24 18:36:00 Continuing to training script...
09/26/24 18:36:03 Training initiated with the following parameters:
Model Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('stride', 2), ('padding', 12), ('latent_dim', 32), ('leak', 0.99), ('drop', 0.01), ('stochastic', True))
Encoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('stride', 2), ('padding', 12), ('latent_dim', 32), ('leak', 0.99), ('drop', 0.01))
Decoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('stride', 2), ('padding', 12), ('latent_dim', 32), ('leak', 0.99), ('drop', 0.01))

09/26/24 18:36:03 Train Loader Image Data Size: (28, 28)
09/26/24 18:36:04 (0m 00s) | [1/10000] Batch 0 (0.692s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.581, Rec. Loss: 0.23423427 | Total Loss: 0.23423427
09/26/24 18:36:05 (0m 01s) | [1/10000] Batch 14 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.580, Rec. Loss: 0.23412082 | Total Loss: 0.23412082
09/26/24 18:36:05 (0m 01s) | [1/10000] Batch 15 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.578, Rec. Loss: 0.23411207 | Total Loss: 0.23411207
09/26/24 18:36:05 (0m 01s) | [1/10000] Batch 16 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.560, Rec. Loss: 0.23427483 | Total Loss: 0.23427483
09/26/24 18:36:05 (0m 02s) | [1/10000] Batch 17 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.573, Rec. Loss: 0.23413697 | Total Loss: 0.23413697
09/26/24 18:36:05 (0m 02s) | [1/10000] Batch 18 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.568, Rec. Loss: 0.23425378 | Total Loss: 0.23425378
09/26/24 18:36:05 (0m 02s) | [1/10000] Batch 19 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.572, Rec. Loss: 0.23416787 | Total Loss: 0.23416787
09/26/24 18:36:05 (0m 02s) | [1/10000] Batch 20 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.571, Rec. Loss: 0.23412512 | Total Loss: 0.23412512
09/26/24 18:36:05 (0m 02s) | [1/10000] Batch 21 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.572, Rec. Loss: 0.23413961 | Total Loss: 0.23413961
09/26/24 18:36:05 (0m 02s) | [1/10000] Batch 22 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.579, Rec. Loss: 0.23412018 | Total Loss: 0.23412018
09/26/24 18:36:05 (0m 02s) | [1/10000] Batch 23 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.571, Rec. Loss: 0.23420301 | Total Loss: 0.23420301
09/26/24 18:36:05 (0m 02s) | [1/10000] Batch 24 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.580, Rec. Loss: 0.23399380 | Total Loss: 0.23399380
09/26/24 18:36:05 (0m 02s) | [1/10000] Batch 25 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.571, Rec. Loss: 0.23415762 | Total Loss: 0.23415762
09/26/24 18:36:05 (0m 02s) | [1/10000] Batch 26 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.577, Rec. Loss: 0.23405515 | Total Loss: 0.23405515
09/26/24 18:36:05 (0m 02s) | [1/10000] Batch 27 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.573, Rec. Loss: 0.23406678 | Total Loss: 0.23406678
09/26/24 18:36:05 (0m 02s) | [1/10000] Batch 28 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.579, Rec. Loss: 0.23397008 | Total Loss: 0.23397008
09/26/24 18:36:05 (0m 02s) | [1/10000] Batch 29 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.583, Rec. Loss: 0.23399165 | Total Loss: 0.23399165
09/26/24 18:36:05 (0m 02s) | [1/10000] Batch 30 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.578, Rec. Loss: 0.23401858 | Total Loss: 0.23401858
09/26/24 18:36:05 (0m 02s) | [1/10000] Batch 31 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.575, Rec. Loss: 0.23405814 | Total Loss: 0.23405814
09/26/24 18:36:05 (0m 02s) | [1/10000] Batch 32 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.575, Rec. Loss: 0.23403350 | Total Loss: 0.23403350
09/26/24 18:36:05 (0m 02s) | [1/10000] Batch 33 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.585, Rec. Loss: 0.23392409 | Total Loss: 0.23392409
09/26/24 18:36:05 (0m 02s) | [1/10000] Batch 34 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.585, Rec. Loss: 0.23395698 | Total Loss: 0.23395698
09/26/24 18:36:05 (0m 02s) | [1/10000] Batch 35 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.580, Rec. Loss: 0.23395169 | Total Loss: 0.23395169
09/26/24 18:36:05 (0m 02s) | [1/10000] Batch 36 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.586, Rec. Loss: 0.23401247 | Total Loss: 0.23401247
09/26/24 18:36:06 (0m 02s) | [1/10000] Batch 37 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.581, Rec. Loss: 0.23396744 | Total Loss: 0.23396744
09/26/24 18:36:06 (0m 02s) | [1/10000] Batch 38 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.585, Rec. Loss: 0.23401041 | Total Loss: 0.23401041
09/26/24 18:36:06 (0m 02s) | [1/10000] Batch 39 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.588, Rec. Loss: 0.23383087 | Total Loss: 0.23383087
09/26/24 18:36:06 (0m 02s) | [1/10000] Batch 40 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.587, Rec. Loss: 0.23393017 | Total Loss: 0.23393017
09/26/24 18:36:06 (0m 02s) | [1/10000] Batch 41 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.582, Rec. Loss: 0.23394802 | Total Loss: 0.23394802
09/26/24 18:36:06 (0m 02s) | [1/10000] Batch 42 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.591, Rec. Loss: 0.23390281 | Total Loss: 0.23390281
09/26/24 18:36:06 (0m 02s) | [1/10000] Batch 43 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.596, Rec. Loss: 0.23383611 | Total Loss: 0.23383611
09/26/24 18:36:06 (0m 02s) | [1/10000] Batch 44 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.585, Rec. Loss: 0.23399399 | Total Loss: 0.23399399
09/26/24 18:36:06 (0m 02s) | [1/10000] Batch 45 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.589, Rec. Loss: 0.23397405 | Total Loss: 0.23397405
09/26/24 18:36:06 (0m 03s) | [1/10000] Batch 46 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.594, Rec. Loss: 0.23388346 | Total Loss: 0.23388346
09/26/24 18:36:06 (0m 03s) | [1/10000] Batch 47 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.594, Rec. Loss: 0.23390923 | Total Loss: 0.23390923
09/26/24 18:36:06 (0m 03s) | [1/10000] Batch 48 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.596, Rec. Loss: 0.23396325 | Total Loss: 0.23396325
09/26/24 18:36:06 (0m 03s) | [1/10000] Batch 49 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.602, Rec. Loss: 0.23380484 | Total Loss: 0.23380484
09/26/24 18:36:06 (0m 03s) | [1/10000] Batch 50 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.592, Rec. Loss: 0.23385961 | Total Loss: 0.23385961
09/26/24 18:36:06 (0m 03s) | [1/10000] Batch 51 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.603, Rec. Loss: 0.23389043 | Total Loss: 0.23389043
09/26/24 18:36:06 (0m 03s) | [1/10000] Batch 52 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.608, Rec. Loss: 0.23379865 | Total Loss: 0.23379865
09/26/24 18:36:06 (0m 03s) | [1/10000] Batch 53 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.597, Rec. Loss: 0.23391078 | Total Loss: 0.23391078
09/26/24 18:36:06 (0m 03s) | [1/10000] Batch 54 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.616, Rec. Loss: 0.23370805 | Total Loss: 0.23370805
09/26/24 18:36:06 (0m 03s) | [1/10000] Batch 55 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.617, Rec. Loss: 0.23366983 | Total Loss: 0.23366983
09/26/24 18:36:06 (0m 03s) | [1/10000] Batch 56 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.610, Rec. Loss: 0.23375230 | Total Loss: 0.23375230
09/26/24 18:36:06 (0m 03s) | [1/10000] Batch 57 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.618, Rec. Loss: 0.23370525 | Total Loss: 0.23370525
09/26/24 18:36:06 (0m 03s) | [1/10000] Batch 58 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.607, Rec. Loss: 0.23388129 | Total Loss: 0.23388129
09/26/24 18:36:06 (0m 03s) | [1/10000] Batch 59 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.618, Rec. Loss: 0.23369962 | Total Loss: 0.23369962
09/26/24 18:36:06 (0m 03s) | [1/10000] Batch 60 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.612, Rec. Loss: 0.23380025 | Total Loss: 0.23380025
09/26/24 18:36:06 (0m 03s) | [1/10000] Batch 61 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.625, Rec. Loss: 0.23371133 | Total Loss: 0.23371133
09/26/24 18:36:06 (0m 03s) | [1/10000] Batch 62 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.629, Rec. Loss: 0.23365523 | Total Loss: 0.23365523
09/26/24 18:36:06 (0m 03s) | [1/10000] Batch 63 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.626, Rec. Loss: 0.23373614 | Total Loss: 0.23373614
09/26/24 18:36:06 (0m 03s) | [1/10000] Batch 64 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.634, Rec. Loss: 0.23371634 | Total Loss: 0.23371634
09/26/24 18:36:06 (0m 03s) | [1/10000] Batch 65 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.629, Rec. Loss: 0.23374715 | Total Loss: 0.23374715
09/26/24 18:36:07 (0m 03s) | [1/10000] Batch 66 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.624, Rec. Loss: 0.23380925 | Total Loss: 0.23380925
09/26/24 18:36:07 (0m 03s) | [1/10000] Batch 67 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.643, Rec. Loss: 0.23356281 | Total Loss: 0.23356281
09/26/24 18:36:07 (0m 03s) | [1/10000] Batch 68 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.644, Rec. Loss: 0.23361425 | Total Loss: 0.23361425
09/26/24 18:36:07 (0m 03s) | [1/10000] Batch 69 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.638, Rec. Loss: 0.23370017 | Total Loss: 0.23370017
09/26/24 18:36:07 (0m 03s) | [1/10000] Batch 70 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.642, Rec. Loss: 0.23365092 | Total Loss: 0.23365092
09/26/24 18:36:07 (0m 03s) | [1/10000] Batch 71 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.654, Rec. Loss: 0.23360898 | Total Loss: 0.23360898
09/26/24 18:36:07 (0m 03s) | [1/10000] Batch 72 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.633, Rec. Loss: 0.23377576 | Total Loss: 0.23377576
09/26/24 18:36:07 (0m 03s) | [1/10000] Batch 73 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.661, Rec. Loss: 0.23344326 | Total Loss: 0.23344326
09/26/24 18:36:07 (0m 04s) | [1/10000] Batch 74 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.660, Rec. Loss: 0.23355491 | Total Loss: 0.23355491
09/26/24 18:36:07 (0m 04s) | [1/10000] Batch 75 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.665, Rec. Loss: 0.23350301 | Total Loss: 0.23350301
09/26/24 18:36:07 (0m 04s) | [1/10000] Batch 76 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.676, Rec. Loss: 0.23350066 | Total Loss: 0.23350066
09/26/24 18:36:07 (0m 04s) | [1/10000] Batch 77 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.664, Rec. Loss: 0.23354642 | Total Loss: 0.23354642
09/26/24 18:36:07 (0m 04s) | [1/10000] Batch 78 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.668, Rec. Loss: 0.23358279 | Total Loss: 0.23358279
09/26/24 18:36:07 (0m 04s) | [1/10000] Batch 79 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.667, Rec. Loss: 0.23364602 | Total Loss: 0.23364602
09/26/24 18:36:07 (0m 04s) | [1/10000] Batch 80 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.685, Rec. Loss: 0.23341857 | Total Loss: 0.23341857
09/26/24 18:36:07 (0m 04s) | [1/10000] Batch 81 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.680, Rec. Loss: 0.23352624 | Total Loss: 0.23352624
09/26/24 18:36:07 (0m 04s) | [1/10000] Batch 82 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.685, Rec. Loss: 0.23355743 | Total Loss: 0.23355743
09/26/24 18:36:07 (0m 04s) | [1/10000] Batch 83 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.686, Rec. Loss: 0.23351727 | Total Loss: 0.23351727
09/26/24 18:36:07 (0m 04s) | [1/10000] Batch 84 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.692, Rec. Loss: 0.23344895 | Total Loss: 0.23344895
09/26/24 18:36:07 (0m 04s) | [1/10000] Batch 85 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.688, Rec. Loss: 0.23351888 | Total Loss: 0.23351888
09/26/24 18:36:07 (0m 04s) | [1/10000] Batch 86 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.701, Rec. Loss: 0.23341906 | Total Loss: 0.23341906
09/26/24 18:36:07 (0m 04s) | [1/10000] Batch 87 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.692, Rec. Loss: 0.23353431 | Total Loss: 0.23353431
09/26/24 18:36:07 (0m 04s) | [1/10000] Batch 88 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.698, Rec. Loss: 0.23351234 | Total Loss: 0.23351234
09/26/24 18:36:07 (0m 04s) | [1/10000] Batch 89 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.691, Rec. Loss: 0.23357970 | Total Loss: 0.23357970
09/26/24 18:36:07 (0m 04s) | [1/10000] Batch 90 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.703, Rec. Loss: 0.23346762 | Total Loss: 0.23346762
09/26/24 18:36:07 (0m 04s) | [1/10000] Batch 91 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.716, Rec. Loss: 0.23344059 | Total Loss: 0.23344059
09/26/24 18:36:07 (0m 04s) | [1/10000] Batch 92 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.736, Rec. Loss: 0.23329777 | Total Loss: 0.23329777
09/26/24 18:36:07 (0m 04s) | [1/10000] Batch 93 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.714, Rec. Loss: 0.23348783 | Total Loss: 0.23348783
09/26/24 18:36:08 (0m 04s) | [1/10000] Batch 94 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.737, Rec. Loss: 0.23333107 | Total Loss: 0.23333107
09/26/24 18:36:08 (0m 04s) | [1/10000] Batch 95 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.730, Rec. Loss: 0.23340751 | Total Loss: 0.23340751
09/26/24 18:36:08 (0m 04s) | [1/10000] Batch 96 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.717, Rec. Loss: 0.23351508 | Total Loss: 0.23351508
09/26/24 18:36:08 (0m 04s) | [1/10000] Batch 97 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.743, Rec. Loss: 0.23332696 | Total Loss: 0.23332696
09/26/24 18:36:08 (0m 04s) | [1/10000] Batch 98 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.742, Rec. Loss: 0.23335131 | Total Loss: 0.23335131
09/26/24 18:36:08 (0m 04s) | [1/10000] Batch 99 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.747, Rec. Loss: 0.23333658 | Total Loss: 0.23333658
09/26/24 18:36:08 (0m 04s) | [1/10000] Batch 100 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.747, Rec. Loss: 0.23338369 | Total Loss: 0.23338369
09/26/24 18:36:08 (0m 04s) | [1/10000] Batch 101 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.764, Rec. Loss: 0.23326458 | Total Loss: 0.23326458
09/26/24 18:36:08 (0m 04s) | [1/10000] Batch 102 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.774, Rec. Loss: 0.23319820 | Total Loss: 0.23319820
09/26/24 18:36:08 (0m 05s) | [1/10000] Batch 103 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.762, Rec. Loss: 0.23334867 | Total Loss: 0.23334867
09/26/24 18:36:08 (0m 05s) | [1/10000] Batch 104 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.792, Rec. Loss: 0.23312381 | Total Loss: 0.23312381
09/26/24 18:36:08 (0m 05s) | [1/10000] Batch 105 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.772, Rec. Loss: 0.23329538 | Total Loss: 0.23329538
09/26/24 18:36:08 (0m 05s) | [1/10000] Batch 106 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.792, Rec. Loss: 0.23317558 | Total Loss: 0.23317558
09/26/24 18:36:08 (0m 05s) | [1/10000] Batch 107 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.781, Rec. Loss: 0.23325230 | Total Loss: 0.23325230
09/26/24 18:36:08 (0m 05s) | [1/10000] Batch 108 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.779, Rec. Loss: 0.23334207 | Total Loss: 0.23334207
09/26/24 18:36:08 (0m 05s) | [1/10000] Batch 109 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.820, Rec. Loss: 0.23308621 | Total Loss: 0.23308621
09/26/24 18:36:08 (0m 05s) | [1/10000] Batch 110 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.811, Rec. Loss: 0.23317198 | Total Loss: 0.23317198
09/26/24 18:36:08 (0m 05s) | [1/10000] Batch 111 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.795, Rec. Loss: 0.23328111 | Total Loss: 0.23328111
09/26/24 18:36:08 (0m 05s) | [1/10000] Batch 112 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.834, Rec. Loss: 0.23307453 | Total Loss: 0.23307453
09/26/24 18:36:08 (0m 05s) | [1/10000] Batch 113 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.838, Rec. Loss: 0.23310104 | Total Loss: 0.23310104
09/26/24 18:36:08 (0m 05s) | [1/10000] Batch 114 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.842, Rec. Loss: 0.23303850 | Total Loss: 0.23303850
09/26/24 18:36:08 (0m 05s) | [1/10000] Batch 115 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.809, Rec. Loss: 0.23331115 | Total Loss: 0.23331115
09/26/24 18:36:08 (0m 05s) | [1/10000] Batch 116 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.838, Rec. Loss: 0.23313895 | Total Loss: 0.23313895
09/26/24 18:36:08 (0m 05s) | [1/10000] Batch 117 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.840, Rec. Loss: 0.23314932 | Total Loss: 0.23314932
09/26/24 18:36:08 (0m 05s) | [1/10000] Batch 118 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.851, Rec. Loss: 0.23306845 | Total Loss: 0.23306845
09/26/24 18:36:08 (0m 05s) | [1/10000] Batch 119 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.870, Rec. Loss: 0.23301736 | Total Loss: 0.23301736
09/26/24 18:36:08 (0m 05s) | [1/10000] Batch 120 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.852, Rec. Loss: 0.23313795 | Total Loss: 0.23313795
09/26/24 18:36:08 (0m 05s) | [1/10000] Batch 121 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.883, Rec. Loss: 0.23300920 | Total Loss: 0.23300920
09/26/24 18:36:08 (0m 05s) | [1/10000] Batch 122 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.875, Rec. Loss: 0.23308325 | Total Loss: 0.23308325
09/26/24 18:36:09 (0m 05s) | [1/10000] Batch 123 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.873, Rec. Loss: 0.23309445 | Total Loss: 0.23309445
09/26/24 18:36:09 (0m 05s) | [1/10000] Batch 124 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.904, Rec. Loss: 0.23294075 | Total Loss: 0.23294075
09/26/24 18:36:09 (0m 05s) | [1/10000] Batch 125 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.906, Rec. Loss: 0.23295183 | Total Loss: 0.23295183
09/26/24 18:36:09 (0m 05s) | [1/10000] Batch 126 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.911, Rec. Loss: 0.23296177 | Total Loss: 0.23296177
09/26/24 18:36:09 (0m 05s) | [1/10000] Batch 127 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.937, Rec. Loss: 0.23285379 | Total Loss: 0.23285379
09/26/24 18:36:09 (0m 05s) | [1/10000] Batch 128 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.877, Rec. Loss: 0.23316120 | Total Loss: 0.23316120
09/26/24 18:36:09 (0m 05s) | [1/10000] Batch 129 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.922, Rec. Loss: 0.23294632 | Total Loss: 0.23294632
09/26/24 18:36:09 (0m 05s) | [1/10000] Batch 130 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.919, Rec. Loss: 0.23301275 | Total Loss: 0.23301275
09/26/24 18:36:09 (0m 06s) | [1/10000] Batch 131 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 8.955, Rec. Loss: 0.23287314 | Total Loss: 0.23287314
