09/26/24 18:34:12 Textual logger initiated. Now configuring tensorboard writer.
09/26/24 18:34:12 Tensorboard writer created. Tensorboard logs will be saved to "./Training Logs/09-26-24__18-34-12/tensorboard".
09/26/24 18:34:12 Starting Tensorboard thread...
09/26/24 18:34:12 Tensorboard is ready at http://localhost:6006/.
09/26/24 18:34:12 Continuing to training script...
09/26/24 18:34:15 Training initiated with the following parameters:
Model Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('stride', 2), ('padding', 12), ('latent_dim', 32), ('leak', 0.99), ('drop', 0.01), ('stochastic', True))
Encoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('stride', 2), ('padding', 12), ('latent_dim', 32), ('leak', 0.99), ('drop', 0.01))
Decoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('stride', 2), ('padding', 12), ('latent_dim', 32), ('leak', 0.99), ('drop', 0.01))

09/26/24 18:34:15 Train Loader Image Data Size: (28, 28)
09/26/24 18:34:15 (0m 00s) | [1/10000] Batch 0 (0.666s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.902, Rec. Loss: 0.26765162 | Total Loss: 0.26765162
09/26/24 18:34:16 (0m 01s) | [1/10000] Batch 11 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.876, Rec. Loss: 0.26748934 | Total Loss: 0.26748934
09/26/24 18:34:16 (0m 01s) | [1/10000] Batch 12 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.885, Rec. Loss: 0.26764160 | Total Loss: 0.26764160
09/26/24 18:34:16 (0m 01s) | [1/10000] Batch 13 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.883, Rec. Loss: 0.26770687 | Total Loss: 0.26770687
09/26/24 18:34:16 (0m 01s) | [1/10000] Batch 14 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.872, Rec. Loss: 0.26753619 | Total Loss: 0.26753619
09/26/24 18:34:16 (0m 01s) | [1/10000] Batch 15 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.881, Rec. Loss: 0.26750401 | Total Loss: 0.26750401
09/26/24 18:34:17 (0m 01s) | [1/10000] Batch 16 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.880, Rec. Loss: 0.26760980 | Total Loss: 0.26760980
09/26/24 18:34:17 (0m 01s) | [1/10000] Batch 17 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.878, Rec. Loss: 0.26750991 | Total Loss: 0.26750991
09/26/24 18:34:17 (0m 02s) | [1/10000] Batch 18 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.879, Rec. Loss: 0.26754007 | Total Loss: 0.26754007
09/26/24 18:34:17 (0m 02s) | [1/10000] Batch 19 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.878, Rec. Loss: 0.26740193 | Total Loss: 0.26740193
09/26/24 18:34:17 (0m 02s) | [1/10000] Batch 20 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.877, Rec. Loss: 0.26751694 | Total Loss: 0.26751694
09/26/24 18:34:17 (0m 02s) | [1/10000] Batch 21 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.878, Rec. Loss: 0.26746631 | Total Loss: 0.26746631
09/26/24 18:34:17 (0m 02s) | [1/10000] Batch 22 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.879, Rec. Loss: 0.26743937 | Total Loss: 0.26743937
09/26/24 18:34:17 (0m 02s) | [1/10000] Batch 23 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.882, Rec. Loss: 0.26743025 | Total Loss: 0.26743025
09/26/24 18:34:17 (0m 02s) | [1/10000] Batch 24 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.882, Rec. Loss: 0.26732856 | Total Loss: 0.26732856
09/26/24 18:34:17 (0m 02s) | [1/10000] Batch 25 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.876, Rec. Loss: 0.26728460 | Total Loss: 0.26728460
09/26/24 18:34:17 (0m 02s) | [1/10000] Batch 26 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.880, Rec. Loss: 0.26727590 | Total Loss: 0.26727590
09/26/24 18:34:17 (0m 02s) | [1/10000] Batch 27 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.879, Rec. Loss: 0.26732782 | Total Loss: 0.26732782
09/26/24 18:34:17 (0m 02s) | [1/10000] Batch 28 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.889, Rec. Loss: 0.26742667 | Total Loss: 0.26742667
09/26/24 18:34:17 (0m 02s) | [1/10000] Batch 29 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.884, Rec. Loss: 0.26744124 | Total Loss: 0.26744124
09/26/24 18:34:17 (0m 02s) | [1/10000] Batch 30 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.886, Rec. Loss: 0.26731700 | Total Loss: 0.26731700
09/26/24 18:34:17 (0m 02s) | [1/10000] Batch 31 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.891, Rec. Loss: 0.26722592 | Total Loss: 0.26722592
09/26/24 18:34:17 (0m 02s) | [1/10000] Batch 32 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.883, Rec. Loss: 0.26723772 | Total Loss: 0.26723772
09/26/24 18:34:17 (0m 02s) | [1/10000] Batch 33 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.895, Rec. Loss: 0.26750395 | Total Loss: 0.26750395
09/26/24 18:34:17 (0m 02s) | [1/10000] Batch 34 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.890, Rec. Loss: 0.26727459 | Total Loss: 0.26727459
09/26/24 18:34:17 (0m 02s) | [1/10000] Batch 35 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.895, Rec. Loss: 0.26727986 | Total Loss: 0.26727986
09/26/24 18:34:17 (0m 02s) | [1/10000] Batch 36 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.898, Rec. Loss: 0.26738384 | Total Loss: 0.26738384
09/26/24 18:34:17 (0m 02s) | [1/10000] Batch 37 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.902, Rec. Loss: 0.26718572 | Total Loss: 0.26718572
09/26/24 18:34:17 (0m 02s) | [1/10000] Batch 38 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.903, Rec. Loss: 0.26730070 | Total Loss: 0.26730070
09/26/24 18:34:17 (0m 02s) | [1/10000] Batch 39 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.901, Rec. Loss: 0.26734328 | Total Loss: 0.26734328
09/26/24 18:34:17 (0m 02s) | [1/10000] Batch 40 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.913, Rec. Loss: 0.26718009 | Total Loss: 0.26718009
09/26/24 18:34:17 (0m 02s) | [1/10000] Batch 41 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.911, Rec. Loss: 0.26725250 | Total Loss: 0.26725250
09/26/24 18:34:17 (0m 02s) | [1/10000] Batch 42 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.914, Rec. Loss: 0.26736841 | Total Loss: 0.26736841
09/26/24 18:34:17 (0m 02s) | [1/10000] Batch 43 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.917, Rec. Loss: 0.26724923 | Total Loss: 0.26724923
09/26/24 18:34:17 (0m 02s) | [1/10000] Batch 44 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.927, Rec. Loss: 0.26705655 | Total Loss: 0.26705655
09/26/24 18:34:18 (0m 02s) | [1/10000] Batch 45 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.933, Rec. Loss: 0.26706833 | Total Loss: 0.26706833
09/26/24 18:34:18 (0m 02s) | [1/10000] Batch 46 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.934, Rec. Loss: 0.26704040 | Total Loss: 0.26704040
09/26/24 18:34:18 (0m 02s) | [1/10000] Batch 47 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.936, Rec. Loss: 0.26711944 | Total Loss: 0.26711944
09/26/24 18:34:18 (0m 03s) | [1/10000] Batch 48 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.944, Rec. Loss: 0.26708177 | Total Loss: 0.26708177
09/26/24 18:34:18 (0m 03s) | [1/10000] Batch 49 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.949, Rec. Loss: 0.26712584 | Total Loss: 0.26712584
09/26/24 18:34:18 (0m 03s) | [1/10000] Batch 50 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.952, Rec. Loss: 0.26702860 | Total Loss: 0.26702860
09/26/24 18:34:18 (0m 03s) | [1/10000] Batch 51 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.957, Rec. Loss: 0.26705357 | Total Loss: 0.26705357
09/26/24 18:34:18 (0m 03s) | [1/10000] Batch 52 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.963, Rec. Loss: 0.26705611 | Total Loss: 0.26705611
09/26/24 18:34:18 (0m 03s) | [1/10000] Batch 53 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.969, Rec. Loss: 0.26703206 | Total Loss: 0.26703206
09/26/24 18:34:18 (0m 03s) | [1/10000] Batch 54 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.967, Rec. Loss: 0.26703680 | Total Loss: 0.26703680
09/26/24 18:34:18 (0m 03s) | [1/10000] Batch 55 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.983, Rec. Loss: 0.26695478 | Total Loss: 0.26695478
09/26/24 18:34:18 (0m 03s) | [1/10000] Batch 56 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.988, Rec. Loss: 0.26702243 | Total Loss: 0.26702243
09/26/24 18:34:18 (0m 03s) | [1/10000] Batch 57 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 11.990, Rec. Loss: 0.26689363 | Total Loss: 0.26689363
09/26/24 18:34:18 (0m 03s) | [1/10000] Batch 58 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.001, Rec. Loss: 0.26691788 | Total Loss: 0.26691788
09/26/24 18:34:18 (0m 03s) | [1/10000] Batch 59 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.011, Rec. Loss: 0.26687250 | Total Loss: 0.26687250
09/26/24 18:34:18 (0m 03s) | [1/10000] Batch 60 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.022, Rec. Loss: 0.26682812 | Total Loss: 0.26682812
09/26/24 18:34:18 (0m 03s) | [1/10000] Batch 61 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.021, Rec. Loss: 0.26695639 | Total Loss: 0.26695639
09/26/24 18:34:18 (0m 03s) | [1/10000] Batch 62 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.030, Rec. Loss: 0.26692945 | Total Loss: 0.26692945
09/26/24 18:34:18 (0m 03s) | [1/10000] Batch 63 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.038, Rec. Loss: 0.26686478 | Total Loss: 0.26686478
09/26/24 18:34:18 (0m 03s) | [1/10000] Batch 64 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.039, Rec. Loss: 0.26686198 | Total Loss: 0.26686198
09/26/24 18:34:18 (0m 03s) | [1/10000] Batch 65 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.045, Rec. Loss: 0.26701397 | Total Loss: 0.26701397
09/26/24 18:34:18 (0m 03s) | [1/10000] Batch 66 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.056, Rec. Loss: 0.26687011 | Total Loss: 0.26687011
09/26/24 18:34:18 (0m 03s) | [1/10000] Batch 67 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.069, Rec. Loss: 0.26690274 | Total Loss: 0.26690274
09/26/24 18:34:18 (0m 03s) | [1/10000] Batch 68 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.075, Rec. Loss: 0.26680988 | Total Loss: 0.26680988
09/26/24 18:34:18 (0m 03s) | [1/10000] Batch 69 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.092, Rec. Loss: 0.26671132 | Total Loss: 0.26671132
09/26/24 18:34:18 (0m 03s) | [1/10000] Batch 70 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.091, Rec. Loss: 0.26683307 | Total Loss: 0.26683307
09/26/24 18:34:18 (0m 03s) | [1/10000] Batch 71 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.109, Rec. Loss: 0.26675931 | Total Loss: 0.26675931
09/26/24 18:34:18 (0m 03s) | [1/10000] Batch 72 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.115, Rec. Loss: 0.26676622 | Total Loss: 0.26676622
09/26/24 18:34:18 (0m 03s) | [1/10000] Batch 73 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.113, Rec. Loss: 0.26687723 | Total Loss: 0.26687723
09/26/24 18:34:19 (0m 03s) | [1/10000] Batch 74 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.124, Rec. Loss: 0.26677248 | Total Loss: 0.26677248
09/26/24 18:34:19 (0m 03s) | [1/10000] Batch 75 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.131, Rec. Loss: 0.26677850 | Total Loss: 0.26677850
09/26/24 18:34:19 (0m 03s) | [1/10000] Batch 76 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.146, Rec. Loss: 0.26676461 | Total Loss: 0.26676461
09/26/24 18:34:19 (0m 04s) | [1/10000] Batch 77 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.163, Rec. Loss: 0.26665288 | Total Loss: 0.26665288
09/26/24 18:34:19 (0m 04s) | [1/10000] Batch 78 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.164, Rec. Loss: 0.26673126 | Total Loss: 0.26673126
09/26/24 18:34:19 (0m 04s) | [1/10000] Batch 79 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.184, Rec. Loss: 0.26653609 | Total Loss: 0.26653609
09/26/24 18:34:19 (0m 04s) | [1/10000] Batch 80 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.180, Rec. Loss: 0.26673025 | Total Loss: 0.26673025
09/26/24 18:34:19 (0m 04s) | [1/10000] Batch 81 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.198, Rec. Loss: 0.26665306 | Total Loss: 0.26665306
09/26/24 18:34:19 (0m 04s) | [1/10000] Batch 82 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.188, Rec. Loss: 0.26678339 | Total Loss: 0.26678339
09/26/24 18:34:19 (0m 04s) | [1/10000] Batch 83 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.205, Rec. Loss: 0.26672029 | Total Loss: 0.26672029
09/26/24 18:34:19 (0m 04s) | [1/10000] Batch 84 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.221, Rec. Loss: 0.26665071 | Total Loss: 0.26665071
09/26/24 18:34:19 (0m 04s) | [1/10000] Batch 85 (0.006s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.243, Rec. Loss: 0.26653919 | Total Loss: 0.26653919
09/26/24 18:34:19 (0m 04s) | [1/10000] Batch 86 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.244, Rec. Loss: 0.26668444 | Total Loss: 0.26668444
09/26/24 18:34:19 (0m 04s) | [1/10000] Batch 87 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.245, Rec. Loss: 0.26667538 | Total Loss: 0.26667538
09/26/24 18:34:19 (0m 04s) | [1/10000] Batch 88 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.273, Rec. Loss: 0.26656508 | Total Loss: 0.26656508
09/26/24 18:34:19 (0m 04s) | [1/10000] Batch 89 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.272, Rec. Loss: 0.26662961 | Total Loss: 0.26662961
09/26/24 18:34:19 (0m 04s) | [1/10000] Batch 90 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.279, Rec. Loss: 0.26663598 | Total Loss: 0.26663598
09/26/24 18:34:19 (0m 04s) | [1/10000] Batch 91 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.280, Rec. Loss: 0.26665801 | Total Loss: 0.26665801
09/26/24 18:34:19 (0m 04s) | [1/10000] Batch 92 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.325, Rec. Loss: 0.26647764 | Total Loss: 0.26647764
09/26/24 18:34:19 (0m 04s) | [1/10000] Batch 93 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.345, Rec. Loss: 0.26642537 | Total Loss: 0.26642537
09/26/24 18:34:19 (0m 04s) | [1/10000] Batch 94 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.334, Rec. Loss: 0.26650590 | Total Loss: 0.26650590
09/26/24 18:34:19 (0m 04s) | [1/10000] Batch 95 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.337, Rec. Loss: 0.26655155 | Total Loss: 0.26655155
09/26/24 18:34:19 (0m 04s) | [1/10000] Batch 96 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.360, Rec. Loss: 0.26651153 | Total Loss: 0.26651153
09/26/24 18:34:19 (0m 04s) | [1/10000] Batch 97 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.380, Rec. Loss: 0.26644450 | Total Loss: 0.26644450
09/26/24 18:34:19 (0m 04s) | [1/10000] Batch 98 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.411, Rec. Loss: 0.26636574 | Total Loss: 0.26636574
09/26/24 18:34:19 (0m 04s) | [1/10000] Batch 99 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.411, Rec. Loss: 0.26641497 | Total Loss: 0.26641497
09/26/24 18:34:19 (0m 04s) | [1/10000] Batch 100 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.420, Rec. Loss: 0.26641536 | Total Loss: 0.26641536
09/26/24 18:34:19 (0m 04s) | [1/10000] Batch 101 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.423, Rec. Loss: 0.26645252 | Total Loss: 0.26645252
09/26/24 18:34:20 (0m 04s) | [1/10000] Batch 102 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.423, Rec. Loss: 0.26647201 | Total Loss: 0.26647201
09/26/24 18:34:20 (0m 04s) | [1/10000] Batch 103 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.460, Rec. Loss: 0.26637647 | Total Loss: 0.26637647
09/26/24 18:34:20 (0m 04s) | [1/10000] Batch 104 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.490, Rec. Loss: 0.26630300 | Total Loss: 0.26630300
09/26/24 18:34:20 (0m 05s) | [1/10000] Batch 105 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.483, Rec. Loss: 0.26637557 | Total Loss: 0.26637557
09/26/24 18:34:20 (0m 05s) | [1/10000] Batch 106 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.484, Rec. Loss: 0.26644135 | Total Loss: 0.26644135
09/26/24 18:34:20 (0m 05s) | [1/10000] Batch 107 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.498, Rec. Loss: 0.26642826 | Total Loss: 0.26642826
09/26/24 18:34:20 (0m 05s) | [1/10000] Batch 108 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.494, Rec. Loss: 0.26650462 | Total Loss: 0.26650462
09/26/24 18:34:20 (0m 05s) | [1/10000] Batch 109 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.546, Rec. Loss: 0.26631969 | Total Loss: 0.26631969
09/26/24 18:34:20 (0m 05s) | [1/10000] Batch 110 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.608, Rec. Loss: 0.26613814 | Total Loss: 0.26613814
09/26/24 18:34:20 (0m 05s) | [1/10000] Batch 111 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.605, Rec. Loss: 0.26623854 | Total Loss: 0.26623854
09/26/24 18:34:20 (0m 05s) | [1/10000] Batch 112 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.643, Rec. Loss: 0.26612240 | Total Loss: 0.26612240
09/26/24 18:34:20 (0m 05s) | [1/10000] Batch 113 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.645, Rec. Loss: 0.26620016 | Total Loss: 0.26620016
09/26/24 18:34:20 (0m 05s) | [1/10000] Batch 114 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.620, Rec. Loss: 0.26630151 | Total Loss: 0.26630151
09/26/24 18:34:20 (0m 05s) | [1/10000] Batch 115 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.652, Rec. Loss: 0.26623270 | Total Loss: 0.26623270
09/26/24 18:34:20 (0m 05s) | [1/10000] Batch 116 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.688, Rec. Loss: 0.26616961 | Total Loss: 0.26616961
09/26/24 18:34:20 (0m 05s) | [1/10000] Batch 117 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.750, Rec. Loss: 0.26602021 | Total Loss: 0.26602021
09/26/24 18:34:20 (0m 05s) | [1/10000] Batch 118 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.698, Rec. Loss: 0.26621431 | Total Loss: 0.26621431
09/26/24 18:34:20 (0m 05s) | [1/10000] Batch 119 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.680, Rec. Loss: 0.26628980 | Total Loss: 0.26628980
09/26/24 18:34:20 (0m 05s) | [1/10000] Batch 120 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.803, Rec. Loss: 0.26599085 | Total Loss: 0.26599085
09/26/24 18:34:20 (0m 05s) | [1/10000] Batch 121 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.763, Rec. Loss: 0.26613525 | Total Loss: 0.26613525
09/26/24 18:34:20 (0m 05s) | [1/10000] Batch 122 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.788, Rec. Loss: 0.26614434 | Total Loss: 0.26614434
09/26/24 18:34:20 (0m 05s) | [1/10000] Batch 123 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.827, Rec. Loss: 0.26607159 | Total Loss: 0.26607159
09/26/24 18:34:20 (0m 05s) | [1/10000] Batch 124 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.801, Rec. Loss: 0.26618570 | Total Loss: 0.26618570
09/26/24 18:34:20 (0m 05s) | [1/10000] Batch 125 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.808, Rec. Loss: 0.26616526 | Total Loss: 0.26616526
09/26/24 18:34:20 (0m 05s) | [1/10000] Batch 126 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.816, Rec. Loss: 0.26621380 | Total Loss: 0.26621380
09/26/24 18:34:20 (0m 05s) | [1/10000] Batch 127 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.839, Rec. Loss: 0.26615092 | Total Loss: 0.26615092
09/26/24 18:34:20 (0m 05s) | [1/10000] Batch 128 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.876, Rec. Loss: 0.26612476 | Total Loss: 0.26612476
09/26/24 18:34:20 (0m 05s) | [1/10000] Batch 129 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.901, Rec. Loss: 0.26611015 | Total Loss: 0.26611015
09/26/24 18:34:20 (0m 05s) | [1/10000] Batch 130 (0.005s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.997, Rec. Loss: 0.26591903 | Total Loss: 0.26591903
09/26/24 18:34:21 (0m 05s) | [1/10000] Batch 131 (0.004s) | LR: 1e-06 | KLW: 0, KLD (loss): 12.991, Rec. Loss: 0.26596028 | Total Loss: 0.26596028
